match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_accurateCross,player_sofascoreId,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside
12441716,home,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,30.0,21.0,22.0,13.0,0.0,13.0,13.0,8.0,17.0,1.0,1.0,2.0,13.0,2.0,1.0,2.0,2.0,90.0,44.0,7.0,10.0,0.0120781,0,-0.2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441716,home,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,False,38.0,29.0,6.0,1.0,0.0,15.0,17.0,14.0,22.0,1.0,6.0,4.0,6.0,,,,,90.0,73.0,6.8,18.0,0.068811,2,,1.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0509,1.0,,,,,,,,,,,,,,
12441716,home,Almere City FC,Ricardo Visus,ricardo-visus,R. Visus,D,14,192,119,M,1046322,EUR,988070400,D,4,4,False,39.0,30.0,13.0,6.0,0.0,22.0,25.0,8.0,14.0,4.0,8.0,14.0,3.0,,,,,90.0,67.0,7.7,9.0,0.00633852,1,,,,1.0,,,,,,3.0,3.0,2.0,,1.0,1.0,0.09,,Ricardo Visus,,1.0,1.0,0.2629,,,,,,,,,
12441716,home,Almere City FC,James Lawrence,james-lawrence,J. Lawrence,D,4,188,53,M,193462,EUR,714441600,D,15,15,False,36.0,31.0,4.0,2.0,0.0,26.0,28.0,5.0,8.0,,,13.0,3.0,,,,,90.0,54.0,6.9,6.0,0.00307723,1,,,3.0,4.0,1.0,,,,1.0,1.0,,,1.0,,,0.1321,,,,,,,,,,,,,,,
12441716,home,Almere City FC,Vasilios Zagaritis,vassilis-zagaritis,V. Zagaritis,D,19,178,227,M,1064426,EUR,988934400,D,14,14,False,44.0,37.0,4.0,2.0,0.0,17.0,17.0,22.0,30.0,,4.0,3.0,5.0,,,,,90.0,78.0,7.2,17.0,0.636649,0,,3.0,,3.0,1.0,1.0,3.0,2.0,,1.0,2.0,1.0,4.0,,,,1.0,,,,,,2.0,,,,,,,,
12441716,home,Almere City FC,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,19,19,False,33.0,24.0,9.0,3.0,0.0,9.0,10.0,19.0,31.0,,,4.0,6.0,,,,,90.0,56.0,6.9,18.0,0.363973,1,,8.0,4.0,9.0,1.0,2.0,1.0,,,1.0,,,2.0,,1.0,0.0314,3.0,,,1.0,,0.28,4.0,thomhaye,,,,,,,
12441716,home,Almere City FC,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,8,8,False,26.0,23.0,1.0,,1.0,14.0,14.0,9.0,12.0,,1.0,,3.0,,,,,79.0,32.0,6.8,4.0,0.0215415,0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
12441716,home,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,M,17,17,False,16.0,14.0,2.0,,0.0,7.0,8.0,7.0,10.0,1.0,2.0,1.0,2.0,,,,,79.0,30.0,6.3,9.0,0.0390179,0,,2.0,3.0,5.0,1.0,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
12441716,home,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,M,9,9,False,30.0,21.0,1.0,1.0,0.0,9.0,10.0,13.0,21.0,3.0,4.0,4.0,7.0,,,,,90.0,48.0,7.1,12.0,0.565384,4,,1.0,4.0,8.0,,2.0,1.0,,3.0,,,,,1.0,1.0,0.4862,2.0,,,1.0,,0.1314,1.0,,True,1.0,1.0,,,,
12441716,home,Almere City FC,Junior Kadile,kadile-junior,J. Kadile,M,11,182,132,M,999033,EUR,1039996800,M,11,11,False,18.0,14.0,,,0.0,5.0,6.0,9.0,15.0,2.0,4.0,3.0,2.0,,,,,84.0,42.0,6.5,15.0,0.0129091,2,,3.0,2.0,9.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,2.0,,,0.1095,,,,1.0,,0.0691,,,,,,,,,
12441716,home,Almere City FC,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,18,18,False,20.0,10.0,2.0,,0.0,4.0,5.0,6.0,16.0,4.0,5.0,1.0,3.0,,,,,84.0,38.0,6.9,19.0,0.0616098,2,,1.0,3.0,9.0,1.0,3.0,1.0,,1.0,,,,3.0,1.0,1.0,0.621,,Charles-Andreas,Brym,1.0,1.0,0.4609,,,,,1.0,1.0,,,
12441716,home,Almere City FC,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182,8498,M,1066729,EUR,1074556800,M,12,12,True,5.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,,,,,,,,11.0,10.0,6.7,3.0,0.0194195,0,,3.0,,,,,,,,1.0,,,,,,,,Ali Jasim Elaibi,,,,,,ali_jasim.7,,,,,,,
12441716,home,Almere City FC,Tim Receveur,tim-receveur,T. Receveur,M,14,175,37,M,152418,EUR,680832000,M,28,28,True,7.0,3.0,,,0.0,1.0,2.0,2.0,5.0,1.0,2.0,,,,,,,11.0,9.0,6.6,5.0,0.00064147,0,,,2.0,3.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
12441716,home,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,22,190,162,M,875437,EUR,880934400,M,16,16,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,12.0,5.0,6.8,2.0,0.111879,0,,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,
12441716,home,Almere City FC,Baptiste Guillaume,baptiste-guillaume,B. Guillaume,F,19,189,97,M,320919,EUR,803260800,F,21,21,True,10.0,6.0,,,0.0,1.0,1.0,5.0,9.0,4.0,4.0,,,,,,,12.0,12.0,6.9,6.0,0.040179,0,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12441716,home,Almere City FC,Jonas Wendlinger,jonas-wendlinger,J. Wendlinger,G,1,191,30,M,951497,EUR,963792000,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441716,home,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198,14,M,1521867,EUR,1083024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Joël van der Wilt,,,,,,,,,,,,,
12441716,home,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183,24,M,930838,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441716,home,Almere City FC,Marvin Martins,marvin-martins,Martins,D,,185,95,M,537854,EUR,792979200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441716,home,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441716,home,Almere City FC,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441716,home,Almere City FC,Alex Balboa,alex-balboa,A. Balboa,M,8,181,73,M,1167698,EUR,983836800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441716,home,Almere City FC,Ruben Providence,ruben-providence,R. Providence,F,28,172,5595,M,954066,EUR,994464000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441716,away,NAC Breda,Daniel Bielica,bielica-daniel,D. Bielica,G,99,189,296,M,939460,EUR,925430400,G,99,99,False,26.0,23.0,9.0,6.0,0.0,20.0,21.0,3.0,5.0,,,1.0,8.0,,3.0,4.0,,90.0,36.0,7.4,3.0,0.00149034,0,0.2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441716,away,NAC Breda,Maxime Busi,maxime-busi,M. Busi,D,4,182,170,M,943926,EUR,939859200,D,44,44,False,48.0,37.0,10.0,4.0,0.0,19.0,21.0,19.0,29.0,1.0,4.0,1.0,8.0,,,,,88.0,68.0,6.9,18.0,0.0852661,0,,2.0,1.0,3.0,1.0,,1.0,,,1.0,3.0,2.0,4.0,,,,1.0,,,,,,1.0,,,,,,,,
12441716,away,NAC Breda,Enes Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,False,45.0,35.0,10.0,2.0,0.0,25.0,25.0,10.0,20.0,1.0,2.0,14.0,2.0,,,,,90.0,68.0,6.9,12.0,0.00908062,0,,,4.0,4.0,,,,,,2.0,1.0,,2.0,,,,,Enes,Mahmutović,,,,,,,,,,,,
12441716,away,NAC Breda,Jan Van den Bergh,jan-van-den-bergh,J. Van den Bergh,D,52,189,155,M,929498,EUR,781056000,D,5,5,False,48.0,31.0,21.0,6.0,0.0,14.0,17.0,18.0,32.0,4.0,8.0,13.0,2.0,,,,,90.0,71.0,7.0,19.0,0.0313778,0,,1.0,2.0,2.0,,,,,,,4.0,3.0,1.0,,,,,,,,,,1.0,,True,,,,,,
12441716,away,NAC Breda,Boy Kemper,boy-kemper,B. Kemper,D,4,185,120,M,858242,EUR,929923200,D,4,4,False,15.0,9.0,4.0,,0.0,3.0,5.0,7.0,13.0,6.0,7.0,3.0,3.0,,,,,78.0,38.0,7.0,13.0,0.127568,1,,3.0,1.0,2.0,,,,,,1.0,1.0,1.0,2.0,,1.0,0.0129,1.0,Boy,Kemper,,,,1.0,,,,,,1.0,,
