match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,captain,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_totalOffside
14572647,home,Lille,Berke Özer,berke-ozer,B. Özer,G,1,191.0,3020,M,847494,EUR,959212800,G,1,1,False,23.0,19.0,5.0,1.0,0.0,19.0,20.0,3.0,6.0,90.0,26.0,6.6,4.0,0.00010328,78.925941711584,14.0,27.51,9.24,0,0.03,0.02,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572647,home,Lille,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190.0,2758,M,128587,EUR,684633600,D,12,12,False,62.0,52.0,4.0,2.0,0.0,21.0,22.0,40.0,8.0,90.0,84.0,7.0,14.0,0.08171,387.21069184291,44.0,74.13,22.47,0,0.11,0.16,0.21,31.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14572647,home,Lille,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183.0,2004,M,1119487,EUR,1055203200,D,3,3,False,92.0,86.0,12.0,10.0,0.0,50.0,54.0,38.0,2.0,90.0,98.0,7.5,6.0,0.0205287,468.23780348256,64.0,130.725,23.73,0,0.45,0.19,0.36,36.0,,,,3.0,,5.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14572647,home,Lille,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186.0,10286,M,122810,EUR,688089600,D,23,23,False,102.0,96.0,12.0,10.0,0.0,44.0,46.0,56.0,6.0,90.0,110.0,8.2,6.0,0.0530425,633.61341628419,76.0,285.39,36.33,0,0.72,0.28,-0.02,52.0,,,2.0,1.0,3.0,3.0,3.0,1.0,,,,,1.0,,,,aissamandi23,1.0,,,,,,,,,,,,,,,,,,,,,
14572647,home,Lille,Romain Perraud,romain-perraud,R. Perraud,D,15,173.0,600,M,827519,EUR,874886400,D,15,15,False,57.0,52.0,1.0,1.0,0.0,19.0,20.0,37.0,4.0,78.0,78.0,6.6,9.0,0.0768156,207.30104281541,36.0,48.09,17.535,0,0.11,-0.62,0.15,33.0,2.0,1.0,,3.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14572647,home,Lille,Nabil Bentaleb,nabil-bentaleb,N. Bentaleb,M,6,187.0,8274,M,368120,EUR,785635200,M,6,6,False,84.0,76.0,9.0,7.0,0.0,31.0,33.0,51.0,7.0,70.0,95.0,8.3,10.0,0.319634,400.60979858147,61.0,61.845,15.12,1,0.64,0.07,0.21,45.0,1.0,,1.0,,4.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,nabilbentaleb,,,,1.0,0.0297,-0.13,,,,,,,,,,,,,,,,
14572647,home,Lille,Benjamin André,benjamin-andre,B. André,M,21,180.0,767,M,51665,EUR,649641600,M,21,21,False,76.0,69.0,2.0,2.0,0.0,35.0,36.0,40.0,5.0,90.0,94.0,7.7,13.0,0.131397,342.61215327335,51.0,-19.74,13.44,1,0.44,-0.48,0.16,34.0,,,2.0,7.0,6.0,1.0,,4.0,3.0,4.0,,2.0,,,,2.0,,1.0,2.0,,,0.1717,0.32,True,1.0,1.0,1.0,0.6,,,,,,,,,,,
14572647,home,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188.0,7502,M,1391541,EUR,1099440000,M,17,17,False,64.0,61.0,2.0,2.0,0.0,21.0,23.0,41.0,5.0,90.0,76.0,7.9,8.0,0.0689782,397.2415312347,53.0,-13.23,18.06,3,0.09,0.02,-0.01,40.0,,,,3.0,3.0,,,2.0,2.0,2.0,1.0,,1.0,Ngal'ayel Mukau,,,,,1.0,2.0,1.0,0.4513,0.49,,1.0,1.0,,0.4232,1.0,,,,,,,,,,
14572647,home,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180.0,2179,M,1138804,EUR,1049932800,M,10,10,False,44.0,36.0,2.0,1.0,2.0,15.0,15.0,29.0,3.0,84.0,61.0,6.8,16.0,0.532164,300.4250921307,38.0,4.935,17.22,1,0.18,0.17,0.13,21.0,1.0,,1.0,5.0,2.0,1.0,1.0,,,2.0,,,2.0,,,,,,1.0,5.0,,0.4929,0.07,,1.0,,,0.8216,,1.0,2.0,1.0,,,,,,,
14572647,home,Lille,Félix Correia,felix-correia,F. Correia,M,27,178.0,1373,M,934498,EUR,980121600,M,27,27,False,37.0,29.0,,,0.0,7.0,7.0,30.0,4.0,71.0,54.0,7.7,15.0,0.221964,250.70849293375,31.0,105.315,28.56,1,0.41,0.34,0.22,22.0,1.0,,,7.0,1.0,,1.0,1.0,1.0,3.0,,2.0,1.0,,,2.0,,,3.0,,,0.5434,0.51,,1.0,1.0,,0.3359,,,1.0,,,,,,,,
