match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,captain,stat_totalClearance,stat_penaltyConceded,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyMiss,stat_savedShotsFromInsideTheBox
11067290,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,19.0,11.0,13.0,5.0,8.0,10.0,3.0,9.0,5.0,1.0,1.0,90.0,23.0,6.3,8.0,0.0,0.0,0.00122435,0,-0.5802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067290,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,52.0,43.0,7.0,2.0,17.0,18.0,26.0,35.0,10.0,,,90.0,69.0,6.7,13.0,0.0,0.0,0.0148563,0,,1.0,3.0,1.0,10.0,6.0,1.0,2.0,1.0,1.0,5.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067290,home,Fortaleza,Marcelo Benevenuto,marcelo-benevenuto,Marcelo,D,14,180,199,M,841808,EUR,820972800,D,5,5,False,47.0,41.0,7.0,3.0,31.0,32.0,10.0,15.0,5.0,,,90.0,54.0,6.9,7.0,0.0,0.0,0.236966,0,,,1.0,2.0,1.0,5.0,,,,1.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067290,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,False,54.0,48.0,6.0,3.0,33.0,34.0,15.0,20.0,4.0,,,90.0,66.0,6.3,7.0,0.0,0.0,0.00698698,0,,,2.0,2.0,5.0,2.0,,,,3.0,,,3.0,,1.0,True,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067290,home,Fortaleza,Gonzalo Escobar,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,33,33,False,39.0,27.0,5.0,2.0,12.0,15.0,15.0,25.0,4.0,,,90.0,69.0,6.4,18.0,0.0,0.0,0.0254443,0,,1.0,1.0,2.0,9.0,7.0,,,,1.0,4.0,3.0,6.0,,2.0,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
11067290,home,Fortaleza,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181,302,M,922556,EUR,857347200,M,21,21,False,26.0,23.0,2.0,1.0,12.0,12.0,11.0,14.0,3.0,,,65.0,40.0,7.2,6.0,0.0371,0.0,0.229207,1,,,1.0,2.0,4.0,8.0,,1.0,,1.0,3.0,1.0,2.0,,2.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,
11067290,home,Fortaleza,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,8,8,False,71.0,62.0,12.0,8.0,33.0,38.0,29.0,33.0,8.0,,,90.0,84.0,7.1,11.0,0.0,0.0,0.0217659,0,,,2.0,2.0,5.0,8.0,3.0,,,1.0,3.0,2.0,,,2.0,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
11067290,home,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,M,12,12,False,13.0,13.0,,,7.0,7.0,6.0,7.0,1.0,,,66.0,36.0,6.9,8.0,0.0892,0.1374,0.00376546,2,,1.0,2.0,,11.0,9.0,2.0,,,1.0,2.0,1.0,3.0,,2.0,,,,4.0,,,7.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
11067290,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,25.0,20.0,4.0,3.0,4.0,6.0,17.0,23.0,1.0,,,77.0,35.0,7.0,9.0,0.0277,0.0606,0.024209,1,,4.0,2.0,,3.0,3.0,,1.0,,,1.0,1.0,,2.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
11067290,home,Fortaleza,Guilherme,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,M,29,29,False,29.0,21.0,1.0,,6.0,7.0,18.0,29.0,4.0,,,88.0,58.0,7.8,19.0,0.0554,0.0,0.258292,1,,7.0,,2.0,5.0,9.0,1.0,2.0,1.0,,3.0,2.0,,3.0,3.0,,,,3.0,1.0,,3.0,,,,1.0,,3.0,1.0,2.0,,,,,,,,,,
