match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_outfielderBlock,stat_totalOffside,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_onTargetScoringAttempt,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
15268210,away,Arsenal,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26081,M,KepaA,232422,EUR,781142400,G,13,13,False,38.0,20.0,21.0,3.0,0.0,17.0,20.0,3.0,18.0,1.0,2.0,1.0,6.0,,2.0,1.0,,2.0,3.0,,4.0,3.0,90.0,48.0,5.9,18.0,10.371289260927,3.0,-2.0959006482358,0.2475,0,0.24,-0.01,-0.17,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15268210,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13872,M,benwhite,846036,EUR,876268800,D,4,4,False,26.0,23.0,1.0,,0.0,12.0,13.0,11.0,13.0,1.0,5.0,,1.0,,,,,,,,,,90.0,47.0,7.2,8.0,15.463513278289,3.0,7.9864134437581,,1,0.0,0.0,-0.44,,,,2.0,,,,,,,1.0,4.0,2.0,,1.0,,1.0,4.0,1.0,1.0,1.0,,1.0,0.51,,,,,1.0,
15268210,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43611,M,WSaliba4,941168,EUR,985392000,D,2,2,False,51.0,46.0,8.0,3.0,0.0,33.0,35.0,13.0,16.0,1.0,6.0,3.0,2.0,,,,,,,,,,90.0,65.0,6.8,6.0,110.88273605292,13.0,64.320706790735,,1,0.33,0.2,-0.18,,,,,1.0,,21.167344748775,33.247583292034,2.0,,1.0,2.0,,,1.0,1.0,,4.0,1.0,1.0,2.0,,,-0.25,,,1.0,,,
15268210,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49147,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,40.0,36.0,8.0,4.0,0.0,28.0,29.0,8.0,11.0,4.0,7.0,9.0,1.0,,3.0,,,,,,,,90.0,56.0,6.9,4.0,95.347863316281,13.0,54.722166462249,,1,0.15,0.06,-0.12,,,,,2.0,,,,,,2.0,3.0,,,,,,,,,1.0,,,-0.51,,,1.0,,,1.0
15268210,away,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21692,M,jurrientimber,958959,EUR,992736000,D,12,12,False,23.0,22.0,1.0,,0.0,10.0,10.0,12.0,13.0,,5.0,1.0,4.0,,,,,,,,,,90.0,40.0,6.3,8.0,53.514849466565,8.0,37.339517893818,,0,0.27,0.13,-0.4,,,,2.0,,,,,,1.0,2.0,8.0,3.0,2.0,1.0,1.0,,4.0,1.0,2.0,1.0,,,,,,,,,
15268210,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78475,M,Ødegaard,547410,EUR,913852800,M,8,8,False,18.0,15.0,,,0.0,5.0,6.0,10.0,12.0,,2.0,2.0,,,1.0,,,,,,,,68.0,30.0,6.6,6.0,76.815848507887,9.0,14.404799954761,,2,0.23,0.06,-0.07,,,,2.0,,1.0,,,,,,3.0,1.0,,2.0,,1.0,1.0,,,,True,1.0,-0.44,1.0,,1.0,,,
15268210,away,Arsenal,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26374,M,martin_zubimendi,966837,EUR,917913600,M,36,36,False,34.0,32.0,2.0,,0.0,13.0,14.0,19.0,20.0,,4.0,1.0,3.0,,,,,,,,,,90.0,52.0,7.6,5.0,88.180249809159,12.0,43.839370201455,,2,0.36,0.07,-0.23,,,,1.0,,,,,,1.0,2.0,7.0,3.0,,2.0,2.0,2.0,2.0,,2.0,2.0,,1.0,0.5,,,1.0,,1.0,
15268210,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64677,M,DeclanRice,856714,EUR,916272000,M,41,41,False,44.0,39.0,1.0,,1.0,27.0,29.0,12.0,15.0,2.0,3.0,3.0,4.0,,,,,,,,,,82.0,64.0,7.5,10.0,150.55183724668,19.0,10.062863544951,,1,0.39,0.07,0.31,,,,6.0,1.0,,,,,4.0,,,,,1.0,1.0,2.0,,,1.0,,,,0.0,3.0,,1.0,2.0,,
15268210,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182020,M,BSaka7,934235,EUR,999648000,F,7,7,False,29.0,23.0,1.0,,0.0,4.0,6.0,19.0,23.0,1.0,4.0,1.0,8.0,,3.0,,,,,,,,90.0,46.0,6.5,14.0,191.57946580384,18.0,114.67948257008,,1,-0.33,0.39,-0.03,,,,5.0,,,28.712241645902,60.37762385265,3.0,3.0,1.0,6.0,1.0,,2.0,,,,,1.0,2.0,,,0.03,,1.0,,,,
15268210,away,Arsenal,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,197644,M,VGyökeres,804508,EUR,896918400,F,14,14,False,8.0,6.0,,,1.0,,,6.0,8.0,,1.0,1.0,,,1.0,,,,,,,,82.0,17.0,7.3,6.0,22.16244421439,3.0,-0.11044064362648,,2,-0.26,-0.65,0.13,,,,,,,,,,1.0,1.0,4.0,,1.0,,,,,,3.0,2.0,,1.0,0.53,,1.0,,,1.0,
15268210,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31440,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,23.0,14.0,3.0,,0.0,2.0,2.0,12.0,21.0,,6.0,,1.0,,,,,,,,,,67.0,38.0,6.5,12.0,61.055458561687,5.0,30.223127586653,,2,0.01,0.08,-0.09,,,,1.0,,,17.322676251658,28.209012460559,1.0,,,6.0,2.0,,5.0,3.0,,3.0,2.0,,2.0,,,-0.14,,1.0,1.0,,,
15268210,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68679,M,GabiMartinelli,922573,EUR,992822400,F,11,11,True,4.0,2.0,1.0,,0.0,,,2.0,4.0,,2.0,,,,,,,,,,,,23.0,10.0,6.5,4.0,27.421512430936,1.0,25.198091371911,,1,-0.18,0.25,0.0,,,,,,,25.198091371911,27.421512430936,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,1.0,,,,-0.26,,1.0,,,,
15268210,away,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188,29360,M,mikelmerino,592010,EUR,835401600,M,23,23,True,10.0,8.0,,,0.0,1.0,1.0,7.0,9.0,2.0,3.0,1.0,3.0,,1.0,,,,,,,,22.0,14.0,7.3,2.0,29.433475463047,4.0,12.462871424455,,2,0.09,0.11,-0.07,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,1.0,,1.0,0.34,,1.0,,,,1.0
15268210,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74055,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,8.0,6.0,6.5,,6.3816248714571,1.0,0.36094740230388,,0,-0.1,0.05,0.0,,,,,,1.0,,,,,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
15268210,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67509,M,KaiHav,836705,EUR,929059200,F,29,29,True,4.0,4.0,,,0.0,,,4.0,4.0,1.0,1.0,,,,,,,,,,,,8.0,8.0,6.4,1.0,53.238549853833,3.0,28.002056586059,,1,-0.04,0.07,0.0,,,,,,,22.010526042003,30.382658359663,1.0,,1.0,2.0,,,1.0,,,,,,,,1.0,-0.55,,,,,,
15268210,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26212,M,d_raya1,581310,EUR,811123200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15268210,away,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16221,M,myleslewisskelly,1423711,EUR,1159228800,D,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Myles Lewis-Skelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15268210,away,Arsenal,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9724,M,,135256,EUR,763257600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15268210,away,Arsenal,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40319,M,nonzinoo10,966547,EUR,1015718400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15268210,away,Arsenal,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55955,M,eze,864921,EUR,899078400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
