match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_sofascoreId,stat_shotOffTarget,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_ownGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_challengeLost,captain,stat_dispossessed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside,stat_errorLeadToAShot
10385457,home,Southampton,Gavin Bazunu,Gavin,Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,936719,EUR,1014163200,G,31,31,False,24.0,15.0,22.0,13.0,2.0,2.0,13.0,22.0,3.0,90.0,24.0,5.9,9.0,0.0,0.0,0.00368034,0,-1.6883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385457,home,Southampton,James Bree,,,james-bree,J. Bree,D,14,178,148,M,555406,EUR,881798400,D,14,14,False,30.0,21.0,2.0,1.0,3.0,3.0,19.0,31.0,2.0,80.0,52.0,6.9,16.0,0.0,0.0,0.0718802,0,,4.0,1.0,3.0,5.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385457,home,Southampton,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,D,3,3,False,36.0,24.0,5.0,2.0,11.0,15.0,13.0,21.0,8.0,90.0,51.0,7.0,12.0,0.0,0.0,0.0467492,0,,,,,3.0,1.0,9.0,3.0,,1.0,,1.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10385457,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,35,35,False,30.0,19.0,7.0,3.0,9.0,15.0,10.0,16.0,4.0,90.0,45.0,7.4,13.0,0.2416,0.0,0.010409,3,,1.0,,,4.0,,6.0,4.0,2.0,,,,,,2.0,2.0,,,janbednarek_,2.0,1.0,1.0,1.0,,,,,,,,,,,
10385457,home,Southampton,Mohammed Salisu,,,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,False,32.0,22.0,5.0,3.0,13.0,17.0,9.0,15.0,11.0,90.0,54.0,7.5,11.0,0.2599,0.0843,0.168207,1,,,,2.0,3.0,4.0,7.0,7.0,2.0,1.0,1.0,2.0,,,4.0,3.0,,2.0,salisu_sarki,,,,,1.0,1.0,,,,,,,,,
10385457,home,Southampton,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,False,10.0,6.0,2.0,,,2.0,6.0,15.0,2.0,74.0,34.0,6.2,16.0,0.143,0.0,0.0138281,2,,7.0,,,,6.0,3.0,,,2.0,2.0,1.0,2.0,1.0,,,2.0,2.0,,1.0,1.0,,,,,3.0,,,,,,,,
10385457,home,Southampton,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,False,42.0,35.0,7.0,4.0,11.0,11.0,27.0,38.0,5.0,90.0,53.0,7.0,12.0,0.0317,0.0,0.180718,1,,7.0,3.0,,3.0,4.0,4.0,,,,1.0,4.0,,,,,1.0,1.0,prowsey16,,1.0,,,,,3.0,True,,,,,,,
10385457,home,Southampton,Roméo Lavia,Romeo Lavia,,romeo-lavia,R. Lavia,M,45,181,16643,M,1069488,EUR,1073347200,M,45,45,False,27.0,23.0,2.0,1.0,7.0,9.0,16.0,18.0,10.0,89.0,53.0,6.9,9.0,0.0,0.0,0.0167052,0,,,,,,6.0,10.0,,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,romeolavia,,,,,,,3.0,,1.0,,,,,,
10385457,home,Southampton,Carlos Alcaraz,,,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,1017392,EUR,1038614400,M,26,26,False,26.0,22.0,4.0,2.0,8.0,8.0,14.0,18.0,12.0,79.0,46.0,6.9,12.0,0.2112,0.0375,0.0349688,3,,,,1.0,,10.0,4.0,,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,1.0,1.0,_alcaraz22,1.0,1.0,,,,1.0,1.0,,5.0,1.0,,,,,
10385457,home,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,1019442,EUR,1013731200,F,20,20,False,31.0,24.0,4.0,3.0,3.0,4.0,21.0,28.0,4.0,90.0,60.0,6.9,18.0,0.2189,0.0,0.162683,6,,1.0,,1.0,1.0,11.0,9.0,,,,1.0,1.0,13.0,8.0,,,,,kamaldeenho10,5.0,1.0,,,,,2.0,,3.0,,,,,,
