match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_shotValueNormalized,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_goals,captain,stat_wonContest,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14493423,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180.0,1019,M,233826,EUR,827625600,D,20,20,True,9.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,,,,,,,,8.0,12.0,6.7,4.0,,0,0.04,0.01,0.13,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
14493423,home,Torino,Franco Israel,franco-israel,F. Israel,G,81,189.0,2256,M,1084846,EUR,956361600,G,81,81,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190.0,172,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,home,Torino,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184.0,1312,M,122848,EUR,715305600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,home,Torino,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186.0,1169,M,907667,EUR,1006473600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175.0,987,M,1142612,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191.0,1444,M,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189.0,5961,M,38162,EUR,670464000,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,duvanzapata91,,,,,,,
14493423,away,Pisa,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193.0,683,M,284349,EUR,833500800,G,22,22,False,51.0,39.0,19.0,8.0,0.0,31.0,36.0,8.0,15.0,,,,5.0,2.0,3.0,,90.0,54.0,7.7,12.0,0.6289,0,0.08,0.05,-0.12,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
14493423,away,Pisa,Simone Canestrelli,canestrelli-simone,S. Canestrelli,D,5,192.0,449,M,911355,EUR,968630400,D,5,5,False,36.0,32.0,3.0,2.0,0.0,24.0,25.0,8.0,11.0,3.0,4.0,5.0,5.0,,,,90.0,44.0,6.6,4.0,,0,0.04,0.04,-0.1,,,,2.0,6.0,,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,True,,,,
14493423,away,Pisa,Raúl Albiol,raul-albiol,R. Albiol,D,39,190.0,1219,M,3041,EUR,494640000,D,39,39,False,53.0,45.0,7.0,3.0,0.0,36.0,37.0,9.0,16.0,1.0,3.0,4.0,3.0,,,,68.0,63.0,6.5,8.0,,0,0.1,0.07,0.3,,,,4.0,5.0,,1.0,,,,1.0,,,,,,2.0,,,,1.0,,,,,,,1.0,1.0,,
14493423,away,Pisa,Jeremy Kandje Mbambi,jeremy-kandje-mbambi,J. K. Mbambi,D,27,,152,M,1931557,EUR,1209859200,D,76,76,False,40.0,30.0,9.0,2.0,0.0,21.0,23.0,9.0,17.0,1.0,6.0,8.0,2.0,,,,90.0,64.0,7.0,13.0,,0,0.03,-0.1,0.51,,Jeremy Kandje Mbambi,,2.0,4.0,2.0,4.0,3.0,,1.0,,,,,,,2.0,,,,2.0,,,,,,,,,,
14493423,away,Pisa,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179.0,11258,M,47743,EUR,580608000,M,11,11,False,34.0,31.0,,,0.0,16.0,17.0,15.0,17.0,,5.0,2.0,,,,,62.0,55.0,6.2,10.0,,0,0.06,0.05,-0.14,,,,,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,4.0,1.0,1.0,1.0,,,cuadrado,,,,1.0,,,
14493423,away,Pisa,Malthe Højholt,malthe-hojholt,M. Højholt,M,8,182.0,152,M,997583,EUR,987379200,M,8,8,False,54.0,46.0,6.0,1.0,0.0,29.0,30.0,17.0,24.0,,2.0,1.0,9.0,,,,90.0,60.0,6.5,9.0,,0,0.05,0.07,-0.01,,,,,3.0,,2.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,
14493423,away,Pisa,Isak Vural,isak-vural,I. Vural,M,21,190.0,950,M,1210995,EUR,1148774400,M,21,21,False,20.0,18.0,3.0,1.0,0.0,12.0,12.0,6.0,8.0,,5.0,1.0,2.0,,,,68.0,31.0,7.0,6.0,,0,-0.01,0.07,0.31,,,,,2.0,,1.0,1.0,,2.0,,,,,,,1.0,,,2.0,2.0,,,,,,,2.0,,,
14493423,away,Pisa,Samuele Angori,samuele-angori,S. Angori,M,3,184.0,667,M,1174457,EUR,1065484800,M,3,3,False,22.0,14.0,2.0,,0.0,4.0,6.0,10.0,16.0,,5.0,1.0,1.0,,,,90.0,40.0,7.0,12.0,,0,-0.02,0.11,0.32,,,,1.0,1.0,,,,1.0,5.0,,,,,,,2.0,3.0,,,,,,,,,,,,,
14493423,away,Pisa,Lorran,lorran,Lorran,M,99,180.0,6061,M,1459764,EUR,1151971200,F,99,99,False,12.0,7.0,,,0.0,3.0,5.0,4.0,7.0,1.0,2.0,,1.0,,,,45.0,18.0,6.2,8.0,,1,-0.09,-0.01,-0.08,,,,,3.0,,1.0,1.0,1.0,,1.0,,,1.0,,-0.14,,,,1.0,1.0,,,lorranlucas10,,,,,1.0,,
14493423,away,Pisa,Gabriele Piccinini,gabriele-piccinini,G. Piccinini,M,36,184.0,123,M,970778,EUR,986515200,F,36,36,False,14.0,12.0,,,0.0,4.0,4.0,8.0,10.0,1.0,7.0,,4.0,,,,81.0,26.0,6.8,5.0,,0,0.03,0.13,0.15,,,,3.0,6.0,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,
14493423,away,Pisa,Henrik Wendel Meister,henrik-wendel-meister,H. W. Meister,F,9,191.0,687,M,1184248,EUR,1068681600,F,9,9,False,3.0,3.0,,,0.0,,,3.0,3.0,2.0,6.0,,,,,,68.0,14.0,6.9,5.0,,0,0.03,-0.05,-0.01,,Henrik Meister,,1.0,2.0,,1.0,,3.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,
14493423,away,Pisa,Idrissa Touré,idrissa-toure,I. Touré,M,15,187.0,829,M,826326,EUR,893808000,M,15,15,True,16.0,12.0,1.0,1.0,0.0,5.0,5.0,7.0,11.0,4.0,4.0,4.0,,,,,45.0,30.0,7.3,9.0,,0,0.02,0.02,0.66,,,,,3.0,,,,1.0,,,1.0,1.0,,,,2.0,2.0,,2.0,,,,,,,,,1.0,,
14493423,away,Pisa,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187.0,341,M,1183625,EUR,1042761600,D,94,94,True,8.0,7.0,,,0.0,7.0,8.0,0.0,0.0,,4.0,3.0,2.0,,,,22.0,26.0,7.7,4.0,,0,0.1,0.04,0.53,,,,,,1.0,2.0,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,
14493423,away,Pisa,Louis Buffon,louis-buffon,L. Buffon,F,16,188.0,1205,M,1819178,EUR,1198800000,F,16,16,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,1.0,,1.0,,,,22.0,9.0,6.2,3.0,,2,-0.03,0.21,0.0,,,,1.0,5.0,,,,,,2.0,,,,2.0,-0.5,,,,2.0,,,,,,,,,,,
14493423,away,Pisa,Matteo Tramoni,matteo-tramoni,M. Tramoni,F,10,175.0,1170,M,887275,EUR,948326400,F,10,10,True,6.0,2.0,1.0,,0.0,,,2.0,6.0,,1.0,,,,,,22.0,12.0,6.5,6.0,,1,-0.13,0.29,0.0,,,,,,,1.0,1.0,1.0,,,,,,,0.14,,,,,,,1.0,,,,,,,,
14493423,away,Pisa,Brando Bettazzi,brando-bettazzi,B. Bettazzi,M,42,,34,M,2284001,EUR,1195084800,M,42,42,True,4.0,1.0,,,0.0,,,1.0,4.0,,2.0,,,,,,9.0,7.0,6.4,4.0,,0,-0.12,0.04,-0.01,,Brando Bettazzi,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,
14493423,away,Pisa,Ante Vukovic,ante-vukovic,A. Vuković,G,34,192.0,150,M,1163474,EUR,1092096000,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,Ante Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,away,Pisa,Nícolas,nicolas,Nícolas,G,12,190.0,120,M,150611,EUR,576806400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,away,Pisa,Matias Emilio Casarosa,matias-emilio-casarosa,M. E. Casarosa,D,43,170.0,70,M,1870806,EUR,1187654400,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,Matias Emilio Casarosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,away,Pisa,Mateus Lusuardi,mateus-lusuardi,M. Lusuardi,D,47,190.0,267,M,1525361,EUR,1073520000,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,Mateus Lusuardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,away,Pisa,Daniel Battistella,daniel-battistella,D. Battistella,M,41,187.0,19,M,1870803,EUR,1167609600,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,Daniel Battistella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493423,away,Pisa,Lorenzo Tosi,lorenzo-tosi,L. Tosi,F,46,,18,M,1891559,EUR,1205280000,F,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,Lorenzo Tosi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
