match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_challengeLost,stat_lastManTackle,stat_keyPass,stat_aerialWon,stat_wonContest,stat_interceptionWon,stat_errorLeadToAShot,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_fouls,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
12436627,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,28.0,26.0,2.0,1.0,0.0,26.0,27.0,1.0,2.0,1.0,2.0,90.0,31.0,6.4,2.0,8.977e-05,0,-0.6218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436627,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,False,81.0,78.0,3.0,1.0,0.0,23.0,24.0,58.0,6.0,,,90.0,98.0,6.9,7.0,0.0730461,1,,Rico Lewis,,55.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.2151,,,,,,,,,,,,,,,,,,,
12436627,home,Manchester City,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,False,91.0,89.0,1.0,,0.0,47.0,48.0,43.0,12.0,,,90.0,105.0,7.2,2.0,0.0340962,0,,,,42.0,,1.0,2.0,2.0,,,,6.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12436627,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,False,73.0,70.0,4.0,2.0,0.0,31.0,31.0,42.0,2.0,,,77.0,77.0,6.6,5.0,0.0241398,0,,,,39.0,,,1.0,,,,,2.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
12436627,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,54.0,48.0,5.0,2.0,0.0,17.0,19.0,35.0,8.0,,,90.0,75.0,6.9,8.0,0.0457284,0,,,,31.0,,,3.0,7.0,,3.0,,4.0,,2.0,,1.0,,,2.0,,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,
12436627,home,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,14,14,False,93.0,88.0,1.0,1.0,0.0,32.0,33.0,60.0,6.0,,,78.0,101.0,7.0,6.0,0.07938,3,,,,56.0,,,,1.0,,,1.0,2.0,,,,,,0.0608,,,,1.0,,,,2.0,,,,,,,,,,,
12436627,home,Manchester City,Savinho,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,M,26,26,False,43.0,36.0,5.0,4.0,0.0,7.0,7.0,40.0,2.0,,,90.0,62.0,7.2,17.0,0.0841529,1,,,,29.0,4.0,,3.0,3.0,1.0,3.0,,,,,,1.0,2.0,0.0446,,,4.0,,1.0,,,1.0,,,,,,,,,,,
12436627,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,29.0,23.0,4.0,2.0,0.0,9.0,10.0,21.0,2.0,,,66.0,41.0,6.7,11.0,0.0650362,2,,,,15.0,2.0,,2.0,2.0,,2.0,1.0,,,1.0,,3.0,,0.0388,,,2.0,,1.0,,,1.0,True,1.0,1.0,,,,,,,,
12436627,home,Manchester City,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196585,M,OMarmoush,873554,EUR,918345600,M,7,7,False,27.0,24.0,1.0,1.0,0.0,6.0,6.0,27.0,,,,77.0,52.0,6.9,14.0,0.10541,4,,,,20.0,6.0,,5.0,4.0,1.0,3.0,,,,,,5.0,2.0,0.1225,1.0,,1.0,,2.0,,,2.0,,2.0,2.0,2.0,2.0,0.2685,,,,,
12436627,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,M,11,11,False,39.0,32.0,,,0.0,2.0,2.0,42.0,3.0,,,90.0,75.0,8.2,23.0,0.1181,2,,,,30.0,5.0,1.0,7.0,16.0,1.0,20.0,,,,,,4.0,1.0,0.0653,,,2.0,,15.0,,,1.0,,,,1.0,,0.0967,,,,,
