match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,captain,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_hitWoodwork,stat_penaltyConceded
14566974,home,FC København,Dominik Kotarski,dominik-kotarski,D. Kotarski,G,1,188,2494,M,835678,EUR,950140800,G,1,1,False,37.0,30.0,15.0,8.0,0.0,23.0,23.0,7.0,14.0,1.0,1.0,7.0,1.0,2.0,2.0,90.0,47.0,6.1,8.0,0.00721292,23.328,5.39244,0.0,66.277966802589,10.0,39.165,8.715,0.1451,0,0.1025,0.17,0.01,-0.47,0.03,3.62,1.6,0.14,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566974,home,FC København,Junnosuke Suzuki,junnosuke-suzuki,J. Suzuki,D,20,180,1094,M,1171902,EUR,1057968000,D,20,20,False,43.0,31.0,7.0,2.0,0.0,13.0,15.0,18.0,28.0,2.0,,3.0,,,,79.0,60.0,7.7,15.0,0.0775779,30.168,8.89356,11.0,107.29231681635,13.0,61.845,20.58,,2,,0.32,0.17,0.17,,2.55,4.18,1.25,0.71,0.21,Junnosuke Suzuki,,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0518,0.5069,1.0,0.28,,,,,,,,,,,,,,
14566974,home,FC København,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,599,M,992652,EUR,957657600,D,5,5,False,58.0,53.0,9.0,9.0,0.0,27.0,27.0,26.0,31.0,3.0,,6.0,,,,90.0,70.0,6.8,9.0,0.0368385,30.672,9.89555,9.0,112.21643573069,13.0,56.805,17.64,,1,,0.28,0.06,-0.28,,3.0,5.13,1.16,0.43,0.18,,,1.0,,2.0,4.0,,,,1.0,,2.0,1.0,1.0,,3.0,,,0.1085,,1.0,-0.35,3.0,1.0,1.0,,,,,,,,,,,
14566974,home,FC København,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,762,M,822163,EUR,853545600,D,6,6,False,63.0,52.0,14.0,8.0,0.0,33.0,36.0,19.0,27.0,4.0,,3.0,,,,90.0,74.0,6.5,11.0,0.00992772,30.456,9.1606,7.0,184.20767785857,21.0,113.295,24.465,,0,,0.29,0.11,-0.29,,3.18,4.59,0.96,0.3,0.14,,,,,3.0,2.0,,,,,,4.0,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,
14566974,home,FC København,Marcos López,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,False,53.0,46.0,10.0,6.0,0.0,26.0,29.0,20.0,24.0,5.0,1.0,8.0,,,,90.0,83.0,6.8,15.0,0.431304,31.176,10.62835,14.0,128.12795425046,14.0,6.615,14.7,,0,,0.48,-0.12,-0.34,,3.01,5.05,1.58,0.71,0.27,,,9.0,4.0,1.0,3.0,2.0,2.0,2.0,,,1.0,5.0,,,,,3.0,,,4.0,,1.0,,,,,,,,,,,,,
14566974,home,FC København,William Clem,william-clem,W. Clem,M,36,191,263,M,1083413,EUR,1087689600,M,36,36,False,48.0,38.0,9.0,5.0,0.0,14.0,19.0,24.0,29.0,2.0,,3.0,,,,69.0,58.0,7.3,10.0,0.0291517,29.664,8.76067,5.0,67.61989838483,10.0,42.945,11.13,,1,,0.33,0.08,0.37,,1.9,4.89,1.53,0.34,0.11,William Clem,,1.0,1.0,1.0,2.0,,,,,,1.0,2.0,2.0,1.0,,,1.0,0.0534,,,-0.13,,,1.0,1.0,,,,,,,,,,
14566974,home,FC København,Jordan Larsson,jordan-larsson,J. Larsson,M,11,175,1304,M,578380,EUR,866764800,M,11,11,False,26.0,19.0,,,0.0,2.0,3.0,17.0,23.0,4.0,1.0,2.0,,,,69.0,41.0,6.9,12.0,0.0309413,29.52,8.44617,8.0,54.820673824828,9.0,6.3,9.135,,3,,-0.16,0.21,-0.05,,2.04,4.45,1.22,0.57,0.17,,,2.0,,,2.0,2.0,1.0,,,1.0,,,,,1.0,,1.0,0.8629,0.9911,,0.31,1.0,1.0,,2.0,1.0,,,,,,,,,
14566974,home,FC København,Lukas Lerager,lukas-lerager,L. Lerager,M,21,180,445,M,151470,EUR,742435200,M,12,12,False,29.0,22.0,,,0.0,5.0,5.0,17.0,24.0,3.0,,,,,,90.0,41.0,6.7,10.0,0.102606,29.232,10.85397,5.0,23.913280677067,4.0,13.125,12.495,,1,,0.27,0.01,-0.08,,2.87,5.65,1.7,0.53,0.1,,,3.0,1.0,,5.0,1.0,,,1.0,,1.0,,1.0,,,2.0,2.0,0.1194,,,-0.36,2.0,,,,,1.0,,,,,,,,
14566974,home,FC København,Viktor Claesson,viktor-claesson,V. Claesson,M,7,183,501,M,137661,EUR,694310400,M,7,7,False,39.0,28.0,,,0.0,9.0,10.0,19.0,29.0,6.0,,4.0,,,,90.0,50.0,5.7,14.0,0.139953,28.62,12.15967,5.0,99.727939821871,15.0,18.06,16.275,,1,,-0.71,0.05,-0.12,,2.8,5.82,2.55,0.88,0.11,,,2.0,1.0,2.0,4.0,1.0,,,,1.0,,1.0,3.0,3.0,1.0,,3.0,0.0324,0.0222,2.0,-0.15,1.0,,,,,,True,,,,,,,
14566974,home,FC København,Robert,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,M,16,16,False,21.0,14.0,2.0,2.0,0.0,3.0,3.0,11.0,18.0,8.0,1.0,5.0,,,,79.0,51.0,8.8,15.0,0.075564,32.868,9.34789,15.0,159.41630854669,20.0,57.54,14.49,,6,,0.34,0.36,0.0,,2.48,4.39,1.44,0.69,0.35,Robert,,2.0,,,11.0,9.0,6.0,,1.0,3.0,1.0,,4.0,3.0,2.0,1.0,3.0,0.5794,1.0811,2.0,0.59,,1.0,,2.0,1.0,1.0,,,,,,,,
