match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded,stat_totalOffside,stat_goalAssist
11352455,home,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,1,1,False,23.0,4.0,23.0,4.0,1.0,2.0,3.0,21.0,1.0,4.0,1.0,1.0,1.0,1.0,87.0,26.0,6.1,19.0,0.00191706,0,-0.8545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352455,home,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,False,19.0,9.0,8.0,3.0,3.0,4.0,6.0,15.0,7.0,1.0,,,,,90.0,39.0,6.5,13.0,0.0130184,0,,,,1.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352455,home,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,20.0,11.0,9.0,3.0,5.0,7.0,6.0,13.0,3.0,3.0,,,,,90.0,31.0,6.5,9.0,0.00278465,1,,,,2.0,4.0,5.0,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.2087,0.1803,,,,,,,,,,,,,,,,,,,
11352455,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,19.0,13.0,5.0,1.0,10.0,11.0,3.0,8.0,4.0,4.0,,,,,90.0,28.0,6.5,7.0,0.00327533,0,,,,1.0,2.0,3.0,,1.0,,2.0,1.0,,1.0,,,,,,,MarcGuehi13,1.0,,,,,,,,,,,,,,,,,
11352455,home,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,43215,EUR,670809600,D,17,17,False,14.0,11.0,4.0,3.0,5.0,6.0,6.0,8.0,3.0,3.0,,,,,90.0,27.0,6.4,8.0,0.0134775,0,,,,,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11352455,home,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,17.0,12.0,1.0,,4.0,6.0,11.0,18.0,1.0,5.0,,,,,89.0,37.0,7.2,11.0,0.14235,0,,,,,4.0,5.0,2.0,,,3.0,2.0,2.0,1.0,,,2.0,1.0,,,,,2.0,7.0,3.0,3.0,,,,,,,,,,,,,
11352455,home,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,M,26,26,False,15.0,9.0,1.0,,5.0,7.0,4.0,8.0,6.0,3.0,,,,,90.0,30.0,6.9,8.0,0.0254146,0,,,,1.0,2.0,6.0,,,,4.0,3.0,1.0,2.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,
11352455,home,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,355796,EUR,783043200,M,8,8,False,28.0,18.0,2.0,,8.0,8.0,10.0,20.0,1.0,10.0,,,,,68.0,40.0,6.9,15.0,0.0186459,3,,,,1.0,3.0,5.0,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,0.5344,0.4671,jeffersonlerma,,5.0,,,,2.0,1.0,,,,,,,,,,,
11352455,home,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,9,9,False,8.0,5.0,2.0,,,2.0,6.0,9.0,,4.0,,,,,75.0,31.0,6.6,11.0,0.0559769,0,,,,1.0,6.0,8.0,,2.0,1.0,2.0,2.0,2.0,,,,,5.0,,,jordanayew9,,3.0,3.0,1.0,1.0,,,2.0,1.0,,,,,,,,,
11352455,home,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,False,2.0,2.0,,,,,3.0,3.0,1.0,4.0,,,,,45.0,17.0,6.9,4.0,0.00280119,0,,,,3.0,6.0,5.0,,2.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,,,,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,
