match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_totalTackle,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_wonContest,stat_shotOffTarget,stat_wonTackle,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox
12530855,home,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,186,217,M,51407,EUR,656467200,F,55,55,False,9.0,5.0,,,0.0,1.0,2.0,4.0,8.0,,,,90.0,22.0,6.5,8.0,0.0194078,2.0,2,,55,1.0,,7.0,3.0,10.0,7.0,,3.0,,1.0,1.0,3.0,1.0,4.0,,1.0,,0.7885,,3.0,1.0,1.0,,2.0,1.0,1.0,0.255,,,
12530855,home,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,187,79,M,783466,EUR,818812800,D,44,44,True,11.0,8.0,1.0,,0.0,6.0,6.0,2.0,5.0,1.0,,,45.0,17.0,6.8,3.0,0.00421242,,0,,15,,,,,3.0,3.0,,,,1.0,,,1.0,3.0,,2.0,,,,,,2.0,,,,,,Achilleas,Poungouras,
12530855,home,Sivasspor,Bekir Turaç Böke,turac-boke,B. T. Böke,F,190,68,M,997681,EUR,929923200,F,46,46,True,8.0,4.0,1.0,,0.0,1.0,1.0,3.0,7.0,2.0,,,45.0,17.0,6.7,5.0,0.0011059,,0,,14,,,,,2.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
12530855,home,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,177,60,M,174141,EUR,703468800,M,17,17,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,5.0,1.0,,,26.0,12.0,7.0,4.0,0.0100139,,1,,14,2.0,,,,,1.0,,,,,1.0,,1.0,,,,,0.0332,,,,,,,1.0,,0.031,,,
12530855,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,12.0,4.0,6.5,,0.00011693,,0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12530855,home,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,182,2059,M,587882,EUR,856742400,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,12.0,8.0,7.0,2.0,0.00065941,,2,,9,,,,,3.0,3.0,,2.0,,,,,2.0,2.0,,,,0.1368,,1.0,1.0,,,,1.0,,0.1829,,,
12530855,home,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,195,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530855,home,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,175,23,M,844640,EUR,809136000,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530855,home,Sivasspor,Emirhan Başyiğit,emirhan-basyigit,E. Başyiğit,D,190,94,M,1149004,EUR,1114387200,D,53,53,True,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emirhan Basyigit,,
12530855,home,Sivasspor,Özkan Yigiter,ozkan-yigiter,Ö. Yigiter,M,190,13,M,1131626,EUR,947203200,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530855,home,Sivasspor,Queensy Menig,queensy-menig,Q. Menig,F,174,209,M,232318,EUR,808790400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530855,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,190,177,M,236746,EUR,724636800,G,1,1,False,32.0,28.0,11.0,7.0,0.0,25.0,26.0,3.0,6.0,12.0,1.0,5.0,90.0,44.0,8.4,4.0,0.00149027,,0,0.996,1,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0
12530855,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,177,133,M,929098,EUR,919814400,D,14,14,False,29.0,21.0,4.0,2.0,0.0,7.0,9.0,15.0,26.0,2.0,,,90.0,61.0,7.1,18.0,0.274461,1.0,0,,14,6.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,,3.0,,3.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,
12530855,away,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,190,508,M,885683,EUR,871257600,D,20,20,False,58.0,47.0,9.0,3.0,0.0,27.0,28.0,21.0,31.0,5.0,,,90.0,68.0,7.0,11.0,0.102758,2.0,0,,20,1.0,1.0,,2.0,3.0,5.0,3.0,,,2.0,,,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,
12530855,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,185,1802,M,1392102,EUR,1145491200,D,58,58,False,66.0,52.0,15.0,6.0,0.0,35.0,38.0,17.0,29.0,6.0,,,90.0,80.0,7.7,16.0,0.0151946,,1,,58,1.0,,2.0,4.0,2.0,9.0,,3.0,,3.0,1.0,1.0,2.0,,,,1.0,0.1502,,3.0,,,,,,,,,,
12530855,away,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,169,248,M,234232,EUR,762825600,D,77,77,False,60.0,51.0,13.0,9.0,0.0,25.0,29.0,27.0,36.0,6.0,,,90.0,91.0,7.8,19.0,0.0468884,2.0,3,,77,5.0,1.0,,1.0,4.0,5.0,2.0,2.0,,3.0,1.0,2.0,,,2.0,3.0,1.0,0.0724,,1.0,1.0,2.0,1.0,,1.0,,0.0303,,,
12530855,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,180,107,M,797820,EUR,900633600,M,6,6,False,42.0,36.0,4.0,1.0,0.0,14.0,15.0,22.0,27.0,3.0,,,89.0,55.0,7.1,8.0,0.0396037,,3,,17,,,1.0,,2.0,6.0,,1.0,,1.0,,1.0,4.0,,1.0,2.0,1.0,0.1022,,,1.0,,,,1.0,,0.011,,,
12530855,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,184,380,M,822228,EUR,694137600,M,7,7,False,9.0,6.0,1.0,1.0,0.0,,,6.0,9.0,,,,68.0,17.0,6.7,8.0,0.00276814,,0,,7,,,1.0,,2.0,3.0,1.0,1.0,,,,5.0,2.0,1.0,,,,,,1.0,,,,,,,,,,
12530855,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,179,1215,M,254979,EUR,761529600,M,10,10,False,20.0,13.0,2.0,,0.0,4.0,5.0,10.0,17.0,4.0,,,45.0,34.0,6.9,13.0,0.0820239,2.0,1,,10,2.0,1.0,1.0,,5.0,3.0,,,,1.0,,1.0,1.0,,,2.0,,0.0424,,,1.0,2.0,4.0,,,,,,,
12530855,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,188,161,M,128196,EUR,732844800,M,35,35,False,55.0,45.0,4.0,2.0,0.0,14.0,14.0,32.0,46.0,4.0,,,79.0,77.0,7.5,19.0,0.131528,1.0,3,,35,5.0,1.0,,1.0,1.0,6.0,,2.0,,3.0,,2.0,1.0,1.0,,2.0,2.0,0.266,True,2.0,1.0,2.0,1.0,,,,,,,
12530855,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,182,1246,M,919225,EUR,773107200,M,12,12,False,44.0,37.0,1.0,,0.0,11.0,11.0,26.0,34.0,3.0,,,90.0,72.0,7.5,13.0,0.367735,1.0,3,,12,1.0,,2.0,1.0,2.0,6.0,,,,,1.0,5.0,3.0,2.0,1.0,2.0,1.0,0.2257,,,2.0,1.0,,1.0,,1.0,,,,
12530855,away,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,184,1004,M,209374,EUR,666144000,F,18,18,False,13.0,8.0,,,0.0,2.0,2.0,6.0,11.0,2.0,,,90.0,34.0,7.4,11.0,0.0396126,,5,,10,,,,5.0,5.0,11.0,,5.0,,1.0,,4.0,3.0,3.0,,,3.0,0.3852,,3.0,2.0,,,,,,,,,
12530855,away,Kasımpaşa,Cafú,cafu,Cafú,M,185,212,M,110956,EUR,730684800,M,8,8,True,24.0,18.0,4.0,3.0,0.0,2.0,4.0,17.0,25.0,4.0,,,45.0,33.0,6.5,14.0,0.170317,1.0,0,,8,5.0,1.0,,,3.0,,,1.0,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,
12530855,away,Kasımpaşa,Josip Brekalo,josip-brekalo,J. Brekalo,M,175,2226,M,357598,EUR,898560000,M,9,9,True,10.0,7.0,2.0,1.0,0.0,2.0,2.0,6.0,10.0,5.0,,,22.0,16.0,7.1,6.0,0.323877,2.0,0,,7,2.0,1.0,,,2.0,2.0,,2.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,
12530855,away,Kasımpaşa,Loret Sadiku,loret-sadiku,L. Sadiku,M,180,55,M,143356,EUR,680659200,M,26,26,True,8.0,7.0,1.0,1.0,0.0,4.0,5.0,3.0,3.0,2.0,,,11.0,9.0,6.4,2.0,0.00385546,,0,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,
12530855,away,Kasımpaşa,Antonín Barák,antonin-barak,A. Barák,M,190,779,M,330705,EUR,786412800,M,72,72,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,1.0,4.0,,,0.00167091,,0,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530855,away,Kasımpaşa,Şant Kazancı,sant-kazanci,Ş. Kazancı,G,186,13,M,1912907,EUR,1229558400,G,98,98,True,,,,,,,,,,,,,,,,,,,0,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sant Kazanci,,
12530855,away,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,190,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530855,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,180,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530855,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,181,71,M,111811,EUR,725846400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530855,away,Kasımpaşa,Bahtiyar Aras Özden,aras-ozden-bahtiyar,B. A. Ozden,F,187,8,M,2002372,EUR,1225152000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530855,away,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,195,35,M,1548530,EUR,1162857600,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
