match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,captain,stat_aerialLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_dispossessed,stat_goals,stat_totalOffside,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_bigChanceCreated,player_sofascoreId
13339704,home,Wigan Athletic,Dale Taylor,,,dale-taylor,D. Taylor,F,18,185.0,139,M,1123688,EUR,1071187200,F,28,28,False,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,2.0,,,,71.0,11.0,6.6,3.0,0,1.0,2.0,,,,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
13339704,home,Wigan Athletic,Ronan Darcy,,,ronan-darcy,R. Darcy,M,49,177.0,61,M,982593,EUR,991785600,M,10,10,True,4.0,4.0,,,0.0,1.0,1.0,4.0,7.0,3.0,,,,29.0,12.0,7.1,4.0,2,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,4.0,1.0,,1.0,,,,,,,,,,,
13339704,home,Wigan Athletic,Owen Dale,,,owen-dale,O. Dale,M,35,175.0,47,M,845570,EUR,909878400,F,11,11,True,8.0,7.0,1.0,,0.0,,,7.0,9.0,1.0,,,,29.0,17.0,7.0,4.0,3,2.0,3.0,,1.0,,,,,,,2.0,1.0,,,1.0,,1.0,,2.0,2.0,,,,1.0,,,,,,,
13339704,home,Wigan Athletic,Callum McManaman,,,callum-mcmanaman,C. McManaman,M,20,174.0,36,M,53783,EUR,672537600,M,20,20,True,6.0,2.0,2.0,1.0,0.0,2.0,3.0,,4.0,1.0,,,,20.0,14.0,6.4,9.0,0,4.0,4.0,,,,,2.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,3.0,,,1.0,,,,,,,
13339704,home,Wigan Athletic,Will Goodwin,,,will-goodwin,W. Goodwin,F,19,185.0,38,M,1102331,EUR,1021075200,F,42,42,True,6.0,3.0,,,0.0,,,3.0,6.0,,,,,19.0,8.0,6.8,3.0,0,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
13339704,home,Wigan Athletic,Harry McHugh,Harry McHugh,,harry-mchugh,H. McHugh,M,24,179.0,9,M,1087570,EUR,1034553600,M,24,24,True,9.0,9.0,1.0,1.0,0.0,6.0,6.0,4.0,4.0,3.0,,,,15.0,15.0,7.0,1.0,0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,
13339704,home,Wigan Athletic,Tom Watson,,,watson-tom,T. Watson,G,12,,21,M,1492718,EUR,1093564800,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13339704,home,Wigan Athletic,Josh Robinson,Josh Robinson,,josh-robinson,J. Robinson,D,,,234,M,1432629,EUR,1103500800,D,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13339704,home,Wigan Athletic,Steven Sessegnon,,,steven-sessegnon,S. Sessegnon,D,5,173.0,143,M,877997,EUR,958608000,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13339704,home,Wigan Athletic,Will Aimson,,,will-aimson,W. Aimson,D,4,179.0,29,M,247349,EUR,757382400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13339704,away,Fulham,Steven Benda,,,steven-benda,S. Benda,G,13,192.0,264,M,860764,EUR,907200000,G,23,23,False,34.0,26.0,10.0,2.0,0.0,25.0,29.0,1.0,5.0,5.0,1.0,,3.0,90.0,43.0,6.6,8.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
13339704,away,Fulham,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185.0,2313,M,329417,EUR,818121600,D,21,21,False,43.0,37.0,3.0,2.0,0.0,16.0,16.0,21.0,28.0,5.0,,,,90.0,65.0,6.8,11.0,1,7.0,6.0,1.0,2.0,,,2.0,2.0,2.0,1.0,4.0,1.0,,,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,
13339704,away,Fulham,Issa Diop,,,issa-diop,I. Diop,D,31,194.0,838,M,825719,EUR,852768000,D,31,31,False,102.0,90.0,13.0,6.0,0.0,60.0,63.0,30.0,39.0,2.0,,,,90.0,108.0,7.4,12.0,2,,3.0,,2.0,1.0,,1.0,1.0,,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
13339704,away,Fulham,Jorge Cuenca,,,jorge-cuenca,J. Cuenca,D,15,190.0,660,M,868715,EUR,942796800,D,15,15,False,97.0,93.0,17.0,14.0,0.0,83.0,84.0,10.0,13.0,3.0,,,,90.0,107.0,7.8,4.0,1,1.0,3.0,,4.0,1.0,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,
13339704,away,Fulham,Ryan Sessegnon,,,ryan-sessegnon,R. Sessegnon,D,30,178.0,1735,M,836698,EUR,958608000,D,30,30,False,71.0,65.0,7.0,4.0,1.0,42.0,44.0,24.0,29.0,5.0,,,,90.0,104.0,7.4,12.0,0,7.0,8.0,1.0,2.0,,1.0,6.0,3.0,2.0,,1.0,,,,3.0,2.0,2.0,1.0,3.0,,1.0,,,1.0,,,,,,1.0,
13339704,away,Fulham,Tom Cairney,,,tom-cairney,T. Cairney,M,10,185.0,646,M,82566,EUR,664329600,M,10,10,False,67.0,65.0,4.0,2.0,0.0,33.0,33.0,32.0,34.0,6.0,,,,85.0,77.0,6.9,5.0,0,3.0,2.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,True,,1.0,,,1.0,,1.0,,,,,,,,,,
13339704,away,Fulham,Harrison Reed,,,harrison-reed,H. Reed,M,6,176.0,357,M,365802,EUR,791164800,M,6,6,False,60.0,53.0,10.0,6.0,0.0,25.0,26.0,28.0,36.0,4.0,,,,90.0,66.0,6.4,11.0,0,3.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,2.0,,2.0,,1.0,,,1.0,,1.0,,,,,
13339704,away,Fulham,Joshua King,Joshua King,,joshua-king,J. King,M,24,172.0,1813,M,1546231,EUR,1167782400,M,24,24,False,25.0,24.0,,,0.0,9.0,9.0,15.0,16.0,3.0,,,,86.0,46.0,6.5,12.0,1,8.0,5.0,1.0,,,,,,4.0,,,,4.0,,,1.0,,,5.0,1.0,3.0,,,1.0,,,,,,,
13339704,away,Fulham,Andreas Pereira,,,andreas-pereira,A. Pereira,M,8,177.0,14310,M,285949,EUR,820454400,M,18,18,False,36.0,30.0,2.0,2.0,1.0,10.0,12.0,24.0,31.0,1.0,,,,75.0,54.0,7.6,13.0,2,5.0,1.0,,,,,,,1.0,2.0,,,1.0,,,6.0,7.0,4.0,1.0,,2.0,,,,2.0,,,,,1.0,andreaspereira
13339704,away,Fulham,Martial Godo,,,martial-godo,M. Godo,F,20,169.0,1306,M,1190938,EUR,1047600000,M,47,47,False,26.0,23.0,,,0.0,12.0,13.0,11.0,13.0,1.0,,,,75.0,44.0,6.9,8.0,3,4.0,5.0,,1.0,,,1.0,,1.0,,1.0,1.0,2.0,,,1.0,,,3.0,1.0,2.0,,,1.0,1.0,,,,,,
13339704,away,Fulham,Rodrigo Muniz,,,rodrigo-muniz,R. Muniz,F,9,184.0,4465,M,1015256,EUR,988934400,F,9,9,False,12.0,5.0,,,0.0,2.0,2.0,3.0,10.0,1.0,,,,89.0,25.0,8.2,13.0,4,6.0,3.0,,1.0,,,,,4.0,2.0,1.0,1.0,2.0,,2.0,,,,1.0,2.0,1.0,2.0,,,1.0,,,,,,RodrigoMuniz019
13339704,away,Fulham,Alex Iwobi,,,alex-iwobi,A. Iwobi,M,17,183.0,8234,M,352770,EUR,831081600,F,17,17,True,14.0,14.0,1.0,1.0,0.0,6.0,6.0,8.0,9.0,3.0,,,,15.0,16.0,6.7,1.0,1,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,alexanderiwobi
13339704,away,Fulham,Adama Traoré,,,adama-traore,A. Traoré,F,17,178.0,12799,M,286165,EUR,822528000,F,11,11,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,,15.0,5.0,6.3,2.0,0,4.0,,1.0,,,,,,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,adamatrd
13339704,away,Fulham,Sander Berge,,,sander-berge,S. Berge,M,16,195.0,2096,M,793167,EUR,887414400,M,16,16,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,,12.0,5.0,6.4,1.0,0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13339704,away,Fulham,Emile Smith Rowe,,,emile-smith-rowe,E. Smith Rowe,M,32,182.0,7267,M,867445,EUR,964742400,M,32,32,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,,,,11.0,6.0,6.4,3.0,0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,esr
13339704,away,Fulham,Carlos Vinícius,,,carlos-vinicius,C. Vinícius,F,95,190.0,7220,M,891920,EUR,796089600,F,12,12,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,1.0,5.0,,2.0,0,2.0,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
13339704,away,Fulham,Bernd Leno,,,bernd-leno,B. Leno,G,1,190.0,2682,M,103335,EUR,699667200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13339704,away,Fulham,Joachim Andersen,,,joachim-andersen,J. Andersen,D,5,190.0,2370,M,362682,EUR,833500800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13339704,away,Fulham,Raúl Jiménez,,,raul-jimenez,R. Jiménez,F,7,189.0,17486,M,192442,EUR,673401600,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RJimenez9
13339704,away,Fulham,Willian,,,willian,Willian,F,88,175.0,9655,M,31417,EUR,587088000,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willianborges88
