match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_challengeLost,stat_shotOffTarget,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle,stat_goals,stat_goalAssist,stat_totalOffside
11369837,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,True,21.0,18.0,8.0,6.0,16.0,17.0,2.0,4.0,1.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,90.0,30.0,6.8,3.0,0.0,0.0,0.0257793,0,-0.1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,,54.0,45.0,8.0,4.0,29.0,32.0,16.0,22.0,2.0,14.0,1.0,9.0,,,,,90.0,73.0,7.5,9.0,0.1908,0.0,0.00753093,0,,2.0,5.0,1.0,1.0,1.0,1.0,8.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,,72.0,63.0,6.0,4.0,41.0,42.0,22.0,31.0,7.0,13.0,4.0,10.0,,,,,90.0,92.0,7.5,10.0,0.3775,0.0,0.0110913,3,,4.0,7.0,,,,1.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,False,,35.0,31.0,6.0,4.0,14.0,16.0,17.0,20.0,1.0,3.0,1.0,8.0,,,,,67.0,53.0,7.0,8.0,0.0154,0.0,0.072634,1,,1.0,1.0,,,1.0,,2.0,1.0,,,1.0,,1.0,Fedde Leysen,,2.0,,,,,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,False,,42.0,34.0,4.0,4.0,7.0,7.0,32.0,44.0,,4.0,2.0,2.0,,,,,87.0,74.0,8.2,17.0,0.0,0.0,0.6172,0,,,3.0,,,,3.0,1.0,1.0,3.0,,9.0,2.0,,,,4.0,5.0,1.0,1.0,6.0,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,M,27,27,False,,27.0,25.0,,,9.0,9.0,17.0,19.0,1.0,3.0,,7.0,,,,,79.0,37.0,7.1,3.0,0.0977,0.0,0.0509072,1,,1.0,1.0,,,,,2.0,2.0,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,,60.0,52.0,9.0,8.0,24.0,24.0,28.0,37.0,2.0,3.0,,7.0,,,,,90.0,78.0,7.1,10.0,0.2245,0.0,0.0467668,1,,1.0,6.0,1.0,,,4.0,1.0,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,10,10,False,,47.0,38.0,6.0,3.0,9.0,14.0,32.0,37.0,,3.0,,15.0,,,,,90.0,71.0,6.9,20.0,0.0,0.0,0.455194,0,,1.0,10.0,4.0,2.0,,,1.0,1.0,,2.0,4.0,2.0,,,,3.0,3.0,3.0,,5.0,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,F,8,8,False,,35.0,29.0,3.0,3.0,4.0,4.0,26.0,32.0,,11.0,,6.0,,,,,90.0,69.0,7.7,22.0,0.2025,0.0,0.51846,3,,,5.0,6.0,4.0,1.0,,2.0,2.0,5.0,1.0,1.0,,2.0,Jean Thierry Lazare,Amani,9.0,1.0,2.0,,4.0,jtl_amani_8,1.0,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,F,23,23,False,,27.0,23.0,2.0,2.0,4.0,4.0,22.0,27.0,,7.0,2.0,9.0,,,,,90.0,68.0,8.1,20.0,0.4568,0.4266,0.293579,9,,1.0,13.0,3.0,2.0,,2.0,4.0,4.0,1.0,3.0,4.0,2.0,5.0,,,7.0,3.0,6.0,,3.0,,2.0,2.0,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,9,9,False,,14.0,10.0,,,4.0,4.0,6.0,10.0,,,2.0,2.0,,,,,68.0,23.0,6.5,8.0,0.3647,0.5284,0.0244919,3,,2.0,4.0,1.0,,,,,,,,,,1.0,,,2.0,,1.0,,,,,2.0,1.0,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,47,47,True,,6.0,3.0,,,,,3.0,7.0,,2.0,,,,,,,23.0,15.0,7.0,7.0,0.1057,0.0,0.0114694,1,,,2.0,2.0,1.0,,,1.0,,,,1.0,,1.0,Mohamed El Amine Amoura,,1.0,,1.0,,1.0,amoura9,,,,1.0,,,,,,
11369837,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,True,,8.0,4.0,,,1.0,1.0,3.0,7.0,1.0,2.0,,,,,,,22.0,15.0,6.7,7.0,0.1489,0.0,0.00520967,2,,1.0,5.0,2.0,1.0,,,,,,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,True,,8.0,6.0,1.0,,,1.0,6.0,7.0,,1.0,,1.0,,,,,11.0,12.0,6.6,2.0,0.0,0.0,0.00403517,0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Henok Teklab,henok-teklab,H. Teklab,M,14,174,150,M,940558,EUR,911174400,M,11,11,True,,4.0,4.0,,,3.0,3.0,1.0,2.0,,,,1.0,,,,,12.0,8.0,6.1,3.0,0.0,0.0,0.00029783,0,,,4.0,,,,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Joachim Imbrechts,joachim-imbrechts,J. Imbrechts,G,73,183,100,M,943256,EUR,1002585600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369837,home,Royale Union Saint-Gilloise,Matthew Sorinola,matthew-sorinola,M. Sorinola,M,29,173,81,M,908798,EUR,982540800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369837,away,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,,40.0,26.0,24.0,10.0,20.0,20.0,6.0,20.0,1.0,1.0,,11.0,1.0,,,,90.0,53.0,7.9,14.0,0.0,0.0,0.00252622,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,
