match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,captain,stat_ownGoals,stat_challengeLost,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_bigChanceCreated,stat_goalAssist,stat_goals,stat_penaltyWon,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_penaltyMiss
10352174,home,Bremer SV,Malte Seemann,malte-seemann,M. Seemann,G,182.0,4,M,847164,EUR,768960000,G,1,1,False,28.0,13.0,23.0,8.0,7.0,9.0,6.0,19.0,5.0,7.0,1.0,1.0,8.0,90.0,38.0,7.8,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352174,home,Bremer SV,Jan-Luca Warm,jan-luca-warm,J. Warm,D,179.0,1,M,1130819,EUR,927849600,D,27,27,False,17.0,9.0,5.0,2.0,5.0,9.0,4.0,9.0,6.0,,,,,90.0,40.0,6.1,13.0,0,Jan-Luca Warm,,27,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10352174,home,Bremer SV,Justin Sauermilch,justin-sauermilch,J. Sauermilch,D,189.0,1,M,1391477,EUR,952560000,D,28,28,False,21.0,13.0,9.0,2.0,11.0,11.0,2.0,10.0,8.0,,,,,90.0,38.0,6.3,9.0,0,Justin Sauermilch,,28,,1.0,3.0,6.0,1.0,7.0,1.0,2.0,1.0,,,2.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10352174,home,Bremer SV,Sebastian Kmiec,sebastian-kmiec,S. Kmiec,D,177.0,1,,123935,EUR,645494400,D,66,66,False,10.0,5.0,5.0,,4.0,4.0,1.0,6.0,2.0,,,,,90.0,25.0,5.7,7.0,0,,,,,2.0,4.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,,1.0,,,,,1.0,True,1.0,,,,,,,,,,,,,,,,
10352174,home,Bremer SV,Dylan Burke,dylan-burke,D. Burke,D,187.0,9,M,935819,EUR,847756800,D,5,5,False,10.0,3.0,6.0,3.0,3.0,9.0,,1.0,1.0,,,,,90.0,32.0,6.3,13.0,0,,,3,,3.0,5.0,2.0,2.0,6.0,3.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
10352174,home,Bremer SV,Daniel Kunkel,daniel-kunkel,D. Kunkel,D,188.0,0,M,1130813,EUR,954720000,D,4,4,False,6.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,,,,,45.0,14.0,6.0,4.0,0,Daniel Kunkel,,28,,,1.0,1.0,,4.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10352174,home,Bremer SV,Lucas Muszong,lukas-muszong,L. Muszong,M,182.0,0,M,1891206,EUR,792892800,M,6,6,False,15.0,7.0,2.0,,5.0,7.0,2.0,8.0,5.0,,,,,90.0,25.0,6.1,10.0,0,,,19,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10352174,home,Bremer SV,Mats Kaiser,mats-kaiser,M. Kaiser,M,178.0,2,M,803753,EUR,840672000,M,24,24,False,17.0,10.0,3.0,,6.0,7.0,4.0,10.0,5.0,,,,,57.0,26.0,6.1,9.0,0,,,,,,3.0,3.0,2.0,4.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10352174,home,Bremer SV,Allah Hamid,allah-hamid,A. Hamid,M,,5,M,1385293,EUR,1027814400,M,30,30,False,7.0,6.0,1.0,1.0,3.0,4.0,6.0,9.0,3.0,,,,,66.0,24.0,6.9,6.0,2,Allah Hamid,,30,6.0,1.0,3.0,4.0,1.0,,,2.0,2.0,1.0,2.0,,,,,,,,,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,
10352174,home,Bremer SV,Nikky Goguadze,nikky-goguadze,N. Goguadze,F,177.0,58,M,991260,EUR,900460800,F,7,7,False,6.0,1.0,1.0,,1.0,2.0,,4.0,1.0,,,,,75.0,16.0,6.3,9.0,2,,,9,,2.0,7.0,6.0,2.0,,1.0,1.0,1.0,,2.0,3.0,2.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,
