match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalClearance,stat_interceptionWon,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_punches
10389805,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,16.0,12.0,7.0,3.0,12.0,13.0,3.0,7.0,3.0,3.0,89.0,26.0,7.0,4.0,0.0,0.0,9.762e-05,0,0.3757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389805,home,Stade Rennais,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,27,27,False,39.0,33.0,1.0,1.0,18.0,21.0,19.0,5.0,,,84.0,52.0,6.8,8.0,0.0303,0.0,0.0377045,1,,,,hamarintos27,True,16.0,1.0,1.0,3.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,
10389805,home,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,73.0,68.0,3.0,2.0,46.0,47.0,26.0,4.0,,,90.0,81.0,7.3,5.0,0.0,0.0,0.0147875,0,,,,,,22.0,,,4.0,1.0,4.0,3.0,1.0,1.0,,1.0,1.0,,,5.0,1.0,,,,,,,,,,,
10389805,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,90.0,78.0,10.0,1.0,54.0,56.0,34.0,5.0,,,90.0,104.0,7.3,13.0,0.0709,0.0,0.00808494,1,,,,,,24.0,,,,2.0,,4.0,,,1.0,2.0,1.0,,,3.0,,1.0,,,,,,,,,,
10389805,home,Stade Rennais,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1254,M,1173172,EUR,1108598400,D,18,18,False,46.0,39.0,2.0,1.0,22.0,24.0,22.0,2.0,,,86.0,57.0,6.7,8.0,0.0,0.0,0.00985524,0,,,,,,17.0,,,,1.0,3.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,
10389805,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,54.0,45.0,4.0,2.0,22.0,26.0,28.0,5.0,,,90.0,70.0,6.9,12.0,0.1374,0.0,0.0172482,2,,,,,,23.0,,,3.0,4.0,6.0,8.0,1.0,,1.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,1.0,3.0,1.0,,,,,
10389805,home,Stade Rennais,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,M,10,10,False,28.0,24.0,1.0,1.0,5.0,6.0,23.0,4.0,,,90.0,51.0,6.8,14.0,0.12,0.0,0.395268,1,,,,Dokss,,20.0,1.0,1.0,,,7.0,7.0,8.0,4.0,1.0,,,3.0,2.0,,,,,1.0,,3.0,2.0,,,,,
10389805,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,42.0,37.0,5.0,4.0,14.0,14.0,36.0,7.0,,,90.0,61.0,8.1,13.0,0.4123,0.0631,0.125286,2,,,,,,25.0,8.0,2.0,1.0,,5.0,1.0,,,,1.0,1.0,,1.0,3.0,,1.0,1.0,2.0,1.0,,4.0,2.0,1.0,,,
10389805,home,Stade Rennais,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,21,21,False,47.0,34.0,2.0,1.0,12.0,14.0,36.0,7.0,,,87.0,65.0,8.2,17.0,0.3692,0.286,0.0881859,4,,,,lovromajer,,23.0,3.0,1.0,1.0,,4.0,5.0,3.0,3.0,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,2.0,,4.0,1.0,,
10389805,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,M,19,19,False,25.0,19.0,1.0,,6.0,7.0,20.0,5.0,,,90.0,41.0,7.4,10.0,0.1209,0.2273,0.0572909,1,,,,amine_gouiri,,13.0,2.0,,1.0,,3.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,,
10389805,home,Stade Rennais,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3852,M,842931,EUR,716428800,F,17,17,False,24.0,18.0,1.0,,5.0,6.0,18.0,1.0,,,84.0,28.0,6.6,8.0,0.0,0.0,0.107225,0,,,,karltokoekambi,,13.0,,,2.0,1.0,3.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,2.0,
10389805,home,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,True,4.0,3.0,,,2.0,2.0,2.0,1.0,,,12.0,8.0,6.6,1.0,0.0,0.0,0.00033716,0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,
10389805,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,True,1.0,1.0,,,,,1.0,,,,12.0,3.0,6.4,1.0,0.0,0.0,0.00037841,0,,,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,
