match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_goals,stat_dispossessed,stat_interceptionWon,captain,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded,stat_totalOffside
13981506,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,34.0,33.0,10.0,9.0,0.0,32.0,32.0,1.0,2.0,6.0,2.0,2.0,90.0,40.0,7.3,1.0,0.00021179,0.0877,0,0.2699,0.04,-0.06,0.21,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981506,home,Inter,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,96.0,89.0,9.0,8.0,0.0,49.0,50.0,40.0,46.0,6.0,,,90.0,103.0,8.0,7.0,0.0268994,,0,,0.26,0.14,0.49,,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981506,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,False,49.0,46.0,3.0,2.0,0.0,39.0,39.0,7.0,10.0,5.0,,,90.0,62.0,7.4,3.0,0.0114239,,2,,0.0,0.01,0.32,,2.0,4.0,2.0,6.0,,7.0,1.0,,,1.0,1.0,2.0,0.0739,0.4279,0.09,,,,,,,,,,,,,,,,,,,,,,
13981506,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,73.0,66.0,12.0,10.0,0.0,32.0,32.0,34.0,41.0,2.0,,,89.0,90.0,7.7,11.0,0.0862588,,1,,0.27,0.32,0.15,,,1.0,5.0,5.0,1.0,1.0,,2.0,1.0,,1.0,1.0,0.4197,0.4553,-0.03,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
13981506,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,25.0,18.0,2.0,1.0,0.0,5.0,8.0,13.0,17.0,4.0,,,77.0,39.0,6.3,11.0,0.0308366,,2,,-0.24,0.29,0.14,,4.0,,6.0,3.0,,,,1.0,1.0,,1.0,1.0,0.3292,0.2416,-0.1,2.0,,3.0,1.0,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,
13981506,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,69.0,52.0,4.0,1.0,1.0,10.0,12.0,42.0,57.0,4.0,,,85.0,84.0,7.3,21.0,0.193822,,1,,0.36,0.19,-0.04,,,,2.0,4.0,1.0,,,2.0,1.0,,,2.0,0.076,,-0.01,6.0,3.0,,,,,1.0,1.0,3.0,,,1.0,,,,,,,,,,
13981506,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,70.0,59.0,10.0,4.0,0.0,20.0,25.0,39.0,45.0,6.0,,,90.0,87.0,9.5,13.0,0.311382,,3,,0.54,0.18,-0.06,,,1.0,3.0,7.0,2.0,1.0,,4.0,3.0,1.0,2.0,2.0,0.9274,1.296,0.73,5.0,4.0,1.0,,,,,,3.0,,,,2.0,,,,,,,,,
13981506,home,Inter,Petar Sučić,petar-sucic,P. Sučić,M,8,184,7937,M,,1091303,EUR,1067040000,M,8,8,False,46.0,42.0,8.0,6.0,0.0,16.0,17.0,26.0,29.0,4.0,,,90.0,63.0,8.4,8.0,0.0353808,,2,,0.29,0.31,0.33,,2.0,1.0,6.0,5.0,,1.0,1.0,2.0,1.0,,1.0,1.0,0.1796,0.8307,0.51,2.0,,2.0,1.0,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,
13981506,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,39.0,31.0,,,0.0,10.0,11.0,21.0,28.0,5.0,,,90.0,64.0,7.1,14.0,0.226322,,3,,0.37,0.17,-0.02,,1.0,,2.0,4.0,1.0,1.0,,3.0,3.0,,1.0,,0.1689,0.1973,-0.46,10.0,4.0,1.0,1.0,1.0,1.0,,,3.0,,,2.0,,,1.0,,,,,,,
13981506,home,Inter,Francesco Pio Esposito,francesco-pio-esposito,F. P. Esposito,F,94,189,8641,M,,1156616,EUR,1119916800,F,94,94,False,22.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,16.0,,,,77.0,40.0,6.9,11.0,0.0755167,,3,,0.19,0.06,-0.02,,1.0,4.0,8.0,7.0,,1.0,,,,1.0,1.0,3.0,0.185,0.3038,-0.28,,,1.0,1.0,,1.0,2.0,2.0,,,,1.0,,5.0,,,,,,,,
13981506,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,23.0,17.0,,,1.0,6.0,6.0,11.0,17.0,3.0,,,89.0,43.0,6.7,14.0,0.144844,,5,,0.35,-0.69,0.0,,,3.0,4.0,4.0,,1.0,,,,3.0,,1.0,0.2698,,-0.56,1.0,,2.0,,2.0,,3.0,1.0,4.0,,,2.0,,1.0,,True,,,,,,
13981506,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,D,30,30,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,1.0,,,13.0,7.0,7.1,1.0,1.748e-05,,0,,-0.09,0.09,0.32,,,1.0,,3.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981506,home,Inter,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,,1086223,EUR,1067040000,F,14,14,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,13.0,5.0,7.1,,0.00753656,,0,,0.07,-0.42,0.13,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
13981506,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,7,7,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,,,10.0,7.0,6.8,,0.0312437,,0,,0.06,0.03,0.15,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
13981506,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,,,,,0.0,,,,,,,,1.0,1.0,,,,,0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
