match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_totalClearance,stat_fouls,stat_penaltyWon,player_firstName,player_lastName,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_challengeLost,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_penaltyConceded
10389841,home,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177.0,15661,M,835480,EUR,950659200,F,11,11,False,8.0,6.0,,,2.0,2.0,4.0,8.0,,,68.0,12.0,6.9,5.0,0.7884,0.9842,0.0131544,1,2.0,,,2.0,,,,,,,,,,2.0,,,,,1.0,,,1.0,,,l_openda,,,1.0,1.0,1.0,,,,,,,
10389841,home,RC Lens,Adam Buksa,adam-buksa,A. Buksa,F,18,191.0,3770,M,1138856,EUR,837129600,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,,22.0,2.0,6.5,,0.0,0.0,0.0119239,0,,,,,,,,,,,,,,,,,,,,,,,,,AdamBuksa,,,,,,,,,,,,
10389841,home,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179.0,600,M,143344,EUR,723254400,D,21,21,True,9.0,9.0,,,2.0,2.0,7.0,9.0,1.0,,21.0,17.0,6.4,2.0,0.4176,0.0,0.0120398,2,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,
10389841,home,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165.0,576,M,1023091,EUR,978652800,M,10,10,True,20.0,19.0,,,2.0,2.0,18.0,19.0,,,21.0,25.0,6.5,3.0,0.1194,0.0,0.0580635,1,1.0,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10389841,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171.0,742,M,227862,EUR,798249600,F,22,22,True,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,8.0,7.0,6.8,1.0,0.0,0.0,0.0103914,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10389841,home,RC Lens,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174.0,875,M,822877,EUR,897091200,M,18,18,True,7.0,7.0,,,,,7.0,7.0,,,8.0,7.0,6.5,,0.0,0.0,0.00543982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389841,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180.0,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389841,home,RC Lens,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182.0,203,M,1129751,EUR,870566400,D,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389841,home,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179.0,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389841,home,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189.0,1410,M,978301,EUR,947289600,M,6,6,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389841,away,Ajaccio,Francois-Joseph Sollacaro,francois-joseph-sollacaro,F. Sollacaro,G,,181.0,23,M,556980,EUR,764208000,G,16,16,False,26.0,7.0,22.0,4.0,4.0,6.0,3.0,20.0,7.0,4.0,90.0,30.0,5.7,19.0,0.0,0.0,0.00074223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,-1.1103,
10389841,away,Ajaccio,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,314,M,842744,EUR,888364800,D,25,25,False,16.0,13.0,5.0,4.0,10.0,13.0,3.0,3.0,1.0,,90.0,27.0,6.0,4.0,0.0,0.0,0.001914,0,,,1.0,1.0,2.0,,,,,,1.0,1.0,6.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0
10389841,away,Ajaccio,Clement Vidal,clement-vidal,C. Vidal,D,5,181.0,43,M,940993,EUR,961286400,D,15,15,False,18.0,13.0,6.0,2.0,11.0,11.0,2.0,7.0,3.0,,90.0,29.0,6.6,5.0,0.0,0.0,0.0008838,0,,,1.0,,3.0,,2.0,,,3.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10389841,away,Ajaccio,Cedric Avinel,cedric-avinel,C. Avinel,D,,183.0,14,M,23568,EUR,526780800,D,21,21,False,15.0,12.0,3.0,1.0,11.0,12.0,1.0,3.0,3.0,,90.0,26.0,6.3,3.0,0.0,0.0,0.00036464,0,,,3.0,1.0,3.0,,,,,1.0,,,10.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
10389841,away,Ajaccio,Mohamed Youssouf,mohamed-youssouf,M. Youssouf,D,20,168.0,49,M,38081,EUR,575337600,M,20,20,False,13.0,6.0,2.0,1.0,3.0,6.0,3.0,7.0,,,90.0,36.0,6.6,9.0,0.0584,0.0,0.00130338,1,,,,4.0,4.0,,,3.0,2.0,1.0,,,8.0,,,,,,3.0,,1.0,2.0,,,,,1.0,,,,1.0,,,,,,
10389841,away,Ajaccio,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,4,181.0,112,M,795508,EUR,867974400,M,8,8,False,23.0,15.0,1.0,,9.0,13.0,6.0,10.0,2.0,,90.0,37.0,6.3,11.0,0.0,0.0,0.00521021,0,,,,4.0,2.0,,,2.0,,,2.0,,3.0,,,,,,1.0,,1.0,1.0,1.0,,,True,,,,,1.0,,,,,,
10389841,away,Ajaccio,Mickaël Barreto,mickael-barreto,M. Barreto,M,4,174.0,23,M,143904,EUR,664156800,M,4,4,False,30.0,21.0,8.0,3.0,14.0,16.0,7.0,16.0,9.0,,73.0,43.0,6.0,13.0,0.0469,0.0,0.00450315,2,2.0,,,6.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,2.0,,,,5.0,,,,,,
10389841,away,Ajaccio,Tony Strata,strata-tony,T. Strata,D,66,177.0,281,M,1488511,EUR,1094515200,M,31,31,False,16.0,10.0,4.0,1.0,8.0,11.0,2.0,5.0,5.0,,90.0,30.0,6.3,6.0,0.0,0.0,0.00106079,0,,,,3.0,3.0,,,2.0,1.0,1.0,,,3.0,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
10389841,away,Ajaccio,Cyrille Bayala,cyrille-bayala,C. Bayala,F,,181.0,606,M,785876,EUR,832896000,F,14,14,False,12.0,9.0,2.0,,3.0,4.0,7.0,10.0,3.0,,90.0,22.0,6.7,5.0,0.0,0.0,0.0835236,0,2.0,1.0,,8.0,5.0,1.0,,1.0,,4.0,,,,2.0,,,,,4.0,,,,2.0,,,,,,,,1.0,,,,,,
10389841,away,Ajaccio,Ben Hamed Toure,toure-ben-hamed,B. H. Toure,F,71,185.0,94,M,1493253,EUR,1061424000,F,33,33,False,13.0,8.0,,,6.0,6.0,2.0,7.0,2.0,,73.0,21.0,6.4,8.0,0.0202,0.0,0.00125184,1,,,1.0,7.0,3.0,,,1.0,1.0,1.0,,,2.0,3.0,,,,,4.0,,,3.0,,,,,1.0,,,,1.0,,,,,,
10389841,away,Ajaccio,Riad Nouri,riad-nouri,R. Nouri,M,,178.0,36,M,74061,EUR,486950400,F,5,5,False,6.0,3.0,,,1.0,4.0,2.0,2.0,1.0,,67.0,16.0,6.3,6.0,0.1083,0.0,0.00285142,2,,,,3.0,1.0,,,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,2.0,,2.0,,,,,,1.0,,,,,,,
10389841,away,Ajaccio,Ivane Chegra,chegra-ivane,I. Chegra,M,47,180.0,284,M,1465190,EUR,1078272000,F,38,38,True,3.0,,,,,2.0,,2.0,2.0,,23.0,6.0,6.4,5.0,0.0,0.0,0.0,0,1.0,,,3.0,,1.0,,,,,,,,,,Ivane Chegra,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,
10389841,away,Ajaccio,Mathieu Coutadeur,mathieu-coutadeur,M. Coutadeur,M,,170.0,9,M,16655,EUR,511660800,M,6,6,True,6.0,6.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,,17.0,6.0,6.6,,0.0,0.0,0.00021682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389841,away,Ajaccio,Moussa Soumano,soumano-moussa,M. Soumano,F,9,185.0,184,M,1461935,EUR,1120953600,F,34,34,True,,,,,,,,,1.0,,17.0,2.0,6.3,2.0,0.0,0.0,0.0,0,,,,3.0,,,,,,,1.0,,,1.0,,Moussa Soumano,,,1.0,,,1.0,,,,,,,,,,,,,,,
10389841,away,Ajaccio,Benjamin Leroy,benjamin-leroy,B. Leroy,G,16,184.0,45,M,80392,EUR,607910400,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389841,away,Ajaccio,Anthony Khelifa,khelifa-anthony,A. Khelifa,D,3,,203,M,1459147,EUR,1127174400,D,35,35,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Anthony,Khelifa,,,,,,,,,,,,,,,,,,,,
10389841,away,Ajaccio,Florian Chabrolle,chabrolle-florian,F. Chabrolle,M,,171.0,32,,941170,EUR,891820800,M,29,29,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389841,away,Ajaccio,Mehdi Puch-Herrantz,puch-herrantz-mehdi,M. Puch-Herrantz,M,37,175.0,377,M,1469348,EUR,1074556800,M,37,37,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389841,away,Ajaccio,Kevin Spadanuda,spadanuda-kevin,K. Spadanuda,M,7,177.0,69,M,993155,EUR,853372800,M,27,27,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
