match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalCross,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_savedShotsFromInsideTheBox
12504678,home,Cagliari,Alen Sherri,,,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,False,33.0,25.0,14.0,6.0,0.0,22.0,25.0,3.0,8.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,90.0,42.0,7.1,8.0,0.00057628,0,0.0861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,Gabriele Zappa,,,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,56.0,47.0,6.0,5.0,0.0,30.0,34.0,17.0,22.0,1.0,4.0,,,,,,90.0,84.0,7.6,16.0,0.136475,2,,4.0,3.0,8.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0832,0.1411,2.0,,,,,,,,,,,,,,,
12504678,home,Cagliari,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,65.0,55.0,7.0,3.0,0.0,41.0,45.0,14.0,20.0,2.0,6.0,,,,,,90.0,85.0,7.2,13.0,0.0043452,1,,4.0,6.0,9.0,9.0,1.0,2.0,,,1.0,,2.0,2.0,1.0,0.2908,,,yerrymina,1.0,1.0,2.0,3.0,,,,,,,,,,
12504678,home,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,62.0,54.0,5.0,2.0,0.0,38.0,40.0,16.0,22.0,6.0,3.0,,,,,,90.0,74.0,7.2,8.0,0.00534693,0,,2.0,5.0,2.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,Nadir Zortea,,,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,20.0,15.0,1.0,,0.0,6.0,8.0,9.0,15.0,,1.0,,,,,,60.0,30.0,6.6,11.0,0.00914046,0,,,,3.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,
12504678,home,Cagliari,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,33.0,28.0,4.0,2.0,0.0,16.0,18.0,13.0,17.0,,1.0,,,,,,45.0,42.0,6.6,9.0,0.0343959,1,,,,4.0,1.0,1.0,2.0,,,,,,,,0.0244,,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,
12504678,home,Cagliari,Antoine Makoumbou,,,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,False,51.0,46.0,1.0,,0.0,21.0,21.0,25.0,30.0,,6.0,,,,,,90.0,68.0,6.9,11.0,0.0347355,0,,,,4.0,6.0,,3.0,,,,,,4.0,1.0,,,,,,,2.0,1.0,,,2.0,,,,,,,
12504678,home,Cagliari,Tommaso Augello,,,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,56.0,45.0,8.0,5.0,0.0,22.0,27.0,28.0,42.0,1.0,2.0,,,,,,90.0,96.0,7.8,26.0,0.446698,0,,3.0,3.0,4.0,8.0,,,3.0,1.0,,,,3.0,2.0,,,4.0,,,1.0,,,13.0,2.0,3.0,5.0,,,,,,
12504678,home,Cagliari,Zito Luvumbo,,,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,False,16.0,10.0,,,0.0,1.0,2.0,10.0,17.0,1.0,2.0,,,,,,82.0,39.0,6.7,16.0,0.0108164,3,,1.0,,7.0,5.0,1.0,2.0,3.0,,2.0,,,2.0,1.0,0.0514,,,LuvumboZito,,,1.0,2.0,3.0,2.0,5.0,1.0,1.0,,,,,
12504678,home,Cagliari,Gianluca Lapadula,,,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,False,12.0,8.0,,,0.0,4.0,4.0,4.0,9.0,,1.0,,,,,,60.0,19.0,6.7,8.0,0.0563411,2,,4.0,2.0,6.0,3.0,,1.0,,,,,,,,0.1143,,,gianlucalapadula,,,1.0,1.0,1.0,,2.0,,2.0,True,,,,
12504678,home,Cagliari,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,12.0,9.0,,,0.0,4.0,6.0,5.0,6.0,,2.0,,,,,,77.0,29.0,7.5,10.0,0.00604853,4,,3.0,5.0,8.0,7.0,,1.0,2.0,,3.0,1.0,,1.0,1.0,0.5022,0.6927,,,1.0,,1.0,2.0,,,4.0,,,,1.0,1.0,,
12504678,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,True,25.0,19.0,2.0,,0.0,9.0,12.0,10.0,13.0,,3.0,,,,,,45.0,31.0,7.0,7.0,0.0172092,1,,,1.0,2.0,4.0,1.0,1.0,,,,1.0,,3.0,2.0,0.0411,0.0604,1.0,,,,,,,,,,,,,,,
12504678,home,Cagliari,Mattia Felici,,,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,20.0,19.0,,,1.0,1.0,1.0,18.0,19.0,,3.0,,,,,,30.0,31.0,7.4,5.0,0.399371,1,,1.0,,2.0,4.0,,1.0,3.0,1.0,,,,,,0.093,,1.0,,1.0,,1.0,,,3.0,2.0,,1.0,,,1.0,,
12504678,home,Cagliari,Nicolas Viola,,,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,M,10,10,True,21.0,18.0,2.0,1.0,0.0,4.0,6.0,15.0,16.0,,2.0,,,,,,30.0,31.0,6.7,8.0,0.0668408,1,,1.0,1.0,5.0,2.0,,2.0,2.0,,,1.0,,,,0.0343,0.0735,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,
12504678,home,Cagliari,Leonardo Pavoletti,,,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,10.0,8.0,,,0.0,1.0,1.0,7.0,9.0,,,,,,,,13.0,13.0,6.9,4.0,0.00625929,0,,2.0,2.0,2.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,
12504678,home,Cagliari,Adam Obert,,,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,3.0,,,,,,8.0,12.0,7.3,,0.0108823,3,,,,,2.0,,,,,1.0,1.0,,1.0,1.0,0.5956,0.2019,1.0,,2.0,,1.0,,,,,,1.0,,,,1.0,
12504678,home,Cagliari,Giuseppe Ciocci,,,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,Simone Scuffet,,,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,Mateusz Wieteska,,,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,José Luis Palomino,José,Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,Alessandro Deiola,,,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,Matteo Prati,,,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,Paulo Azzi,,,paulo-azzi,P. Azzi,M,7,188,184,M,383314,EUR,774230400,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,Jakub Jankto,,,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,home,Cagliari,Kingstone Mutandwa,,,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Lorenzo Montipò,,,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,32.0,6.0,28.0,2.0,0.0,5.0,9.0,1.0,23.0,1.0,7.0,1.0,4.0,1.0,,,90.0,41.0,7.2,27.0,0.00061208,0,0.1696,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0
12504678,away,Hellas Verona,Jackson Tchatchoua,,,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,D,38,38,False,32.0,26.0,3.0,,0.0,14.0,15.0,13.0,21.0,,4.0,,,,,,90.0,53.0,6.4,13.0,0.0582013,0,,,1.0,3.0,3.0,2.0,,,,,,,2.0,1.0,,,1.0,,,,,2.0,4.0,,3.0,1.0,,,,,,
12504678,away,Hellas Verona,Giangiacomo Magnani,,,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,24.0,20.0,6.0,4.0,0.0,11.0,12.0,9.0,12.0,17.0,2.0,,,,,,90.0,48.0,7.3,4.0,0.00212297,0,,5.0,3.0,6.0,8.0,,,,,,,2.0,2.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,
12504678,away,Hellas Verona,Diego Coppola,,,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,22.0,17.0,4.0,3.0,0.0,10.0,11.0,7.0,11.0,4.0,2.0,,,,,,90.0,37.0,7.2,6.0,0.00305578,0,,4.0,4.0,7.0,7.0,1.0,,,,,,2.0,3.0,2.0,,,1.0,,,2.0,,2.0,,,,,,,,,,
12504678,away,Hellas Verona,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,D,12,12,False,23.0,9.0,7.0,,0.0,5.0,12.0,5.0,13.0,9.0,6.0,,,,,,90.0,55.0,7.7,16.0,0.203617,1,,,3.0,2.0,9.0,1.0,,1.0,1.0,,1.0,1.0,5.0,5.0,0.0251,0.0718,2.0,,,,,1.0,2.0,1.0,,1.0,,,,,,
12504678,away,Hellas Verona,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,M,31,31,False,23.0,19.0,2.0,1.0,0.0,1.0,1.0,18.0,24.0,1.0,5.0,,,,,,84.0,41.0,6.9,10.0,0.0350996,2,,2.0,1.0,7.0,7.0,3.0,2.0,2.0,,2.0,,,2.0,1.0,0.0306,,1.0,,,,2.0,,2.0,2.0,2.0,,,,,,,
12504678,away,Hellas Verona,Reda Belahyane,Reda Belahyane,,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,6,6,False,27.0,26.0,,,0.0,9.0,9.0,17.0,18.0,2.0,10.0,,,,,,84.0,43.0,7.0,6.0,0.0152174,0,,1.0,,3.0,6.0,,2.0,,,,,,4.0,3.0,,,1.0,reda.belahyane,,,2.0,,,,2.0,,,,,,,
12504678,away,Hellas Verona,Suat Serdar,,,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,False,37.0,30.0,7.0,4.0,0.0,12.0,13.0,18.0,24.0,2.0,6.0,,,,,,90.0,57.0,6.8,13.0,0.057368,2,,,2.0,9.0,6.0,1.0,3.0,4.0,,,,,2.0,2.0,0.2083,,2.0,,,1.0,1.0,2.0,,1.0,,,2.0,,,,,
12504678,away,Hellas Verona,Darko Lazović,,,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,False,10.0,5.0,2.0,,0.0,,,6.0,14.0,2.0,1.0,,,,,,73.0,22.0,7.1,9.0,0.0212374,2,,1.0,2.0,1.0,3.0,,,1.0,,2.0,,,,,0.2753,,1.0,,1.0,,,,4.0,1.0,,1.0,,True,,,1.0,
12504678,away,Hellas Verona,Dailon Rocha Livramento,,,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,14,14,False,11.0,5.0,,,0.0,,,5.0,12.0,1.0,1.0,,,,,,66.0,22.0,6.5,11.0,0.00686241,1,,5.0,4.0,10.0,6.0,,2.0,1.0,,,,,2.0,2.0,0.0657,,,,,,,2.0,1.0,,1.0,,1.0,,,2.0,,
12504678,away,Hellas Verona,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,False,16.0,12.0,,,0.0,1.0,1.0,11.0,15.0,1.0,3.0,,,,,,73.0,29.0,7.5,7.0,0.0892882,3,,4.0,3.0,5.0,7.0,,,2.0,,2.0,1.0,,2.0,1.0,0.0939,0.0143,1.0,,,,1.0,,,1.0,2.0,,,,,,,
12504678,away,Hellas Verona,Amin Sarr,,,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,True,5.0,2.0,,,0.0,2.0,4.0,,1.0,,1.0,,,,,,24.0,10.0,6.3,6.0,3.087e-05,0,,5.0,,6.0,,,1.0,,,,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,
12504678,away,Hellas Verona,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,M,20,20,True,8.0,5.0,3.0,1.0,0.0,2.0,3.0,3.0,5.0,,2.0,,,,,,17.0,12.0,6.5,4.0,0.0175372,0,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
12504678,away,Hellas Verona,Abdou Harroui,,,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,M,18,18,True,12.0,10.0,1.0,,0.0,4.0,5.0,6.0,7.0,1.0,2.0,,,,,,17.0,15.0,6.3,4.0,0.00819362,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12504678,away,Hellas Verona,Mathis Lambourde,,,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,7,7,True,3.0,2.0,,,0.0,2.0,3.0,,,,1.0,,,,,,11.0,4.0,6.5,1.0,6.4e-07,0,,1.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
12504678,away,Hellas Verona,Daniel Mosquera,,,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,11.0,3.0,6.5,2.0,0.00051657,0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Alessandro Berardi,,,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Simone Perilli,,,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Davide Faraoni,,,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Daniele Ghilardi,,,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Paweł Dawidowicz,,,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Christian Corradi,,,christian-corradi,C. Corradi,D,28,190,113,M,1526305,EUR,1108944000,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Alphadjo Cissè,,,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Ayanda Sishuba,,,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504678,away,Hellas Verona,Dani Silva,,,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
