match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_errorLeadToAGoal,stat_penaltyConceded,stat_hitWoodwork,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
14572783,home,Nice,Bartosz Żelazowski,Bartosz,Żelazowski,bartosz-zelazowski,B. Żelazowski,G,30,195,90,M,1511924,EUR,1114387200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,home,Nice,Maxime Dupé,,,maxime-dupe,M. Dupé,G,31,186,173,M,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,home,Nice,Kojo Peprah Oppong,,,peprah-oppong-kojo,K. P. Oppong,D,37,185,1405,M,1473092,EUR,1086307200,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,home,Nice,Brad-Hamilton Mantsounga,,,brad-hamilton-mantsounga,B. Mantsounga,D,3,182,58,M,2168291,EUR,1189036800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,home,Nice,Tanguy Ndombélé,,,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,845486,EUR,851731200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,home,Nice,Bernard Nguene,Bernard Nguene,,bernard-nguene,B. Nguene,F,26,180,224,M,2017474,EUR,1154649600,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Noah Atubolu,,,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,38.0,17.0,23.0,3.0,0.0,15.0,17.0,21.0,2.0,7.0,,,,,3.0,,3.0,90.0,46.0,7.1,21.0,0.00032865,0.4609,0,0.3974,0.1,0.01,-0.06,0.4,2.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,
14572783,away,SC Freiburg,Lukas Kübler,,,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,22.0,18.0,3.0,1.0,0.0,11.0,12.0,10.0,5.0,1.0,,4.0,2.0,,,,,78.0,38.0,6.8,4.0,0.00472868,,1,,0.14,0.08,-0.13,,7.0,,1.0,1.0,1.0,1.0,,2.0,,,,0.2744,,-0.25,,,,1.0,,,,,,,,,,,,1.0,,,,,,
14572783,away,SC Freiburg,Matthias Ginter,,,matthias-ginter,M. Ginter,D,28,189,886,M,142259,EUR,758937600,D,28,28,False,40.0,37.0,6.0,5.0,1.0,26.0,29.0,11.0,3.0,3.0,,,,,,,,90.0,49.0,6.9,4.0,0.0818201,,0,,0.25,0.03,-0.19,,11.0,1.0,3.0,4.0,2.0,,,6.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Philipp Lienhart,,,philipp-lienhart,P. Lienhart,D,3,189,691,M,576266,EUR,837043200,D,3,3,False,34.0,30.0,4.0,,0.0,22.0,23.0,11.0,5.0,2.0,,3.0,2.0,,,,,90.0,52.0,7.2,7.0,0.0109378,,0,,0.05,0.0,0.4,,8.0,,2.0,2.0,1.0,,,3.0,3.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Jordy Makengo,,,makengo-jordy,J. Makengo,D,33,191,320,M,1131339,EUR,996710400,D,33,33,False,25.0,20.0,2.0,,0.0,10.0,13.0,12.0,3.0,3.0,,1.0,1.0,,,,,90.0,39.0,6.3,7.0,0.132609,,0,,0.1,0.09,-0.23,,10.0,2.0,,6.0,2.0,,,2.0,1.0,,2.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Maximilian Eggestein,,,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,34.0,28.0,4.0,1.0,0.0,17.0,18.0,16.0,3.0,9.0,,1.0,1.0,,,,,90.0,44.0,6.9,6.0,0.0145902,,1,,0.12,0.41,0.24,,11.0,2.0,2.0,4.0,1.0,1.0,,4.0,,,,0.0598,1.0,-0.4,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Johan Manzambi,Johan Manzambi,,johan-manzambi,J. Manzambi,M,44,182,2012,M,1518931,EUR,1129248000,M,44,44,False,24.0,19.0,2.0,1.0,0.0,10.0,11.0,13.0,6.0,3.0,,5.0,3.0,,,,,66.0,43.0,7.9,10.0,0.0356226,,2,,0.03,0.37,-0.07,,9.0,1.0,,5.0,2.0,,1.0,,,2.0,1.0,0.2048,1.0,0.49,1.0,1.0,,2.0,,,1.0,,,,,,1.0,0.6846,,,1.0,,,,,
14572783,away,SC Freiburg,Derry Scherhant,,,derry-scherhant,D. Scherhant,F,7,184,371,M,1131002,EUR,1036886400,M,7,7,False,16.0,12.0,,,0.0,6.0,7.0,9.0,6.0,4.0,,2.0,1.0,,,,,67.0,44.0,8.0,13.0,0.0120144,,7,,-0.04,0.38,-0.05,,6.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,,3.0,,0.6377,,0.56,5.0,4.0,3.0,2.0,,,,,,,,,4.0,0.8537,,1.0,1.0,,,,,
14572783,away,SC Freiburg,Yuito Suzuki,,,yuito-suzuki,Y. Suzuki,F,14,175,2197,M,1020422,EUR,1003968000,M,14,14,False,26.0,21.0,1.0,,1.0,10.0,10.0,16.0,7.0,8.0,,3.0,2.0,,,,,90.0,39.0,7.5,8.0,0.0855061,,1,,0.07,0.03,-0.06,,11.0,1.0,1.0,3.0,1.0,,1.0,,,2.0,2.0,0.0354,2.0,0.01,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,1.0
14572783,away,SC Freiburg,Vincenzo Grifo,,,vincenzo-grifo,V. Grifo,M,32,181,2064,M,171961,EUR,734140800,M,32,32,False,25.0,23.0,2.0,2.0,0.0,14.0,14.0,11.0,,4.0,,,,,,,,66.0,37.0,7.2,8.0,0.051272,,3,,0.14,0.3,-0.03,,9.0,,,,,1.0,,,,,,0.914,3.0,0.27,,,,,,True,6.0,1.0,,,,1.0,2.0,1.144,,,1.0,,,,,
14572783,away,SC Freiburg,Junior Adamu,,,chukwubuike-adamu,J. Adamu,F,9,183,1126,M,902381,EUR,991785600,F,20,20,False,17.0,12.0,,,0.0,4.0,4.0,13.0,8.0,4.0,,4.0,1.0,,,,,82.0,41.0,6.3,16.0,0.115389,,1,,0.03,0.24,-0.11,,8.0,4.0,2.0,15.0,3.0,,1.0,,,6.0,1.0,0.0182,3.0,-0.06,1.0,5.0,1.0,,4.0,,,,,,,,,,,,,1.0,,,,
14572783,away,SC Freiburg,Nicolas Höfler,,,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,7.0,5.0,,,0.0,5.0,6.0,1.0,,1.0,,,,,,,,24.0,10.0,6.5,2.0,5.709e-05,,0,,-0.13,-0.05,0.13,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Lucas Höler,,,lucas-holer,L. Höler,F,9,184,583,M,280009,EUR,773798400,F,9,9,True,7.0,3.0,1.0,,0.0,3.0,5.0,2.0,4.0,3.0,,1.0,,,,,,24.0,16.0,6.9,5.0,4.998e-05,,0,,-0.09,-0.02,0.33,,,,1.0,1.0,,,,1.0,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Jan-Niklas Beste,,,jan-niklas-beste,J. Beste,D,19,177,1026,M,836711,EUR,915408000,D,19,19,True,4.0,4.0,,,0.0,3.0,3.0,1.0,2.0,1.0,,1.0,1.0,,,,,23.0,14.0,6.6,4.0,0.0228742,,0,,0.09,0.02,-0.09,,1.0,,,4.0,1.0,,,,,3.0,,,,,,2.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Max Rosenfelder,,,rosenfelder-maximilian,M. Rosenfelder,D,37,186,237,M,1131337,EUR,1044835200,D,37,37,True,6.0,3.0,1.0,,0.0,3.0,5.0,1.0,,2.0,,,,,,,,12.0,7.0,6.6,3.0,4.524e-05,,0,,-0.05,,0.18,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Igor Matanović,,,igor-matanovic,I. Matanović,F,31,197,3233,M,1019321,EUR,1049068800,F,31,31,True,4.0,3.0,,,0.0,1.0,1.0,3.0,2.0,,,1.0,,,,,,8.0,6.0,6.5,2.0,0.00144364,,0,,0.0,,-0.01,,2.0,,1.0,4.0,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Florian Müller,,,florian-muller,F. Müller,G,21,190,203,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Jannik Huth,,,jannik-huth,J. Huth,G,24,185,61,M,174341,EUR,766368000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Anthony Jung,,,anthony-jung,A. Jung,D,5,186,137,M,103442,EUR,689126400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Christian Günter,,,christian-gunter,C. Günter,D,30,184,354,M,142231,EUR,730857600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Patrick Osterhage,,,osterhage-patrick,P. Osterhage,M,6,183,262,M,914755,EUR,949363200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Philipp Treu,,,treu-philipp,P. Treu,M,29,172,176,M,979820,EUR,975801600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572783,away,SC Freiburg,Maximilian Philipp,,,maximilian-philipp,M. Philipp,F,26,184,490,M,171927,EUR,762480000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
