match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_dispossessed,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,captain,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine
13981653,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,False,32.0,23.0,14.0,5.0,0.0,18.0,19.0,5.0,13.0,1.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0,90.0,44.0,7.3,9.0,0.00141372,91.038503344543,12.0,21.72781910308,0.0,0.2521,0,0.112,0.07,-0.02,0.21,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981653,home,Torino,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186,890,M,1165371,EUR,1090540800,D,35,35,False,34.0,25.0,13.0,8.0,0.0,18.0,24.0,7.0,10.0,,3.0,4.0,2.0,,,,,,90.0,48.0,6.9,12.0,0.00852656,18.897583841371,3.0,12.621444218945,0.0,,0,,0.22,0.01,-0.06,,,,2.0,9.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,
13981653,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,34.0,28.0,1.0,,0.0,27.0,27.0,1.0,7.0,4.0,7.0,8.0,4.0,,,,,,90.0,51.0,7.2,7.0,0.00052106,28.364727662039,5.0,16.811523574293,0.0,,1,,0.03,0.04,0.42,,,,2.0,2.0,,1.0,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,0.2625,1.0,-0.08,,,,,,,,,,,,,,,,
13981653,home,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,48.0,36.0,11.0,3.0,0.0,27.0,29.0,9.0,19.0,4.0,8.0,6.0,3.0,,,,,,90.0,72.0,7.8,16.0,0.00321672,183.25239830681,19.0,132.35642157219,1.0,,0,,0.11,0.08,0.83,,,,3.0,5.0,,1.0,5.0,1.0,2.0,1.0,3.0,1.0,,,,,,,2.0,15.085161673603,18.098613869576,,,,,,,,,,,,,
13981653,home,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,M,16,16,False,11.0,8.0,1.0,,0.0,4.0,4.0,4.0,7.0,,1.0,1.0,3.0,,,,,,90.0,27.0,7.2,8.0,0.165784,87.863631726518,9.0,60.393684035273,2.0,,3,,0.49,0.3,0.15,,,,,1.0,,1.0,,,1.0,,,,,,,0.1282,1.0,-0.55,,25.322854567507,49.36210180904,4.0,1.0,2.0,1.0,,,,,,,,,
13981653,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,M,10,10,False,32.0,25.0,1.0,,1.0,5.0,7.0,20.0,25.0,3.0,12.0,3.0,,,,,,,90.0,55.0,9.0,13.0,0.541198,178.63910634026,11.0,71.298964521219,4.0,,0,,0.98,0.26,0.22,,,,1.0,3.0,,4.0,,1.0,4.0,2.0,2.0,1.0,3.0,,,,3.0,,2.0,28.592833007561,106.18621995675,2.0,,,,niksivlasic_,2.0,,,,,,,
13981653,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,1142612,EUR,1086048000,M,6,6,False,24.0,19.0,3.0,2.0,0.0,12.0,14.0,7.0,10.0,1.0,5.0,3.0,5.0,,,,,,70.0,41.0,7.2,9.0,0.0352267,88.458343512636,7.0,64.116382054445,2.0,,1,,0.23,0.14,0.2,,,,,2.0,,1.0,,1.0,2.0,,2.0,1.0,,,,0.061,1.0,-0.17,2.0,29.495149926885,47.763663314154,,,,1.0,,,,,,,,,
13981653,home,Torino,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,1016788,EUR,1042156800,M,22,22,False,21.0,12.0,3.0,2.0,0.0,7.0,8.0,5.0,13.0,3.0,5.0,3.0,1.0,,,,,,70.0,39.0,6.8,13.0,0.00563274,23.104824513016,2.0,5.4231092310411,1.0,,1,,0.0,0.12,0.21,,,,1.0,4.0,,,,1.0,1.0,,2.0,1.0,,,1.0,0.0493,,-0.21,1.0,9.3137786609199,11.024435405045,,,,,cesarecasadei,,2.0,1.0,0.0902,,,,
13981653,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,23.0,14.0,5.0,2.0,0.0,11.0,13.0,3.0,10.0,1.0,10.0,1.0,5.0,,,,,,70.0,47.0,7.3,14.0,0.0911206,45.07382173658,4.0,35.252687822219,1.0,,1,,0.08,0.08,0.14,,,,3.0,5.0,1.0,3.0,,,5.0,5.0,1.0,1.0,3.0,,,0.0608,1.0,-0.04,1.0,12.077124207302,18.625262441104,4.0,2.0,1.0,,,,,1.0,,,,,
13981653,home,Torino,Che Adams,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,19,19,False,29.0,23.0,2.0,2.0,0.0,6.0,9.0,17.0,20.0,,2.0,1.0,6.0,,,,,,89.0,42.0,7.9,11.0,0.0399895,79.397403804655,10.0,26.957590676086,0.0,,2,,0.33,0.13,0.16,,,,1.0,3.0,,,,,1.0,1.0,2.0,2.0,,1.0,1.0,0.6215,3.0,0.47,1.0,,,,,1.0,,,,1.0,,0.8872,1.0,,,
