match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_penaltyWon,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,player_lastName,player_sofascoreId,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,captain,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded
10408416,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,21.0,15.0,10.0,4.0,11.0,12.0,4.0,9.0,9.0,3.0,90.0,31.0,6.3,7.0,0.0,0.0,0.00356979,0,-0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408416,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,49.0,37.0,6.0,2.0,21.0,26.0,17.0,24.0,9.0,,90.0,75.0,7.8,13.0,0.043,0.2784,0.0829361,1,,Arnau Martinez,1.0,1.0,2.0,2.0,4.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10408416,home,Girona FC,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,22,22,False,42.0,35.0,8.0,4.0,23.0,27.0,12.0,16.0,5.0,,90.0,52.0,6.8,8.0,0.0,0.0,0.015477,0,,,1.0,,3.0,2.0,4.0,5.0,,,,3.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408416,home,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,76.0,63.0,13.0,8.0,45.0,50.0,18.0,26.0,6.0,,90.0,85.0,7.0,13.0,0.0,0.0,0.285753,0,,,,,5.0,,5.0,2.0,,,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10408416,home,Girona FC,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,16,16,False,46.0,39.0,6.0,4.0,14.0,17.0,25.0,29.0,3.0,,77.0,66.0,7.2,11.0,0.0436,0.0565,0.0263514,1,,,,,1.0,,4.0,7.0,2.0,1.0,,4.0,3.0,2.0,3.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10408416,home,Girona FC,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,18,18,False,42.0,36.0,2.0,1.0,23.0,27.0,13.0,15.0,3.0,,90.0,55.0,6.2,10.0,0.0197,0.0,0.0237954,1,,,,,5.0,2.0,11.0,4.0,,,,4.0,2.0,1.0,,3.0,,,,,,3.0,,1.0,,oriolromeu,1.0,,,,,,,,,,,,
10408416,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,38.0,26.0,4.0,2.0,9.0,12.0,17.0,32.0,1.0,,90.0,56.0,6.6,21.0,0.1517,0.0,0.0872814,2,,,6.0,,3.0,1.0,5.0,3.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,viktortsygankov,,2.0,,,,,,,,,,,
10408416,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,35.0,31.0,2.0,1.0,11.0,13.0,20.0,22.0,4.0,,85.0,47.0,6.2,9.0,0.0,0.0,0.0201264,0,,,,,2.0,1.0,8.0,5.0,3.0,,,,,,2.0,2.0,,1.0,,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,
10408416,home,Girona FC,Borja García,borja-garcia,B. García,M,,175,113,M,129472,EUR,657504000,M,24,24,False,43.0,39.0,1.0,1.0,14.0,16.0,25.0,35.0,5.0,,90.0,54.0,6.4,14.0,0.0,0.0,0.056446,0,,,8.0,,,1.0,3.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,1.0,True,,,,,,,,,
10408416,home,Girona FC,Toni Villa,toni-villa,Toni,M,19,171,108,M,813523,EUR,789436800,M,12,12,False,21.0,17.0,,,6.0,7.0,11.0,17.0,4.0,,69.0,39.0,6.7,14.0,0.1263,0.0,0.0737952,2,,,3.0,,,,5.0,5.0,6.0,,,,1.0,1.0,1.0,1.0,3.0,,,,,1.0,3.0,1.0,,,2.0,,1.0,,,,,,,,,,
