match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,captain,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated
11373423,home,Milton Keynes Dons,Craig MacGillivray,craig-macgillivray,C. MacGillivray,G,1,188.0,14,M,886801,EUR,726796800,G,1,1,False,21.0,15.0,8.0,2.0,13.0,16.0,2.0,5.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,90.0,30.0,6.7,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373423,home,Milton Keynes Dons,Warren O'Hora,warren-ohora,W. O'Hora,D,5,188.0,69,M,970352,EUR,924480000,D,5,5,False,49.0,42.0,6.0,5.0,21.0,22.0,21.0,27.0,2.0,3.0,2.0,6.0,,,,,90.0,54.0,7.0,7.0,2,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11373423,home,Milton Keynes Dons,Jack Tucker,tucker-jack,J. Tucker,D,5,192.0,39,M,906660,EUR,942451200,D,4,4,False,61.0,43.0,18.0,6.0,32.0,37.0,11.0,24.0,3.0,4.0,4.0,8.0,,,,,90.0,71.0,6.2,20.0,0,4.0,5.0,,,,,,Jack,Tucker,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11373423,home,Milton Keynes Dons,Daniel Harvie,daniel-harvie,D. Harvie,D,3,170.0,20,M,795697,EUR,900374400,D,21,21,False,68.0,52.0,12.0,2.0,32.0,34.0,21.0,38.0,3.0,6.0,3.0,10.0,,,,,90.0,97.0,7.4,25.0,1,2.0,5.0,,,,,1.0,,,2.0,,2.0,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,
11373423,home,Milton Keynes Dons,Cameron Norman,cameron-norman,C. Norman,D,2,188.0,8,M,824217,EUR,813456000,M,2,2,False,50.0,37.0,2.0,1.0,5.0,8.0,34.0,51.0,8.0,13.0,,5.0,,,,,90.0,86.0,7.4,26.0,0,2.0,5.0,2.0,1.0,,,2.0,Cameron,Norman,2.0,,2.0,,2.0,9.0,2.0,,,,,2.0,2.0,,,,,,,,,,
11373423,home,Milton Keynes Dons,Jordan Williams,jordan-williams,J. Williams,M,4,188.0,15,M,188095,EUR,815616000,M,6,6,False,57.0,46.0,5.0,2.0,17.0,18.0,29.0,39.0,1.0,6.0,,9.0,,,,,90.0,74.0,6.8,14.0,0,3.0,6.0,,,,1.0,1.0,,,1.0,2.0,4.0,1.0,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,
11373423,home,Milton Keynes Dons,Alex Gilbey,alex-gilbey,A. Gilbey,F,8,183.0,109,M,254823,EUR,786931200,M,8,8,False,48.0,38.0,2.0,,14.0,16.0,24.0,33.0,2.0,3.0,1.0,7.0,,,,,90.0,69.0,7.2,17.0,5,1.0,6.0,3.0,,2.0,1.0,,,,1.0,1.0,1.0,,3.0,1.0,,,1.0,,,1.0,,True,2.0,1.0,,,,,,,
11373423,home,Milton Keynes Dons,Ashley Hunter,ashley-hunter,A. Hunter,F,22,178.0,18,M,789053,EUR,812332800,M,22,22,False,31.0,27.0,2.0,1.0,10.0,10.0,19.0,29.0,1.0,4.0,,2.0,,,,,70.0,48.0,6.9,13.0,1,2.0,4.0,1.0,1.0,,2.0,1.0,Ashley,Hunter,,1.0,1.0,,3.0,8.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,
11373423,home,Milton Keynes Dons,Brooklyn Ilunga,brooklyn-ilunga,B. Ilunga,M,31,,11,M,1120523,EUR,1069372800,M,19,19,False,12.0,8.0,1.0,,2.0,3.0,6.0,10.0,,4.0,,6.0,,,,,70.0,31.0,6.8,12.0,2,,4.0,2.0,2.0,,,1.0,Brooklyn Ilunga,,1.0,,,,2.0,1.0,,3.0,,,,,2.0,,2.0,,,,,,,,
11373423,home,Milton Keynes Dons,Mohamed Eisa,mohamed-eisa,M. Eisa,F,7,183.0,498,M,886961,EUR,773971200,F,10,10,False,11.0,10.0,,,3.0,3.0,7.0,8.0,1.0,3.0,,3.0,,,,,90.0,31.0,7.0,12.0,4,4.0,7.0,3.0,1.0,1.0,,2.0,,,,,1.0,,8.0,,,1.0,,,,,,,3.0,1.0,2.0,,,,,,
