match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonTackle,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_ownGoals,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed,stat_penaltyWon
10388378,home,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,46.0,35.0,30.0,19.0,21.0,23.0,14.0,23.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,90.0,54.0,5.7,11.0,0.0,0.0,0.00462075,0,-1.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,20.0,16.0,4.0,1.0,13.0,13.0,3.0,7.0,,2.0,,,,,,45.0,24.0,5.9,4.0,0.0,0.0,0.00208979,0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,D,29,29,False,47.0,36.0,10.0,7.0,21.0,27.0,15.0,20.0,3.0,6.0,,,,,,90.0,59.0,6.4,13.0,0.0,0.0,0.00627443,0,,2.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12555,M,998247,EUR,987638400,D,5,5,False,40.0,31.0,9.0,4.0,22.0,25.0,10.0,16.0,1.0,9.0,,,,,,90.0,54.0,6.3,13.0,0.0,0.0,0.0162746,0,,1.0,6.0,4.0,,2.0,2.0,1.0,3.0,1.0,,1.0,,,mickyvdven,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,35.0,27.0,5.0,2.0,16.0,18.0,13.0,23.0,4.0,7.0,,,,,,90.0,72.0,6.7,21.0,0.0863,0.0,0.333018,1,,,8.0,5.0,1.0,,2.0,1.0,2.0,3.0,2.0,1.0,,,,6.0,2.0,,1.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,38,38,False,29.0,19.0,2.0,1.0,9.0,12.0,10.0,18.0,,6.0,,,,,,74.0,37.0,7.1,12.0,0.0,0.0,0.0300703,0,,2.0,2.0,3.0,,2.0,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,27.0,22.0,8.0,5.0,6.0,7.0,18.0,26.0,,4.0,,,,,,75.0,47.0,7.3,11.0,0.0,0.0,0.148087,0,,2.0,4.0,8.0,2.0,1.0,1.0,2.0,3.0,,2.0,,,,,6.0,2.0,,2.0,2.0,1.0,,3.0,,,True,,,,,,,,,,
10388378,home,VfL Wolfsburg,Paulo Otávio,paulo-otavio,P. Otávio,D,6,173,323,M,552180,EUR,785548800,M,6,6,False,28.0,20.0,7.0,3.0,6.0,8.0,16.0,22.0,1.0,2.0,,,,,,75.0,59.0,6.8,13.0,0.0258,0.0,0.534503,1,,,6.0,7.0,1.0,3.0,1.0,,5.0,2.0,1.0,2.0,,,,2.0,2.0,,2.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,
10388378,home,VfL Wolfsburg,Max Kruse,max-kruse,M. Kruse,F,,181,272,M,26687,EUR,574732800,F,9,9,False,22.0,16.0,2.0,1.0,5.0,7.0,11.0,19.0,,5.0,,,,,,90.0,39.0,6.8,12.0,0.2999,0.0645,0.0157767,3,,1.0,2.0,4.0,1.0,,1.0,,,1.0,3.0,1.0,,,,4.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,
10388378,home,VfL Wolfsburg,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,False,14.0,13.0,,,6.0,7.0,7.0,7.0,,3.0,,,,,,61.0,18.0,6.3,2.0,0.0561,0.0,0.445821,1,,,5.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,
10388378,home,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,False,22.0,18.0,2.0,2.0,5.0,5.0,13.0,18.0,1.0,2.0,,,,,,90.0,41.0,8.3,12.0,0.4153,1.3384,0.0327036,2,,3.0,5.0,6.0,,,4.0,,,6.0,3.0,,,,,1.0,,,,1.0,,,,,,,,,2.0,,,2.0,,,,
10388378,home,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,33,33,True,22.0,17.0,2.0,1.0,5.0,6.0,13.0,18.0,,3.0,,,,,,45.0,38.0,6.2,15.0,0.1568,0.0,0.0398425,1,,4.0,8.0,5.0,1.0,,1.0,,1.0,4.0,,2.0,,,OMarmoush,2.0,1.0,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,12.0,10.0,,,5.0,6.0,5.0,7.0,,2.0,,,,,,29.0,19.0,6.5,4.0,0.0,0.0,0.00294106,0,,1.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,
10388378,home,VfL Wolfsburg,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,22,22,True,9.0,6.0,1.0,,3.0,3.0,3.0,6.0,,,,,,,,16.0,11.0,6.5,4.0,0.0,0.0,0.00571977,0,,3.0,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,7.0,7.0,1.0,1.0,2.0,2.0,5.0,5.0,,,,,,,,15.0,9.0,7.0,2.0,0.0,0.0,0.174238,0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,7.0,6.0,2.0,2.0,2.0,2.0,4.0,5.0,,1.0,,,,,,15.0,10.0,6.3,3.0,0.0,0.0,0.00434402,0,,,3.0,1.0,,,,,1.0,,,1.0,,,jakub.kaminskii,,,,1.0,2.0,,,,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388378,home,VfL Wolfsburg,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,357598,EUR,898560000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
