match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,captain,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_interceptionWon,stat_errorLeadToAShot,stat_penaltyConceded,stat_wasFouled,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal
13472783,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,13.0,9.0,7.0,3.0,0.0,7.0,9.0,2.0,4.0,2.0,9.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,90.0,26.0,7.4,4.0,0.00014891,0,0.2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472783,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,19.0,15.0,2.0,2.0,0.0,9.0,9.0,6.0,10.0,4.0,2.0,,,,,,,,90.0,43.0,6.8,9.0,0.0156275,1,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0503,1.0,,,,,,,,,,,,,,,,,,,,
13472783,home,Fluminense,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42324,M,33541,EUR,464659200,D,3,3,False,34.0,25.0,10.0,2.0,0.0,20.0,22.0,5.0,12.0,10.0,3.0,,,,,,,,90.0,50.0,6.7,11.0,0.00163791,0,,,2.0,2.0,,,,1.0,,,,,,ThiagoSilva,True,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
13472783,home,Fluminense,Juan Freytes,,,juan-freytes,J. Freytes,D,22,182,1341,M,962187,EUR,947548800,D,22,22,False,27.0,21.0,8.0,3.0,0.0,13.0,13.0,8.0,14.0,4.0,2.0,,,,,,,,90.0,35.0,6.6,7.0,0.0731694,0,,,3.0,3.0,,,,,1.0,1.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,
13472783,home,Fluminense,Renê,,,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,29.0,22.0,6.0,,0.0,13.0,13.0,9.0,16.0,8.0,5.0,,,,,,,,90.0,61.0,6.2,17.0,0.011248,1,,2.0,4.0,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,0.064,,,,1.0,2.0,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,
13472783,home,Fluminense,Hércules,,,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,11.0,7.0,3.0,1.0,1.0,5.0,8.0,2.0,3.0,2.0,3.0,,,,,,,,89.0,22.0,6.7,7.0,0.0101459,0,,1.0,5.0,4.0,,1.0,,,2.0,2.0,2.0,,2.0,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,
13472783,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,28.0,19.0,5.0,4.0,0.0,8.0,10.0,11.0,18.0,,7.0,,,,,,,,90.0,38.0,7.3,12.0,0.219192,1,,,5.0,5.0,1.0,,,,2.0,2.0,2.0,0.1576,1.0,,,2.0,,3.0,2.0,2.0,,,,1.0,,,1.0,1.0,,,,,
13472783,home,Fluminense,Agustín Canobbio,,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,M,17,17,False,23.0,17.0,2.0,,0.0,6.0,8.0,11.0,15.0,5.0,6.0,,,,,,,,90.0,51.0,6.8,14.0,0.00564661,1,,3.0,10.0,13.0,1.0,1.0,,,4.0,4.0,4.0,0.3255,,,,2.0,2.0,5.0,3.0,2.0,,,,4.0,,,,1.0,1.0,,,,
13472783,home,Fluminense,Luciano Acosta,,,luciano-acosta,L. F. Acosta,M,32,160,3376,M,548030,EUR,770342400,M,32,32,False,15.0,11.0,,,0.0,4.0,4.0,7.0,11.0,1.0,3.0,,,,,,,,62.0,24.0,7.2,8.0,0.0362857,1,,2.0,3.0,2.0,,1.0,,,,,2.0,0.0368,1.0,,,,,,,1.0,,,,2.0,1.0,,,,,1.0,1.0,0.7738,
13472783,home,Fluminense,Kevin Serna,,,serna-kevin,K. Serna,M,90,181,3425,M,981374,EUR,882748800,M,90,90,False,12.0,9.0,3.0,2.0,0.0,4.0,7.0,5.0,5.0,2.0,4.0,,,,,,,,89.0,27.0,7.1,9.0,0.0102134,2,,,7.0,4.0,,1.0,,,,,,1.0496,,,,3.0,2.0,4.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,0.9949,
