match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_challengeLost,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,captain,stat_goodHighClaim,stat_totalOffside
11407449,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,False,22.0,18.0,2.0,1.0,6.0,6.0,12.0,16.0,3.0,,,65.0,37.0,6.9,8.0,0.0235079,0,,,1.0,,4.0,6.0,3.0,2.0,,,2.0,1.0,1.0,2.0,,,,,,,,Pedro,,2.0,,,1.0,,,,,
11407449,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,F,18,18,True,9.0,8.0,2.0,1.0,4.0,5.0,5.0,6.0,4.0,,,25.0,15.0,6.6,4.0,0.0460174,0,,2.0,,,2.0,2.0,3.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,
11407449,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,10.0,6.0,6.9,,1.724e-05,1,,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,0.0219,0.2504,,,,,1.0,,,,,,
11407449,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,65,65,True,16.0,16.0,3.0,3.0,6.0,6.0,10.0,11.0,1.0,,,15.0,19.0,6.8,1.0,0.00914765,0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11407449,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,True,5.0,5.0,,,,,5.0,5.0,,,,8.0,5.0,6.6,,0.00353625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,home,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,794338,EUR,839203200,M,6,6,True,3.0,3.0,,,,,3.0,3.0,,,,8.0,4.0,6.5,1.0,0.00096747,0,,,,,,,,,,,,,1.0,,,,,,,,,kamadadaichi,,,,,,,,,,
11407449,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,tatycastellanos11,,,,,,,,,,
11407449,home,Lazio,Saná Fernandes,sana-fernandes,S. Fernandes,F,77,165,365,M,1513787,EUR,1141948800,F,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,away,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,1,1,False,34.0,29.0,14.0,10.0,22.0,25.0,7.0,9.0,7.0,1.0,2.0,90.0,42.0,7.7,5.0,0.00186689,0,0.4822,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,1.0,
11407449,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,66.0,58.0,11.0,5.0,48.0,50.0,10.0,16.0,3.0,,,90.0,73.0,7.0,9.0,0.0173248,0,,,1.0,1.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,3.0,,,,3.0,,,,,,1.0,,,,,,True,,
11407449,away,Roma,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,False,59.0,57.0,3.0,3.0,50.0,51.0,7.0,8.0,8.0,,,90.0,66.0,7.4,2.0,0.00686216,0,,,1.0,,1.0,2.0,,,4.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
11407449,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,72.0,67.0,4.0,1.0,53.0,54.0,14.0,18.0,2.0,,,90.0,81.0,7.1,5.0,0.00701585,0,,,,,1.0,4.0,,,2.0,,4.0,2.0,,,,,,1.0,,,,evanndicka,,,,,,,,,,
11407449,away,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182,705,M,363792,EUR,792460800,M,2,2,False,49.0,41.0,3.0,,27.0,30.0,14.0,19.0,7.0,,,86.0,65.0,7.4,10.0,0.0120405,4,,,,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,1.0,0.1997,0.0266,,,,,,,3.0,,,,
11407449,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,66.0,53.0,8.0,5.0,29.0,34.0,24.0,32.0,9.0,,,90.0,79.0,7.2,15.0,0.254798,0,,,,1.0,3.0,7.0,,,,,4.0,2.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,1.0
11407449,away,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,False,59.0,55.0,1.0,,29.0,30.0,26.0,30.0,5.0,,,90.0,67.0,6.7,6.0,0.0278297,1,,1.0,,,6.0,2.0,,,1.0,,2.0,2.0,,,,,4.0,1.0,,0.0409,,LeoParedes,,1.0,1.0,1.0,,,,,,
11407449,away,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,,181,2073,M,986352,EUR,1021507200,M,52,52,False,23.0,21.0,1.0,1.0,6.0,6.0,15.0,17.0,2.0,,,82.0,35.0,6.8,7.0,0.0150748,0,,,3.0,1.0,5.0,5.0,1.0,,,,3.0,1.0,3.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,
11407449,away,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,M,37,37,False,30.0,22.0,1.0,1.0,13.0,14.0,12.0,24.0,4.0,,,89.0,58.0,7.0,20.0,0.0628268,0,,8.0,,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,,5.0,,,,,,,,,,3.0,1.0,,,3.0,,,,,
11407449,away,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,F,21,21,False,29.0,24.0,3.0,1.0,7.0,7.0,17.0,26.0,3.0,,,82.0,50.0,7.0,16.0,0.191875,1,,4.0,2.0,,5.0,3.0,1.0,1.0,,,,,5.0,2.0,,,1.0,1.0,,0.0394,,LaJoya,,1.0,,1.0,1.0,1.0,,,,
11407449,away,Roma,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,90,90,False,14.0,6.0,1.0,,,3.0,6.0,11.0,,,,90.0,22.0,6.8,10.0,0.0895633,2,,,3.0,3.0,7.0,6.0,2.0,2.0,1.0,,,,1.0,1.0,,,,3.0,,0.1646,,RLukaku,,1.0,1.0,,,1.0,,,,1.0
11407449,away,Roma,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,318967,EUR,871862400,M,20,20,True,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,8.0,4.0,6.3,3.0,5.31e-06,0,,1.0,,,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,renatosanches,,,,,,,,,,
11407449,away,Roma,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7717,M,150998,EUR,788918400,F,17,17,True,3.0,2.0,,,2.0,2.0,,1.0,,,,8.0,3.0,6.5,1.0,1.879e-05,0,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,sardarazmoun,,,,,,,,,,
11407449,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,True,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,4.0,3.0,,,1.085e-05,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407449,away,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,921789,EUR,868579200,D,43,43,True,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,away,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,lorepelle7,,,,,,,,,,
11407449,away,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,nico_zale,,,,,,,,,,
11407449,away,Roma,Riccardo Pagano,pagano-riccardo,R. Pagano,M,8,175,302,M,1105138,EUR,1101600000,M,60,60,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407449,away,Roma,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175,14575,M,846081,EUR,899164800,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,houssem_aouar,,,,,,,,,,
11407449,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,stewel92,,,,,,,,,,
11407449,away,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,gallobelotti,,,,,,,,,,
