match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_interceptionWon,stat_fouls,stat_keyPass,player_jerseyNumber,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_ownGoals,stat_totalContest,stat_wonContest,stat_wonTackle,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_lastManTackle,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11406878,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,False,14.0,13.0,2.0,2.0,5.0,5.0,10.0,4.0,1.0,6.0,3.0,,,76.0,25.0,7.7,3.0,0.0261148,2,,9.0,1.0,2.0,,,1.0,22,1.0,2.0,1.0,0.125,0.7379,,1.0,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,
11406878,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,185,3729,M,,148899,EUR,733017600,D,37,37,True,21.0,19.0,1.0,1.0,6.0,6.0,18.0,,1.0,1.0,,,,29.0,30.0,6.7,5.0,0.280873,0,,14.0,3.0,2.0,,1.0,1.0,37,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,
11406878,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,181,2073,M,,986352,EUR,1021507200,M,52,52,True,13.0,8.0,1.0,,3.0,5.0,8.0,1.0,,2.0,1.0,,,29.0,16.0,6.5,5.0,0.002106,1,,5.0,,,,,,15,,,,0.1001,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11406878,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,True,13.0,12.0,3.0,3.0,5.0,5.0,8.0,2.0,,,1.0,,,14.0,15.0,6.8,1.0,0.0198536,0,,7.0,,,,,1.0,59,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11406878,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,170,2264,M,,1012172,EUR,1048377600,M,35,35,True,8.0,8.0,,,1.0,1.0,10.0,,,,,,,14.0,12.0,6.7,1.0,0.139045,1,,9.0,3.0,,,,1.0,8,,,,0.0292,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,
11406878,home,Roma,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,186,7717,M,sardarazmoun,150998,EUR,788918400,F,17,17,True,,,,,,,,,,,,,,9.0,,6.5,,,0,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,185,1146,M,,305278,EUR,745459200,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,home,Roma,Chris Smalling,chris-smalling,C. Smalling,D,192,1660,M,,47741,EUR,627696000,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,180,2880,M,,893008,EUR,856137600,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,home,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,186,1609,M,,921789,EUR,868579200,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,home,Roma,Houssem Aouar,aouar-houssem,H. Aouar,M,175,14575,M,houssem_aouar,846081,EUR,899164800,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,home,Roma,Renato Sanches,renato-sanches,R. Sanches,M,176,9189,M,renatosanches,318967,EUR,871862400,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,home,Roma,João Costa,joao-costa,J. Costa,F,178,618,M,,1397478,EUR,1111968000,F,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,25.0,23.0,5.0,3.0,22.0,23.0,2.0,1.0,1.0,9.0,,1.0,2.0,90.0,39.0,6.7,2.0,0.00011773,0,-0.8475,1.0,,,,,,1,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
11406878,away,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,182,3779,M,,19352,EUR,628560000,D,36,36,False,32.0,23.0,4.0,2.0,15.0,20.0,14.0,3.0,2.0,1.0,,,,75.0,46.0,6.9,11.0,0.101157,0,,9.0,2.0,1.0,,1.0,1.0,36,,,,,,1.0,,,,2.0,1.0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,
11406878,away,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,66.0,61.0,3.0,1.0,39.0,40.0,27.0,2.0,1.0,2.0,,,,90.0,74.0,6.7,7.0,0.0929571,1,,22.0,1.0,2.0,1.0,1.0,1.0,28,1.0,1.0,,0.0095,0.3394,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0
11406878,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,192,5573,M,,126816,EUR,571449600,D,15,15,False,46.0,42.0,5.0,4.0,22.0,24.0,22.0,4.0,3.0,2.0,,,,63.0,51.0,7.3,4.0,0.00856052,1,,20.0,,,,,,15,,1.0,1.0,0.0222,0.4929,4.0,,,,,,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,74.0,69.0,6.0,5.0,32.0,35.0,42.0,4.0,1.0,5.0,1.0,,,90.0,88.0,7.7,9.0,0.0421695,1,,37.0,3.0,3.0,,2.0,,95,1.0,1.0,1.0,0.341,0.3768,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,
11406878,away,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,174,15308,M,dimarco32,284361,EUR,879120000,D,32,32,False,43.0,32.0,1.0,,8.0,12.0,37.0,1.0,,4.0,1.0,,,75.0,62.0,6.7,18.0,0.0292309,2,,25.0,6.0,,,,,32,,,,0.0846,,,,,,,1.0,,,,,,,,,1.0,,2.0,,,,,,,
11406878,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,64.0,61.0,3.0,3.0,23.0,25.0,39.0,5.0,,4.0,1.0,,,90.0,79.0,7.0,6.0,0.0436049,1,,38.0,,6.0,1.0,1.0,2.0,23,,,,0.0137,,,2.0,1.0,,1.0,,,,,5.0,3.0,1.0,,,,,,,1.0,,,,,
11406878,away,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,66.0,59.0,9.0,5.0,19.0,21.0,50.0,3.0,,1.0,,,,90.0,83.0,6.9,15.0,0.0837752,2,,40.0,5.0,5.0,,3.0,,20,1.0,1.0,,0.0692,0.0279,1.0,1.0,,,1.0,3.0,,,,1.0,1.0,,,,,,,,1.0,,,,,
11406878,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,57.0,53.0,2.0,2.0,16.0,17.0,43.0,7.0,1.0,6.0,3.0,,,90.0,72.0,7.5,9.0,0.0346597,0,,37.0,3.0,2.0,,,,22,,,,,,,1.0,1.0,,4.0,1.0,,,,,,3.0,,,,,,,,,,,,
11406878,away,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,17.0,13.0,,,6.0,8.0,9.0,,1.0,1.0,,,,87.0,25.0,7.2,6.0,0.0182309,1,,7.0,,3.0,,1.0,,9,2.0,1.0,1.0,0.2919,0.8787,,,,,,2.0,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,24.0,20.0,1.0,1.0,8.0,8.0,16.0,4.0,1.0,3.0,2.0,,,75.0,43.0,6.9,10.0,0.0280342,1,,12.0,,8.0,2.0,3.0,2.0,10,1.0,1.0,,0.1158,0.2223,2.0,,2.0,,,2.0,,,,2.0,,,True,,,,,,,,,,,
11406878,away,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,13.0,13.0,,,10.0,10.0,3.0,,,,,,,27.0,16.0,6.7,,0.00084286,0,,3.0,,,3.0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,184,7355,M,,929199,EUR,915667200,D,30,30,True,5.0,5.0,1.0,1.0,4.0,4.0,1.0,,2.0,,,,,15.0,7.0,6.6,,0.00020556,0,,1.0,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,189,15021,M,ddumfries2,759520,EUR,829785600,D,2,2,True,4.0,4.0,,,1.0,1.0,3.0,1.0,,,1.0,,,15.0,10.0,6.5,3.0,0.00362717,0,,3.0,,2.0,,1.0,,2,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,3.0,2.0,1.0,,,,3.0,,,,,,,15.0,4.0,7.0,1.0,0.042173,0,,2.0,,1.0,,1.0,1.0,89,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
11406878,away,Inter,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,True,5.0,5.0,1.0,1.0,,,5.0,1.0,,1.0,,,,9.0,7.0,6.6,1.0,0.00474752,0,,5.0,,,,,,10,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11406878,away,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Emil Audero,emil-audero,E. Audero,G,190,10668,M,,318603,EUR,853545600,G,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,194,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,183,7471,M,,973290,EUR,918432000,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Ebenezer Akinsanmiro,ebenezer-akinsanmiro,E. Akinsanmiro,M,184,1986,M,,1525367,EUR,1101340800,M,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406878,away,Inter,Davy Klaassen,davy-klaassen,D. Klaassen,M,179,1578,M,,97410,EUR,730252800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
