match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_totalCross,stat_totalContest,stat_unsuccessfulTouch,stat_goalAssist,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_shotOffTarget
11369923,home,RWDM Brussels,Florent Sanchez Da Silva,,,sanchez-da-silva-florent,F. S. D. Silva,M,7,178.0,222,M,1385467,EUR,1049241600,M,69,69,True,,6.0,2.0,2.0,,,3.0,2.0,3.0,1.0,,,10.0,11.0,6.4,6.0,0.00061518,0,,,2.0,3.0,,,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11369923,home,RWDM Brussels,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198.0,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369923,home,RWDM Brussels,Matteo Vandendaele,Matteo Vandendaele,,vandendaele-matteo,M. Vandendaele,D,,186.0,17,M,1626191,EUR,1118880000,D,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369923,away,Sint-Truidense VV,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189.0,4910,M,905351,EUR,1029888000,G,1,1,False,,22.0,17.0,6.0,1.0,17.0,18.0,,4.0,6.0,2.0,2.0,90.0,33.0,6.4,5.0,9.589e-05,0,-0.3014,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11369923,away,Sint-Truidense VV,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187.0,193,M,1047163,EUR,1027468800,D,20,20,False,,54.0,47.0,6.0,4.0,30.0,34.0,17.0,20.0,2.0,,,90.0,73.0,7.4,8.0,0.0113908,0,,2.0,4.0,8.0,1.0,5.0,,2.0,1.0,,1.0,1.0,1.0,,5.0,,,,4.0,,,,,,,,,,,,,,1.0,
11369923,away,Sint-Truidense VV,Matte Smets,,,smets-matte,M. Smets,D,6,184.0,963,M,1392905,EUR,1073174400,D,16,16,False,,70.0,58.0,12.0,6.0,41.0,45.0,17.0,25.0,7.0,,,90.0,75.0,6.5,12.0,0.0108154,0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11369923,away,Sint-Truidense VV,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190.0,68,M,247321,EUR,705456000,D,31,31,False,True,65.0,61.0,4.0,3.0,38.0,39.0,23.0,26.0,9.0,,,90.0,76.0,6.7,5.0,0.0169121,1,,3.0,6.0,5.0,2.0,,4.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,,1.0,0.0235,0.0899,,,,,,,,,
11369923,away,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175.0,67,M,1047164,EUR,1017100800,M,60,60,False,,29.0,25.0,,,12.0,13.0,13.0,16.0,6.0,,,67.0,47.0,6.7,10.0,0.00927063,0,,,2.0,1.0,,,3.0,1.0,1.0,,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,
11369923,away,Sint-Truidense VV,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189.0,582,M,1124749,EUR,1091232000,M,17,17,False,,69.0,59.0,9.0,5.0,39.0,43.0,20.0,26.0,7.0,,,90.0,84.0,6.8,14.0,0.0194541,0,,,9.0,6.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,,,2.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,
11369923,away,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174.0,672,M,831697,EUR,886723200,M,13,13,False,,41.0,33.0,2.0,2.0,14.0,15.0,20.0,27.0,5.0,,,67.0,47.0,6.8,10.0,0.0248263,2,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,0.1535,,,,,1.0,,,,,2.0
11369923,away,Sint-Truidense VV,Eric Bocat,,,eric-bocat,E. Bocat,D,17,182.0,70,M,1017684,EUR,932083200,M,77,77,False,,31.0,25.0,4.0,3.0,13.0,14.0,13.0,20.0,8.0,,,87.0,51.0,7.0,11.0,0.0282899,2,,,1.0,4.0,,,,,,3.0,,,,3.0,1.0,2.0,,1.0,1.0,,2.0,1.0,,0.0604,,,1.0,,,,,,,1.0
11369923,away,Sint-Truidense VV,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179.0,987,M,1099462,EUR,1012780800,F,18,18,False,,38.0,25.0,2.0,1.0,8.0,10.0,18.0,34.0,4.0,,,90.0,56.0,6.8,23.0,0.0906578,1,,,3.0,3.0,1.0,,1.0,1.0,,,,,,6.0,3.0,3.0,,1.0,2.0,,3.0,1.0,,0.0178,,,,,,,,,,1.0
11369923,away,Sint-Truidense VV,Aboubakary Koita,,,aboubakary-koita,A. Koita,M,11,175.0,1938,M,890110,EUR,906249600,F,7,7,False,,23.0,19.0,3.0,2.0,4.0,4.0,16.0,22.0,4.0,,,90.0,45.0,7.0,14.0,0.0958334,3,,,6.0,5.0,,,,1.0,1.0,1.0,,1.0,,3.0,6.0,3.0,,1.0,3.0,,2.0,2.0,,0.0933,,,1.0,,,,,,,2.0
11369923,away,Sint-Truidense VV,Joselpho Barnes,,,joselpho-barnes,J. Barnes,F,,185.0,65,M,1100555,EUR,1008115200,F,23,23,False,,12.0,10.0,,,4.0,5.0,6.0,8.0,2.0,,,67.0,26.0,6.7,11.0,0.0120372,1,,,5.0,3.0,,,,1.0,,2.0,1.0,3.0,,1.0,1.0,7.0,,,,,1.0,,,0.0239,,,,,2.0,,,,,1.0
11369923,away,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179.0,455,M,1030211,EUR,1008115200,M,6,6,True,,10.0,5.0,,,1.0,1.0,4.0,10.0,2.0,,,23.0,22.0,6.8,9.0,0.002225,1,,1.0,2.0,6.0,1.0,,,2.0,1.0,2.0,,,,1.0,2.0,2.0,,,1.0,,,,,0.1207,,,,,,,,,,1.0
11369923,away,Sint-Truidense VV,Fatih Kaya,,,fatih-kaya,F. Kaya,F,29,183.0,257,M,930697,EUR,942364800,F,11,11,True,,11.0,8.0,,,6.0,6.0,2.0,5.0,,,,23.0,13.0,6.6,3.0,0.00300732,1,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.0318,,,1.0,,,,,,,
11369923,away,Sint-Truidense VV,Shinji Okazaki,,,shinji-okazaki,S. Okazaki,F,,174.0,435,M,19303,EUR,513993600,F,30,30,True,,7.0,6.0,,,5.0,5.0,1.0,2.0,,,,23.0,11.0,6.6,1.0,0.00035347,0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11369923,away,Sint-Truidense VV,Ryoya Ogawa,,,ryoya-ogawa,R. Ogawa,M,7,182.0,155,M,790973,EUR,848793600,D,2,2,True,,6.0,6.0,1.0,1.0,2.0,2.0,5.0,5.0,2.0,,,9.0,9.0,6.6,1.0,0.144213,0,,,3.0,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
11369923,away,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190.0,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369923,away,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185.0,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369923,away,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182.0,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
