match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalOffside
10408542,home,Real Betis,Claudio Bravo,claudio-bravo,C. Bravo,G,184,2223,M,13249,EUR,419040000,G,1,1,False,25.0,13.0,15.0,3.0,11.0,13.0,2.0,12.0,1.0,10.0,4.0,5.0,1.0,90.0,37.0,8.3,12.0,0.0,0.0,0.00156809,0,0.2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408542,home,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,174,5678,M,111803,EUR,731289600,D,23,23,False,38.0,35.0,3.0,2.0,15.0,16.0,20.0,22.0,8.0,8.0,,,,90.0,64.0,7.7,6.0,0.0439,0.0,0.0099353,1,,,,17,youssouf_sabaly23,3.0,8.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,
10408542,home,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,187,3493,M,158241,EUR,677980800,D,16,16,False,14.0,11.0,3.0,1.0,9.0,9.0,2.0,5.0,10.0,3.0,,,,90.0,34.0,7.7,3.0,0.0168,0.0,0.00066812,1,,,,6,germanpezzella,4.0,9.0,1.0,,,1.0,1.0,4.0,1.0,,,3.0,5.0,1.0,,,,,,,,,,,,
10408542,home,Real Betis,Luiz Felipe,luiz-felipe,L. Felipe,D,187,1042,M,850035,EUR,858988800,D,19,19,False,33.0,26.0,5.0,2.0,22.0,25.0,4.0,8.0,5.0,3.0,,,,90.0,45.0,6.8,7.0,0.0,0.0,0.00137331,0,,,,5,,3.0,,2.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,
10408542,home,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,185,2208,M,855829,EUR,948240000,D,33,33,False,34.0,29.0,5.0,1.0,11.0,14.0,21.0,29.0,1.0,4.0,,,,87.0,60.0,7.1,17.0,0.0,0.0,0.212892,0,,,,33,,5.0,2.0,1.0,2.0,,,2.0,,,,1.0,,1.0,,2.0,9.0,3.0,1.0,2.0,,,,,,,
10408542,home,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,185,3908,M,609752,EUR,766108800,M,5,5,False,53.0,51.0,3.0,3.0,22.0,22.0,29.0,32.0,1.0,6.0,,,,90.0,69.0,7.2,4.0,0.0,0.0,0.0166589,0,,,,2,guiido_rodriguez,5.0,8.0,4.0,2.0,2.0,,,3.0,2.0,,3.0,,,2.0,,1.0,,,1.0,True,1.0,,,,,
10408542,home,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,187,1602,M,137978,EUR,702604800,M,14,14,False,52.0,46.0,1.0,,21.0,24.0,25.0,28.0,,4.0,,,,80.0,55.0,6.4,8.0,0.0,0.0,0.0137422,0,,,,41,,5.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,2.0,,,,,,1.0,,,,,
10408542,home,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,176,879,M,893062,EUR,827452800,M,24,24,False,33.0,27.0,1.0,1.0,3.0,5.0,25.0,32.0,1.0,1.0,,,,87.0,56.0,7.7,13.0,0.0324,0.0924,0.0509437,2,,,,24,,6.0,12.0,1.0,8.0,6.0,,,4.0,4.0,1.0,,1.0,2.0,,1.0,4.0,1.0,,1.0,,1.0,2.0,,,,
10408542,home,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,175,565,M,1031421,EUR,958435200,M,28,28,False,51.0,45.0,3.0,3.0,20.0,21.0,25.0,32.0,1.0,13.0,,,,90.0,64.0,7.1,12.0,0.0,0.0,0.030916,0,,,,10,,3.0,5.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,,,,,2.0,,,2.0,,1.0,,,,,
10408542,home,Real Betis,Ayoze Pérez,ayoze-perez,A. Pérez,F,180,3785,M,345195,EUR,743385600,M,21,21,False,21.0,17.0,,,8.0,10.0,9.0,11.0,,3.0,,,,71.0,39.0,6.3,9.0,0.0488,0.0572,0.0156432,1,,,,22,,10.0,5.0,4.0,5.0,1.0,,1.0,3.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,
