match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalClearance,stat_outfielderBlock,player_sofascoreId,captain,stat_wonTackle,stat_challengeLost,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
10390027,home,RC Strasbourg,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,25,25,False,29.0,19.0,,,4.0,5.0,15.0,24.0,,2.0,,,90.0,38.0,6.9,16.0,0.0735,0.0661,0.132604,2,,,,,8.0,9.0,11.0,10.0,1.0,1.0,1.0,,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10390027,home,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,True,16.0,13.0,,,5.0,5.0,8.0,11.0,,,,,23.0,19.0,6.7,3.0,0.1062,0.0,0.0159,1,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
10390027,home,RC Strasbourg,Ronaël Pierre-Gabriel,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,True,17.0,16.0,1.0,,9.0,9.0,7.0,8.0,,2.0,,,17.0,24.0,6.4,4.0,0.0,0.0,0.00225783,0,,,,,,1.0,1.0,3.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10390027,home,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,True,7.0,6.0,,,2.0,2.0,5.0,6.0,,6.0,,,11.0,9.0,6.7,1.0,0.0,0.0,0.0140135,0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10390027,home,RC Strasbourg,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,156004,EUR,764121600,M,6,6,True,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,11.0,6.0,6.6,,0.0473,0.0,0.000324868,1,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10390027,home,RC Strasbourg,Robin Risser,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,Robin Risser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390027,home,RC Strasbourg,Franci Bouebari,bouebari-franci,F. Bouebari,D,19,192,28,M,1444702,EUR,1063324800,D,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390027,home,RC Strasbourg,Dimitri Liénard,dimitri-lienard,D. Liénard,M,,184,77,M,365358,EUR,571708800,M,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390027,home,RC Strasbourg,Lebo Mothiba,lebo-mothiba,L. Mothiba,F,35,182,464,M,845084,EUR,822787200,F,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390027,home,RC Strasbourg,Tom Saettel,tom-saettel,T. Saettel,F,13,167,160,M,1154652,EUR,1119139200,F,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,Tom,Saettel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390027,away,Troyes,Mateusz Lis,mateusz-lis,M. Lis,G,1,192,578,M,798375,EUR,857001600,G,1,1,False,47.0,25.0,30.0,9.0,19.0,24.0,6.0,23.0,,14.0,2.0,5.0,90.0,63.0,7.0,22.0,0.0,0.0,0.00245666,0,-0.4975,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,1.0,1.0,
10390027,away,Troyes,Thierno Baldé,thierno-balde,T. Baldé,D,18,182,214,M,997189,EUR,1023667200,D,18,18,False,51.0,39.0,1.0,1.0,27.0,32.0,12.0,19.0,2.0,11.0,,,90.0,72.0,6.6,16.0,0.0,0.0,0.117673,0,,,,,2.0,,5.0,4.0,,,,,1.0,2.0,1.0,1.0,3.0,,,,1.0,1.0,,,3.0,2.0,,1.0,,,,,,
10390027,away,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,53.0,45.0,6.0,3.0,36.0,40.0,9.0,13.0,2.0,5.0,,,90.0,80.0,7.4,9.0,0.0,0.0,0.00240345,0,,,,,5.0,10.0,6.0,12.0,,,,,,,2.0,1.0,19.0,1.0,,True,,,,,,,,,,,,,,
10390027,away,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,56.0,51.0,9.0,7.0,42.0,43.0,9.0,13.0,3.0,5.0,,,90.0,65.0,6.7,5.0,0.0,0.0,0.0117976,0,,,,,9.0,2.0,9.0,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,
10390027,away,Troyes,Abdu Conté,abdu-conte,A. Conté,D,5,183,135,M,851276,EUR,890697600,D,12,12,False,47.0,35.0,6.0,,25.0,31.0,11.0,17.0,,5.0,,,90.0,64.0,6.3,14.0,0.0,0.0,0.014401,0,,,,1.0,1.0,,2.0,2.0,1.0,,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,
10390027,away,Troyes,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,6,6,False,37.0,30.0,4.0,3.0,19.0,23.0,11.0,14.0,1.0,4.0,,,73.0,48.0,6.6,7.0,0.0,0.0,0.0046304,0,,,,,3.0,,4.0,3.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,
10390027,away,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,45.0,31.0,7.0,3.0,19.0,24.0,12.0,21.0,,6.0,,,90.0,55.0,7.3,14.0,0.0478,0.3586,0.00434827,1,,,,,1.0,2.0,5.0,8.0,,,1.0,1.0,5.0,,1.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,
10390027,away,Troyes,Andreas Bruus,andreas-bruus,A. Bruus,D,5,183,81,M,826070,EUR,916444800,M,19,19,False,22.0,14.0,,,3.0,6.0,11.0,17.0,2.0,4.0,,,90.0,37.0,6.5,12.0,0.0,0.0,0.161377,0,,,,1.0,2.0,,5.0,2.0,,,,,1.0,2.0,,1.0,3.0,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,
10390027,away,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,M,11,11,False,23.0,15.0,7.0,3.0,7.0,9.0,8.0,14.0,2.0,6.0,,,79.0,33.0,7.7,9.0,0.2565,0.3719,0.0191276,3,,,,,,,3.0,4.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,3.0,3.0,,1.0,,1.0,,,,
10390027,away,Troyes,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,M,29,29,False,10.0,7.0,,,2.0,2.0,5.0,8.0,,1.0,,,55.0,17.0,6.5,6.0,0.09,0.0,0.00244731,1,,,,,1.0,,2.0,2.0,,,,,2.0,3.0,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,
10390027,away,Troyes,Renaud Ripart,renaud-ripart,R. Ripart,F,20,181,136,M,247445,EUR,732067200,F,20,20,False,20.0,11.0,,,6.0,6.0,5.0,14.0,,1.0,,,73.0,32.0,7.4,14.0,0.1713,0.9207,0.0261251,1,,,,,8.0,7.0,9.0,10.0,,,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,
10390027,away,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,39,39,True,15.0,10.0,1.0,,6.0,7.0,4.0,8.0,1.0,4.0,,,35.0,25.0,6.6,11.0,0.091,0.0,0.151618,1,,Yasser,Larouci,,2.0,1.0,6.0,2.0,1.0,,,,,3.0,,2.0,,,larouci.yasseroff,,,,,,3.0,1.0,1.0,1.0,,1.0,,,,
10390027,away,Troyes,Florian Tardieu,florian-tardieu,F. Tardieu,M,10,184,201,M,234142,EUR,703900800,M,10,10,True,9.0,6.0,3.0,2.0,4.0,6.0,2.0,3.0,,1.0,,,17.0,11.0,6.8,3.0,0.0,0.0,0.03596,0,,,,,2.0,,4.0,2.0,,,,,2.0,,,,,,,,1.0,2.0,,,,,,1.0,,,,,,
10390027,away,Troyes,Ike Ugbo,ugbo-ike,I. Ugbo,F,11,185,426,M,791987,EUR,906336000,F,9,9,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,1.0,,,17.0,9.0,6.2,4.0,0.5973,0.6486,0.000258731,2,,,,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
10390027,away,Troyes,Tristan Dingomé,tristan-dingome,T. Dingomé,M,,174,26,,188269,EUR,666748800,M,5,5,True,4.0,3.0,,,1.0,2.0,2.0,2.0,,3.0,,,11.0,5.0,6.3,2.0,0.0,0.0,0.00236731,0,,,,,2.0,,4.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10390027,away,Troyes,Jessy Moulin,jessy-moulin,J. Moulin,G,,185,35,,9086,EUR,505958400,G,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390027,away,Troyes,Tanguy Zoukrou,tanguy-zoukrou,T. Zoukrou,D,4,189,141,M,1133520,EUR,1052265600,D,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,Tanguy Zoukrou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390027,away,Troyes,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390027,away,Troyes,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173,1664,M,818942,EUR,843177600,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390027,away,Troyes,Amar Fatah,amar-ahmed,A. Ahmed,F,17,180,321,M,1157829,EUR,1077148800,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
