match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_dispossessed,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_keyPass,stat_aerialLost,stat_totalContest,stat_wonContest,stat_penaltyConceded,player_firstName,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_goalAssist,stat_penaltyWon,stat_shotOffTarget,player_sofascoreId
10536824,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,567,M,253391,EUR,820454400,G,1,1,False,23.0,16.0,15.0,9.0,10.0,13.0,6.0,10.0,1.0,7.0,1.0,3.0,1.0,5.0,90.0,33.0,6.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536824,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1730,M,288321,EUR,800928000,D,27,27,False,49.0,43.0,7.0,6.0,23.0,25.0,20.0,24.0,1.0,4.0,,,,,90.0,63.0,6.5,8.0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536824,home,Hellas Verona,Koray Günter,koray-gunter,K. Günter,D,22,185,219,M,138165,EUR,776995200,D,21,21,False,60.0,55.0,10.0,7.0,32.0,34.0,23.0,26.0,2.0,6.0,,,,,90.0,73.0,6.8,6.0,0,1.0,7.0,1.0,4.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10536824,home,Hellas Verona,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,17,17,False,13.0,10.0,3.0,1.0,5.0,6.0,5.0,7.0,1.0,2.0,,,,,25.0,20.0,6.4,4.0,0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10536824,home,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,298,M,32040,EUR,688348800,M,5,5,False,35.0,27.0,5.0,2.0,12.0,13.0,16.0,23.0,1.0,5.0,,,,,69.0,47.0,6.4,10.0,1,3.0,1.0,1.0,1.0,,2.0,2.0,,1.0,,,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10536824,home,Hellas Verona,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,365,M,139235,EUR,760320000,M,61,61,False,41.0,31.0,3.0,3.0,8.0,11.0,23.0,32.0,1.0,4.0,,,,,71.0,50.0,6.2,16.0,0,6.0,2.0,,,,1.0,2.0,1.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,
10536824,home,Hellas Verona,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1191,M,856062,EUR,890006400,M,18,18,False,62.0,52.0,9.0,8.0,29.0,32.0,23.0,30.0,,13.0,,,,,90.0,77.0,6.8,11.0,1,6.0,5.0,6.0,1.0,1.0,,2.0,2.0,2.0,,1.0,,,,,,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,
10536824,home,Hellas Verona,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1764,M,877371,EUR,984787200,M,14,14,False,33.0,29.0,2.0,1.0,6.0,6.0,23.0,31.0,,6.0,,,,,90.0,53.0,6.5,14.0,0,5.0,5.0,2.0,3.0,2.0,3.0,1.0,,1.0,,3.0,,,4.0,,,,,,2.0,2.0,,,,,,,,,,,,,
10536824,home,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,,181,676,M,41157,EUR,653356800,M,8,8,False,36.0,22.0,5.0,1.0,6.0,8.0,18.0,33.0,2.0,3.0,,,,,90.0,52.0,6.8,18.0,0,2.0,3.0,,2.0,1.0,1.0,1.0,,,,,,,5.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10536824,home,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,9,191,447,M,795541,EUR,780019200,F,9,9,False,5.0,5.0,,,1.0,1.0,4.0,4.0,,1.0,,,,,60.0,16.0,6.8,3.0,3,3.0,4.0,,,,1.0,,2.0,,,1.0,1.0,,,,,3.0,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,
