match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_aerialLost,stat_wonContest,stat_errorLeadToAShot,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,player_firstName,player_lastName,stat_goodHighClaim
12437510,home,Real Betis,Adrián,adrian,Adrián,G,13,190.0,2131,M,50539,EUR,536630400,G,13,13,False,27.0,21.0,12.0,6.0,0.0,18.0,23.0,3.0,4.0,7.0,1.0,1.0,90.0,31.0,6.5,6.0,0.00104491,0,-0.6619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437510,home,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176.0,879,M,893062,EUR,827452800,D,24,24,False,46.0,39.0,6.0,3.0,0.0,19.0,22.0,21.0,26.0,2.0,,,90.0,71.0,6.9,16.0,0.226285,0,,2.0,1.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437510,home,Real Betis,Marc Bartra,marc-bartra,M. Bartra,D,5,183.0,1917,M,99519,EUR,663897600,D,5,5,False,42.0,39.0,3.0,2.0,0.0,28.0,28.0,11.0,14.0,4.0,,,73.0,54.0,7.1,4.0,0.00783971,0,,,,,3.0,3.0,1.0,,1.0,,1.0,2.0,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
12437510,home,Real Betis,Natan,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,6,6,False,43.0,37.0,5.0,3.0,0.0,27.0,29.0,10.0,14.0,5.0,,,90.0,52.0,6.8,7.0,0.0051369,0,,,,1.0,1.0,4.0,,,,,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
12437510,home,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1729,M,67769,EUR,714700800,D,12,12,False,31.0,29.0,,,0.0,16.0,16.0,13.0,15.0,6.0,,,77.0,46.0,6.9,8.0,0.0106272,1,,,,,2.0,,,1.0,,,,2.0,,,1.0,,,,1.0,1.0,1.0,0.027,,,,,,,,,,,,,,
12437510,home,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,18,18,False,60.0,49.0,3.0,1.0,0.0,26.0,28.0,23.0,33.0,9.0,,,90.0,72.0,7.3,15.0,0.054665,1,,1.0,,,3.0,3.0,,1.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,0.0922,2.0,2.0,,,,,,,,,,,,
12437510,home,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188.0,1049,M,1137814,EUR,998697600,M,16,16,False,63.0,56.0,3.0,3.0,0.0,29.0,32.0,27.0,31.0,8.0,,,90.0,77.0,7.1,8.0,0.0133647,1,,,,,3.0,5.0,,,1.0,,2.0,3.0,4.0,2.0,1.0,,,,1.0,1.0,,0.0219,2.0,1.0,1.0,,,,,,,,,,,
12437510,home,Real Betis,Antony,antony,Antony,M,7,172.0,219783,M,958380,EUR,951350400,M,7,7,False,40.0,36.0,1.0,1.0,0.0,7.0,8.0,29.0,34.0,7.0,,,90.0,64.0,8.0,14.0,0.201671,2,,2.0,,,11.0,8.0,1.0,2.0,4.0,,,1.0,5.0,4.0,3.0,2.0,3.0,,3.0,1.0,,0.1125,2.0,1.0,,Antony,1.0,1.0,0.8464,,,,,,,
12437510,home,Real Betis,Isco,isco,Isco,M,22,176.0,26276,M,103417,EUR,703814400,M,22,22,False,44.0,38.0,6.0,4.0,1.0,15.0,16.0,26.0,31.0,4.0,,,73.0,64.0,8.2,11.0,0.330167,3,,3.0,3.0,,5.0,5.0,1.0,1.0,3.0,,,2.0,1.0,1.0,2.0,2.0,5.0,,,1.0,,0.1307,2.0,2.0,,iscoalarcon,2.0,,0.0906,True,,,,,,
12437510,home,Real Betis,Jesús Rodriguez,jesus-rodriguez,J. Rodriguez,M,17,185.0,4146,M,1800245,EUR,1132531200,M,36,36,False,16.0,13.0,,,0.0,3.0,3.0,10.0,14.0,4.0,,,60.0,27.0,6.3,9.0,0.0148835,1,,1.0,,,4.0,,,2.0,2.0,,,,,,1.0,,,,,,,0.0271,,,,,,,,,1.0,,,,,
12437510,home,Real Betis,Cucho Hernández,cucho-hernandez,C. Hernández,F,19,175.0,8926,M,887055,EUR,924566400,F,19,19,False,13.0,11.0,,,0.0,2.0,3.0,9.0,11.0,,,,60.0,24.0,6.7,9.0,0.0486142,2,,1.0,,,3.0,1.0,,2.0,2.0,,,,,,3.0,,1.0,,,2.0,,0.0317,,1.0,,cuchohernandez,,,,,,2.0,,,,
12437510,home,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44492,M,1011375,EUR,1008547200,F,10,10,True,13.0,10.0,,,0.0,2.0,3.0,8.0,11.0,2.0,,,30.0,17.0,6.4,5.0,0.00464933,2,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,0.3931,1.0,,,ez_abde,1.0,,0.6323,,1.0,1.0,1.0,,,
12437510,home,Real Betis,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182.0,44768,M,115665,EUR,671328000,F,11,11,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,3.0,,,30.0,12.0,6.7,3.0,0.00119619,1,,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,0.0716,,,,bakambu17,,,,,,1.0,,,,
12437510,home,Real Betis,Nobel Mendy,mendy-nobel,N. Mendy,D,32,187.0,3702,M,1458073,EUR,1092614400,D,32,32,True,12.0,9.0,4.0,3.0,0.0,5.0,6.0,4.0,6.0,1.0,,,17.0,14.0,6.5,3.0,0.00250128,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437510,home,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,41,187.0,1602,M,137978,EUR,702604800,M,14,14,True,20.0,16.0,1.0,1.0,0.0,5.0,7.0,11.0,13.0,,,,17.0,21.0,6.6,5.0,0.398836,0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
12437510,home,Real Betis,Romain Perraud,romain-perraud,R. Perraud,D,15,173.0,596,M,827519,EUR,874886400,D,15,15,True,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,1.0,,,13.0,18.0,6.8,2.0,0.00112339,0,,,,,,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
12437510,home,Real Betis,Manu González,manu-gonzalez,M. González,G,13,,202,M,1823954,EUR,1176854400,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manu González,,
12437510,home,Real Betis,Guilherme Fernandes,guilherme-fernandes,G. Fernandes,G,13,191.0,183,M,1410332,EUR,985737600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guilherme Fernandes,,
12437510,home,Real Betis,Angel Ortiz,angel-ortiz,Á. Ortiz,D,40,167.0,493,M,1152139,EUR,1090713600,F,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
