match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_penaltyMiss,stat_totalOffside
12530768,home,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,38.0,23.0,22.0,7.0,0.0,19.0,20.0,4.0,18.0,10.0,1.0,1.0,2.0,1.0,1.0,3.0,90.0,48.0,7.0,15.0,0.00187477,0,-0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530768,home,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,D,35,35,False,21.0,13.0,6.0,2.0,1.0,5.0,9.0,8.0,12.0,2.0,,,,,,,90.0,41.0,6.9,12.0,0.466046,0,,Ogulcan Ülgün,,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12530768,home,Konyaspor,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,356,M,227196,EUR,845078400,D,20,20,False,29.0,24.0,7.0,3.0,0.0,15.0,15.0,9.0,14.0,4.0,,,,,,,90.0,39.0,6.7,7.0,0.0015426,0,,,,,1.0,3.0,,,4.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12530768,home,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,31.0,22.0,9.0,3.0,0.0,17.0,17.0,5.0,14.0,,,,,,,,90.0,44.0,7.0,9.0,0.0013474,0,,,,2.0,1.0,4.0,,,6.0,2.0,2.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,
12530768,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,30.0,22.0,3.0,,0.0,8.0,11.0,16.0,25.0,2.0,,,,,,,90.0,69.0,7.3,17.0,0.14582,0,,,,1.0,,4.0,,,2.0,1.0,,5.0,1.0,,3.0,,1.0,1.0,True,6.0,2.0,1.0,1.0,,,,,,,,,,,,,
12530768,home,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,16,16,False,21.0,14.0,3.0,1.0,0.0,5.0,5.0,9.0,17.0,4.0,,,,,,,90.0,37.0,7.1,10.0,0.00857576,0,,,,3.0,8.0,6.0,,,5.0,2.0,2.0,,1.0,2.0,,1.0,,3.0,,1.0,,1.0,,4.0,,,,,,,,,,,,
12530768,home,Konyaspor,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,M,7,7,False,22.0,15.0,5.0,2.0,0.0,4.0,5.0,11.0,18.0,1.0,,,,,,,78.0,32.0,6.3,12.0,0.0318826,1,,,,1.0,6.0,2.0,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,,2.0,1.0,0.0548,,,,,,,,,,
12530768,home,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,False,23.0,16.0,7.0,1.0,0.0,5.0,8.0,11.0,17.0,6.0,,,,,,,78.0,39.0,6.9,11.0,0.0340467,1,,,,,4.0,4.0,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,1.0,1.0,0.0441,1.0,,,,,,,,,
12530768,home,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,M,8,8,False,24.0,16.0,5.0,2.0,0.0,3.0,5.0,14.0,25.0,2.0,,,,,,,85.0,45.0,7.5,18.0,0.825271,2,,,,,3.0,7.0,,1.0,,1.0,,3.0,1.0,1.0,2.0,,,,,6.0,1.0,7.0,5.0,,2.0,0.0636,,,,,,,,,,
12530768,home,Konyaspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,10,10,False,20.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,20.0,5.0,,,,,,,71.0,32.0,7.4,10.0,0.0285501,1,,,,,4.0,4.0,2.0,,,,,1.0,3.0,2.0,1.0,,,1.0,,3.0,,1.0,1.0,1.0,,0.5775,,1.0,1.0,1.0,0.9913,,,,,
