match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,from,player_id,player_name,description,reason,confirmed,playerName,rescinded
12530768,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12530768,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,,
12530768,,,,,85,,,6,,,substitution,,123518820.0,False,True,regular,,,,,,,,
12530768,,,,,85,,,6,,,substitution,,123518821.0,False,False,regular,,,,,,,,
12530768,,,,,85,,,6,,,substitution,,123518819.0,False,True,regular,,,,,,,,
12530768,,,,,78,,,13,,,substitution,,123518791.0,False,True,regular,,,,,,,,
12530768,,,,,78,,,13,,,substitution,,123518790.0,False,True,regular,,,,,,,,
12530768,,,,,71,,,20,,,substitution,,123518771.0,False,True,regular,,,,,,,,
12530768,,3.0,1.0,,69,,,22,,,goal,,195104021.0,,False,ownGoal,owngoal,95437.0,Jakub Słowik,,,,,
12530768,,,,,63,,,28,,,substitution,,123518748.0,False,False,regular,,,,,,,,
12530768,,,,,62,,,29,,,substitution,,123518747.0,False,False,regular,,,,,,,,
12530768,,,,,62,,,29,,,substitution,,123518746.0,False,False,regular,,,,,,,,
12530768,,3.0,0.0,,55,,,36,,,goal,,195103345.0,,True,regular,,804405.0,Blaž Kramer,,,,,
12530768,,,,,46,,,45,,,substitution,,123518722.0,False,False,regular,,,,,,,,
12530768,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12530768,,,,,45,1.0,,1,,,inGamePenalty,,118514049.0,,False,missed,,190197.0,Taylan Antalyalı,Goalkeeper save,goalkeeperSave,,,
12530768,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,,
12530768,,,,,44,,,2,,,varDecision,,30896.0,,False,penaltyNotAwarded,,45764.0,Ondřej Čelůstka,,,False,,
12530768,,,,,41,,,5,,,card,,121877471.0,,False,yellow,,1105505.0,Musah Mohammed,,Foul,,Musah Mohammed,False
12530768,,2.0,0.0,,36,,,10,,,goal,,195101216.0,,True,regular,,804405.0,Blaž Kramer,,,,,
12530768,,,,,34,,,12,,,card,,121877460.0,,True,yellow,,256663.0,Yusuf Erdoğan,,Foul,,Yusuf Erdoğan,False
12530768,,,,,30,,,16,,,card,,121877448.0,,True,yellow,,227196.0,Riechedly Bazoer,,Handball,,Riechedly Bazoer,False
12530768,,1.0,0.0,,6,,,40,,,goal,,195099772.0,,True,regular,,256663.0,Yusuf Erdoğan,,,,,
