match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_aerialWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_totalOffside,stat_accurateCross,stat_dispossessed,stat_keyPass,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_goals
11067438,home,América Mineiro,Breno Cascardo,Breno Cascardo,,breno-cascardo,Breno Cascardo,M,80,183,161,M,1469514,EUR,1064448000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067438,home,América Mineiro,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067438,home,América Mineiro,Henrique Almeida,,,henrique-almeida,Henrique,F,19,177,179,M,39402,EUR,675302400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067438,away,Cruzeiro,Rafael Cabral,,,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,1,1,False,26.0,15.0,17.0,6.0,11.0,11.0,4.0,15.0,,2.0,,3.0,,,,,1.0,2.0,90.0,32.0,7.2,11.0,0.0,0.0,0.00155208,0,0.2868,,,,,,,,,,,,,,,,,True,,,,,,1.0,1.0,,
11067438,away,Cruzeiro,William,,,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,33.0,23.0,6.0,2.0,10.0,13.0,15.0,24.0,8.0,2.0,,4.0,3.0,2.0,,,,,78.0,54.0,7.2,16.0,0.0,0.0,0.707966,0,,4.0,1.0,7.0,3.0,1.0,,,3.0,,2.0,1.0,,,2.0,1.0,3.0,,1.0,,,,,,,1.0,
11067438,away,Cruzeiro,Lucas Oliveira,,,lucas-oliveira,L. Oliveira,M,29,187,766,M,867907,EUR,823219200,D,6,6,False,44.0,33.0,10.0,4.0,21.0,27.0,12.0,17.0,5.0,4.0,6.0,7.0,,,,,,,90.0,63.0,7.3,13.0,0.0,0.0,0.0110536,0,,,2.0,7.0,4.0,2.0,1.0,,3.0,,1.0,,2.0,,,,1.0,,,,,,,,,,
11067438,away,Cruzeiro,Luciano Castan,,,luciano-castan,Luciano Castan,D,4,187,212,M,845110,EUR,621648000,D,4,4,False,46.0,41.0,8.0,5.0,25.0,27.0,16.0,19.0,3.0,7.0,,6.0,,,,,,,90.0,59.0,7.3,5.0,0.0,0.0,0.0140139,0,,,3.0,3.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
11067438,away,Cruzeiro,Marlon,,,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,46.0,35.0,10.0,5.0,21.0,25.0,16.0,28.0,4.0,1.0,1.0,11.0,2.0,2.0,,,,,90.0,70.0,7.5,20.0,0.5306,0.8276,0.154729,1,,7.0,2.0,9.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,2.0,1.0,3.0,,,,1.0,,,,,,1.0
11067438,away,Cruzeiro,Ramiro,,,ramiro,Ramiro,M,17,167,375,M,330693,EUR,738028800,M,17,17,False,47.0,42.0,3.0,2.0,13.0,14.0,30.0,34.0,4.0,,,6.0,3.0,3.0,,,,,85.0,57.0,6.9,7.0,0.3571,0.0472,0.118744,1,,1.0,1.0,6.0,2.0,1.0,1.0,,,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,
11067438,away,Cruzeiro,Filipe Machado,,,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,False,43.0,36.0,7.0,5.0,19.0,23.0,17.0,22.0,5.0,1.0,3.0,8.0,5.0,2.0,,,,,90.0,57.0,7.9,9.0,0.0328,0.0891,0.0939129,1,,2.0,,1.0,1.0,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,1.0,
11067438,away,Cruzeiro,Neto Moura,,,neto-moura,N. Moura,M,25,176,363,M,559034,EUR,839289600,M,8,8,False,32.0,28.0,2.0,2.0,11.0,12.0,17.0,21.0,1.0,1.0,2.0,5.0,,,,,,,78.0,39.0,7.1,6.0,0.1046,0.0,0.384696,2,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,
11067438,away,Cruzeiro,Wesley Ribeiro,,,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,F,11,11,False,19.0,14.0,1.0,1.0,3.0,4.0,12.0,17.0,6.0,,1.0,2.0,,,,,,,64.0,38.0,6.9,13.0,0.1692,0.0,0.163402,3,,2.0,2.0,9.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,,,1.0,3.0,1.0,,,2.0,,,,,,,
11067438,away,Cruzeiro,Henrique Dourado,,,henrique-dourado,Henrique,F,9,184,370,M,329219,EUR,621820800,F,99,99,False,10.0,6.0,,,5.0,5.0,1.0,6.0,6.0,1.0,,1.0,1.0,1.0,,,,,63.0,24.0,7.1,12.0,0.7991,0.96,0.00064967,1,,1.0,4.0,9.0,,,,,3.0,5.0,2.0,3.0,,1.0,,2.0,,,,,1.0,,,,,,1.0
11067438,away,Cruzeiro,Bruno Rodrigues,,,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,F,9,9,False,38.0,33.0,1.0,1.0,11.0,12.0,22.0,28.0,6.0,1.0,1.0,4.0,,,,,,,90.0,62.0,7.8,16.0,0.2872,0.2931,0.536413,3,,2.0,,4.0,1.0,6.0,5.0,,,3.0,1.0,,,,,2.0,2.0,,1.0,2.0,1.0,,,,,1.0,
11067438,away,Cruzeiro,Gilberto,,,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,21,21,True,13.0,11.0,1.0,1.0,2.0,3.0,9.0,11.0,2.0,,,2.0,,,,,,,27.0,18.0,8.4,3.0,0.295,0.3671,0.00714889,3,,1.0,3.0,5.0,,,,,2.0,,,2.0,,1.0,,,,,,1.0,2.0,,,,,,2.0
11067438,away,Cruzeiro,Stênio Zanetti,,,stenio,S. Zanetti,M,17,180,226,M,1046740,EUR,1049500800,F,22,22,True,8.0,7.0,,,1.0,1.0,6.0,8.0,,,2.0,1.0,,,,,,,26.0,16.0,6.5,5.0,0.066,0.0424,0.00765538,1,,1.0,2.0,6.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,
11067438,away,Cruzeiro,Igor Formiga,,,igor-formiga,Igor Formiga,D,32,175,269,M,1009030,EUR,915753600,D,33,33,True,7.0,5.0,,,,,6.0,8.0,,,,,,,,,,,12.0,9.0,7.0,3.0,0.0,0.0,0.101872,0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,1.0,
11067438,away,Cruzeiro,Wallisson Luiz,,,wallisson-luiz,Wallisson Luiz,M,8,184,181,M,922601,EUR,874972800,M,5,5,True,7.0,7.0,,,2.0,2.0,5.0,5.0,3.0,,1.0,4.0,2.0,2.0,,,,,12.0,14.0,6.6,3.0,0.0,0.0,0.00101283,0,,,,4.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,
11067438,away,Cruzeiro,Matheus Jussa,,,matheus-jussa,Matheus Jussa,M,22,183,183,M,794849,EUR,827452800,D,18,18,True,8.0,7.0,1.0,,4.0,4.0,3.0,4.0,,,,,,,,,,,10.0,8.0,6.4,1.0,0.0,0.0,0.0007707,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067438,away,Cruzeiro,Anderson,,,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067438,away,Cruzeiro,Neris,,,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067438,away,Cruzeiro,Reynaldo,,,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067438,away,Cruzeiro,Daniel Júnior,,,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067438,away,Cruzeiro,Nikão,,,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067438,away,Cruzeiro,Juan Christian,Juan Christian,,juan-christian,J. Christian,M,70,177,138,M,1412631,EUR,984182400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067438,away,Cruzeiro,Ian Luccas,,,ian-luccas,Ian Luccas,M,5,187,203,M,1046496,EUR,1044921600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
