match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_lastManTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_penaltyConceded,player_firstName,player_lastName,stat_goodHighClaim,stat_bigChanceMissed,stat_goals,stat_penaltyMiss,stat_penaltyWon,stat_totalOffside
13981481,home,Hellas Verona,Gift Orban,gift-orban,G. Orban,F,16,178.0,5518,M,1217613,EUR,1026864000,F,16,16,False,15.0,8.0,,,0.0,3.0,3.0,5.0,12.0,1.0,,,,,,,90.0,29.0,6.0,11.0,0.00556435,,4,,-0.26,0.03,-0.02,,1.0,3.0,5.0,3.0,,,,,,,,,1.0,1.0,giftorban,,,1.0,,,1.0,0.2209,0.2548,-0.52,3.0,,,3.0,,,,,,,,,
13981481,home,Hellas Verona,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180.0,386,M,164511,EUR,718761600,M,11,11,True,8.0,6.0,,,0.0,5.0,6.0,1.0,2.0,,,,,,,,25.0,12.0,6.0,4.0,0.00022597,,1,,-0.05,0.01,-0.12,,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,,3.0,,,,,1.0,,,1.0,0.1413,0.6407,-0.43,,,,,,,,,,,,,
13981481,home,Hellas Verona,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188.0,1378,M,972523,EUR,948240000,M,36,36,True,15.0,12.0,2.0,1.0,0.0,7.0,8.0,5.0,7.0,1.0,,,,,,,14.0,17.0,6.6,3.0,0.00097978,,0,,-0.06,0.02,-0.02,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981481,home,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190.0,942,M,1022204,EUR,984268800,F,9,9,True,5.0,2.0,,,0.0,,2.0,2.0,3.0,,,,,,,,14.0,6.0,6.5,3.0,0.0119167,,0,,-0.08,,0.13,,2.0,2.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
13981481,home,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,791566,EUR,886118400,M,20,20,True,4.0,1.0,1.0,,0.0,,1.0,1.0,3.0,,,,,,,,12.0,6.0,6.6,3.0,0.0448816,,1,,0.07,,-0.01,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,0.0171,,-0.15,,,,1.0,,,,,,,,,
13981481,home,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180.0,1031,M,1018179,EUR,940377600,F,25,25,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,12.0,5.0,6.6,1.0,0.0495888,,1,,0.16,,-0.01,,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,1.0,0.0218,0.0063,-0.08,,,,,,,,,,,,,
13981481,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195.0,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,home,Hellas Verona,Mirko Castagnini,mirko-castagnini,M. Castagnini,G,1,,19,M,1464110,EUR,1179964800,G,76,76,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,home,Hellas Verona,Tobias Slotsager,tobias-slotsager,T. Slotsager,D,19,190.0,485,M,1133236,EUR,1136073600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,home,Hellas Verona,Fallou Cham,fallou-cham,F. Cham,D,70,185.0,247,M,1945133,EUR,1139875200,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fallou Cham,,,,,,,
13981481,home,Hellas Verona,Nicolás Valentini,nicolas-valentini,N. Valentini,D,6,184.0,1144,M,1116570,EUR,986515200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolás Valentini,,,,,,,
13981481,home,Hellas Verona,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185.0,507,M,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,home,Hellas Verona,Armel Bella-Kotchap,armel-bella-kotchap,A. Bella-Kotchap,D,37,190.0,1085,M,976025,EUR,1008028800,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,home,Hellas Verona,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192.0,223,M,1211005,EUR,1085443200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesús Santiago,,,,,,,
13981481,home,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183.0,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Arijanet Murić,arijanet-muric,A. Murić,G,49,198.0,1886,M,888971,EUR,910396800,G,49,49,False,28.0,18.0,19.0,10.0,0.0,11.0,13.0,7.0,15.0,10.0,5.0,,,9.0,,,90.0,47.0,10.0,11.0,0.00165001,0.3788,0,1.4193,0.1,0.0,0.36,0.35,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,
13981481,away,Sassuolo,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188.0,2252,M,886243,EUR,954892800,D,6,6,False,28.0,24.0,,,0.0,19.0,20.0,5.0,8.0,5.0,,,,,,,90.0,50.0,6.7,9.0,0.00596724,,0,,0.05,0.02,0.21,,1.0,,4.0,1.0,,,,4.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,
13981481,away,Sassuolo,Jay Idzes,jay-idzes,J. Idzes,D,21,190.0,19111,M,933641,EUR,959904000,D,21,21,False,34.0,30.0,6.0,3.0,0.0,25.0,26.0,5.0,8.0,2.0,,,,,,,90.0,56.0,7.3,5.0,0.00546122,,0,,0.16,0.01,0.38,,4.0,3.0,4.0,5.0,,,,14.0,1.0,1.0,,1.0,,,jayidzes,,,1.0,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Tarik Muharemović,tarik-muharemovic,T. Muharemović,D,80,193.0,3504,M,1118177,EUR,1046390400,D,80,80,False,40.0,30.0,6.0,1.0,0.0,26.0,31.0,4.0,9.0,2.0,,,,,,,90.0,57.0,7.7,11.0,0.00121258,,0,,0.05,0.06,0.54,,1.0,5.0,1.0,9.0,,1.0,1.0,8.0,1.0,3.0,,,,,,2.0,,,1.0,,,,,,,,,,,Tarik Muharemovic,,,,,,,
13981481,away,Sassuolo,Josh Doig,josh-doig,J. Doig,D,3,189.0,836,M,989276,EUR,1021680000,D,3,3,False,20.0,14.0,1.0,,0.0,6.0,9.0,8.0,11.0,2.0,,,,,,,90.0,41.0,6.7,14.0,0.00730657,,1,,-0.05,0.03,0.16,,1.0,2.0,5.0,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,,,,,2.0,,,0.1114,,-0.16,1.0,,,1.0,,,,,,,,,
13981481,away,Sassuolo,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183.0,1108,M,989371,EUR,1033689600,M,40,40,False,24.0,20.0,,,0.0,16.0,17.0,4.0,7.0,2.0,,,,,,,59.0,32.0,6.7,6.0,0.00321362,,1,,-0.09,0.05,-0.01,,1.0,,4.0,4.0,1.0,,,,,3.0,2.0,1.0,1.0,,,,,1.0,,,,0.028,,-0.07,1.0,1.0,,,,,,,,,,,
13981481,away,Sassuolo,Nemanja Matić,nemanja-matic,N. Matić,M,18,194.0,3565,M,44241,EUR,586396800,M,18,18,False,47.0,33.0,9.0,4.0,0.0,20.0,21.0,13.0,26.0,6.0,,,,,,,90.0,59.0,6.8,16.0,0.0072254,,0,,0.05,0.09,0.14,,,,4.0,4.0,,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,Mati,,,,,,,,,,1.0,,True,,,,,,,,,,
13981481,away,Sassuolo,Ismael Koné,ismael-kone,I. Koné,M,90,188.0,2687,M,1134351,EUR,1023321600,M,90,90,False,28.0,22.0,4.0,2.0,0.0,12.0,15.0,10.0,13.0,3.0,,,,,,,82.0,43.0,7.2,11.0,0.102162,,0,,0.36,0.31,-0.04,,,1.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,,4.0,1.0,1.0,,,,,1.0,,,,,Ismael Koné,,,,,,,
13981481,away,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187.0,875,M,1155625,EUR,1068854400,F,7,7,False,15.0,10.0,3.0,1.0,0.0,3.0,4.0,7.0,11.0,1.0,,,,,,,59.0,27.0,6.5,11.0,0.0204666,,1,,0.02,-0.04,-0.02,,,,4.0,2.0,,6.0,2.0,,,,,,,1.0,,,,1.0,1.0,,,0.1914,,0.01,,1.0,,,,,,,,,,,
13981481,away,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185.0,2688,M,826198,EUR,927072000,F,99,99,False,9.0,6.0,2.0,2.0,0.0,3.0,3.0,3.0,6.0,1.0,,,,,,,87.0,27.0,6.3,7.0,0.0591871,,5,,0.01,0.07,-0.02,,4.0,2.0,6.0,6.0,,1.0,,,,1.0,,3.0,1.0,1.0,,,,3.0,,,2.0,1.0979,1.4902,-0.66,,1.0,,2.0,,,,,1.0,1.0,1.0,,
13981481,away,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177.0,2531,M,932643,EUR,912729600,F,45,45,False,10.0,6.0,,,0.0,1.0,1.0,5.0,9.0,2.0,,,,,,,59.0,21.0,6.4,8.0,0.0519895,,2,,0.15,0.12,-0.04,,,1.0,6.0,1.0,1.0,1.0,,,,,,,3.0,2.0,,,,1.0,2.0,1.0,1.0,0.0694,0.063,0.0,1.0,,,1.0,,,,,,,,,
13981481,away,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187.0,1387,M,924973,EUR,921283200,M,42,42,True,13.0,11.0,2.0,,0.0,4.0,4.0,7.0,9.0,2.0,,,,,,,31.0,19.0,7.0,4.0,0.00626433,,0,,0.08,0.02,0.22,,2.0,,2.0,2.0,,,,2.0,,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181.0,1183,M,1031548,EUR,1004745600,F,20,20,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,2.0,,,,,,,31.0,15.0,7.4,4.0,0.0239779,,0,,0.05,0.14,0.13,,1.0,1.0,2.0,6.0,,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0
13981481,away,Sassuolo,Nicholas Pierini,pierini-nicholas,N. Pierini,F,77,176.0,186,M,829581,EUR,902361600,F,77,77,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,2.0,,,,,,,31.0,14.0,6.5,3.0,0.0353136,,1,,0.08,-0.31,0.16,,,,1.0,,,,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,0.1752,,0.03,,1.0,,,,,,,,,,,
13981481,away,Sassuolo,Edoardo Iannoni,edoardo-iannoni,E. Iannoni,M,44,185.0,147,M,1013239,EUR,986947200,M,44,44,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,,,,,,8.0,4.0,6.7,2.0,0.00452635,,0,,0.02,0.0,-0.01,,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187.0,3794,M,917485,EUR,885427200,F,9,9,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,10.0,5.0,6.7,2.0,0.00139816,,0,,0.01,0.02,0.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,walo_98,,,,,,,,,,1.0,,,,,,,,,,,,
13981481,away,Sassuolo,Giacomo Satalino,giacomo-satalino,G. Satalino,G,12,188.0,82,M,832375,EUR,927158400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Stefano Turati,stefano-turati,S. Turati,G,13,188.0,559,M,893752,EUR,999648000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Fali Candé,fali-cande,F. Candé,D,5,184.0,402,M,892430,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Filippo Romagna,filippo-romagna,F. Romagna,D,19,185.0,187,M,356032,EUR,864604800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Woyo Coulibaly,woyo-coulibaly,W. Coulibaly,D,25,188.0,2728,M,989894,EUR,927158400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Cas Odenthal,cas-odenthal,C. Odenthal,D,26,190.0,146,M,991677,EUR,969926400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,35,185.0,442,M,1154898,EUR,1116374400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luca Lipani,,,,,,,
13981481,away,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,11,185.0,442,M,882592,EUR,914284800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Luca Moro,luca-moro,L. Moro,F,24,189.0,353,M,949780,EUR,980380800,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981481,away,Sassuolo,Laurs Skjellerup,skjellerup-laurs,L. Skjellerup,F,90,192.0,157,M,1034241,EUR,1029110400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
