match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_totalContest,stat_wonContest,player_sofascoreId,stat_shotOffTarget,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine,stat_totalOffside
10388415,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,20,20,False,43.0,22.0,24.0,3.0,19.0,20.0,3.0,23.0,1.0,1.0,1.0,6.0,2.0,90.0,49.0,6.0,21.0,0.0,0.0,0.00243688,0,-0.8705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Benno Schmitz,,,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,False,38.0,26.0,4.0,3.0,4.0,7.0,23.0,36.0,2.0,5.0,3.0,4.0,,90.0,81.0,7.1,28.0,0.024,0.0,0.384035,1,,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Luca Kilian,,,kilian-luca,L. Kilian,D,15,190,102,M,855676,EUR,936144000,D,15,15,False,47.0,37.0,7.0,2.0,24.0,28.0,13.0,19.0,2.0,4.0,5.0,5.0,,90.0,57.0,6.6,11.0,0.0,0.0,0.00703002,0,,,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,64.0,51.0,7.0,4.0,33.0,39.0,18.0,25.0,1.0,3.0,8.0,7.0,,90.0,77.0,6.6,15.0,0.0,0.0,0.0140275,0,,,,1.0,2.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Jonas Hector,,,jonas-hector,J. Hector,D,,185,234,,124544,EUR,643766400,D,14,14,False,51.0,43.0,7.0,2.0,17.0,19.0,26.0,36.0,1.0,10.0,2.0,7.0,,90.0,79.0,6.6,18.0,0.0,0.0,0.0437104,0,,4.0,,,5.0,1.0,,,4.0,4.0,,,4.0,1.0,True,1.0,4.0,1.0,,,,,,,,,,,,
10388415,home,1. FC Köln,Ellyes Skhiri,,,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,28,28,False,61.0,52.0,4.0,2.0,17.0,20.0,35.0,42.0,3.0,5.0,3.0,5.0,,90.0,74.0,6.9,12.0,0.1735,0.0,0.090234,2,,1.0,,4.0,6.0,,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,1.0,ellyes_skhiri,1.0,1.0,,,,,,,,,
10388415,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,32.0,29.0,1.0,1.0,3.0,4.0,26.0,32.0,1.0,3.0,1.0,3.0,,78.0,54.0,6.5,16.0,0.2694,0.676,0.0427158,2,,4.0,,,9.0,2.0,1.0,,2.0,,2.0,,2.0,4.0,,5.0,,,,,,1.0,1.0,,,,,,,
10388415,home,1. FC Köln,Ondrej Duda,,,ondrej-duda,O. Duda,M,11,181,1115,M,246319,EUR,786585600,M,18,18,False,37.0,32.0,2.0,2.0,7.0,10.0,25.0,31.0,,3.0,,3.0,,72.0,53.0,6.3,15.0,0.1031,0.0276,0.0764989,2,,4.0,,1.0,9.0,1.0,,,,2.0,2.0,2.0,,1.0,,3.0,3.0,1.0,,1.0,,1.0,,,,,,,,
10388415,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,46.0,41.0,2.0,1.0,24.0,24.0,19.0,25.0,5.0,5.0,2.0,5.0,,90.0,60.0,6.8,9.0,0.0518,0.0,0.12895,2,,3.0,2.0,5.0,6.0,,1.0,,,,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,
10388415,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,F,37,37,False,20.0,16.0,,,1.0,1.0,17.0,26.0,,5.0,,,,78.0,38.0,7.4,14.0,0.1061,0.032,0.298545,1,,7.0,2.0,1.0,3.0,,,,1.0,2.0,1.0,1.0,,2.0,,1.0,3.0,2.0,,,,1.0,,1.0,1.0,,,,,
10388415,home,1. FC Köln,Steffen Tigges,,,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,False,22.0,15.0,,,4.0,5.0,11.0,19.0,5.0,7.0,1.0,1.0,,89.0,45.0,8.5,15.0,0.7411,1.5307,0.0406453,5,,2.0,,13.0,17.0,,1.0,,2.0,,,1.0,1.0,2.0,,4.0,,,,1.0,,3.0,2.0,,,,,,,
10388415,home,1. FC Köln,Mark Uth,,,mark-uth,M. Uth,M,13,185,215,M,110508,EUR,682992000,F,13,13,True,7.0,6.0,,,2.0,3.0,4.0,5.0,,2.0,,,,18.0,12.0,6.5,4.0,0.0,0.0,0.00612968,0,,1.0,,,2.0,,,,,1.0,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,
10388415,home,1. FC Köln,Sargis Adamyan,,,sargis-adamyan,S. Adamyan,F,22,184,434,M,129927,EUR,738115200,F,23,23,True,,,,,,,,,,2.0,,1.0,,12.0,3.0,6.6,1.0,0.0,0.0,0.0,0,,,,2.0,3.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Kingsley Schindler,,,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,M,17,17,True,3.0,1.0,,,1.0,1.0,,3.0,1.0,1.0,1.0,,,12.0,8.0,6.3,5.0,0.0,0.0,5.74e-06,0,,1.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Florian Dietz,Florian,Dietz,florian-dietz,F. Dietz,F,13,188,85,M,842215,EUR,902102400,F,33,33,True,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,2.0,,,0.0,0.0,0.00217019,0,,,,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Timo Horn,,,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Kristian Pedersen,,,kristian-pedersen,K. Pedersen,D,24,189,74,M,773591,EUR,775958400,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Nikola Soldo,,,nikola-soldo,N. Soldo,D,4,189,229,M,991290,EUR,980380800,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Riad Smajic,Riad Smajic,,riad-smajic,R. Smajic,D,,190,77,M,1146265,EUR,1083456000,D,46,46,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388415,home,1. FC Köln,Joshua Schwirten,,,joshua-schwirten,J. Schwirten,M,10,182,26,M,1112877,EUR,1010361600,M,45,45,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388415,away,FC Augsburg,Tomáš Koubek,,,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,False,33.0,21.0,24.0,12.0,12.0,12.0,9.0,21.0,1.0,1.0,1.0,9.0,1.0,90.0,43.0,6.1,12.0,0.0,0.0,0.00314884,0,-0.7337,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,
10388415,away,FC Augsburg,Raphael Framberger,,,raphael-framberger,R. Framberger,D,,179,16,M,254171,EUR,810345600,D,32,32,False,18.0,3.0,7.0,,1.0,4.0,2.0,16.0,4.0,8.0,3.0,3.0,,84.0,37.0,6.4,20.0,0.0,0.0,0.00186808,0,,2.0,,2.0,5.0,,,1.0,4.0,,2.0,,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,
10388415,away,FC Augsburg,Robert Gumny,,,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,False,32.0,17.0,7.0,3.0,12.0,20.0,5.0,12.0,5.0,9.0,9.0,5.0,,90.0,50.0,6.9,16.0,0.0,0.0,0.0891633,0,,,,3.0,6.0,,,1.0,4.0,,2.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,
10388415,away,FC Augsburg,Frederik Winther,,,frederik-winther,F. Winther,D,3,186,112,M,985738,EUR,978566400,D,26,26,False,35.0,22.0,10.0,4.0,17.0,23.0,5.0,12.0,6.0,8.0,7.0,2.0,,90.0,49.0,6.7,13.0,0.0,0.0,0.0187732,0,,,,3.0,5.0,2.0,,1.0,2.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,
10388415,away,FC Augsburg,Iago Borduchi,,,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,False,29.0,18.0,8.0,2.0,8.0,11.0,11.0,20.0,,4.0,7.0,5.0,,90.0,68.0,6.3,20.0,0.0847,0.0,0.18747,1,,2.0,1.0,1.0,6.0,2.0,1.0,,1.0,2.0,1.0,1.0,,2.0,,,3.0,1.0,,,2.0,,,,,,,,,
10388415,away,FC Augsburg,Ruben Vargas,,,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,False,7.0,4.0,1.0,,2.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,,45.0,20.0,7.2,5.0,0.0,0.0,0.00102136,0,,,,2.0,5.0,1.0,,2.0,1.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,
10388415,away,FC Augsburg,Carlos Gruezo,,,carlos-gruezo,C. Gruezo,M,11,172,502,M,155802,EUR,798249600,M,8,8,False,19.0,16.0,4.0,2.0,9.0,10.0,7.0,9.0,2.0,9.0,2.0,8.0,,84.0,31.0,6.9,3.0,0.0,0.0,0.00773256,0,,,,,2.0,1.0,,,4.0,2.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,
10388415,away,FC Augsburg,Elvis Rexhbeçaj,,,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,13,13,False,14.0,10.0,1.0,,6.0,8.0,4.0,7.0,1.0,6.0,4.0,3.0,,90.0,27.0,6.7,6.0,0.0407,0.0,0.00205791,1,,1.0,,1.0,2.0,,,,2.0,3.0,1.0,,1.0,,True,,,,,1.0,,,,,,,,,,
