match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_errorLeadToAShot,stat_outfielderBlock
11408348,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,True,45.0,36.0,15.0,7.0,33.0,36.0,3.0,9.0,6.0,1.0,4.0,90.0,50.0,7.0,9.0,0.00070844,0,-0.2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408348,home,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181,1999,M,,1142585,EUR,1137542400,D,52,52,False,,30.0,23.0,5.0,,10.0,14.0,15.0,18.0,4.0,,,89.0,59.0,7.0,12.0,0.0397301,0,,,,1.0,2.0,2.0,4.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11408348,home,FC Porto,Zé Pedro,ze-pedro,Z. Pedro,D,32,187,663,M,,945448,EUR,865555200,D,97,97,False,,45.0,38.0,13.0,8.0,27.0,28.0,11.0,17.0,2.0,,,90.0,51.0,6.5,7.0,0.00727081,1,,,,,,,1.0,2.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,0.0491,,,,,,,,,,,,,
11408348,home,FC Porto,Otávio,otavio,Otávio,D,6,188,1431,M,,1069159,EUR,1019347200,D,31,31,False,,51.0,42.0,7.0,1.0,30.0,33.0,12.0,18.0,1.0,,,90.0,61.0,6.3,11.0,0.00772687,0,,,,,,,3.0,4.0,,,2.0,1.0,,4.0,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,
11408348,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,,335033,EUR,743126400,D,18,18,False,,33.0,29.0,1.0,,12.0,12.0,17.0,22.0,5.0,,,90.0,52.0,6.5,7.0,0.00881272,0,,,,,1.0,,6.0,4.0,2.0,1.0,,,,2.0,3.0,3.0,2.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,
11408348,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,,61.0,56.0,5.0,3.0,25.0,27.0,32.0,36.0,4.0,,,90.0,71.0,6.8,8.0,0.18442,0,,Alan Varela,,,2.0,1.0,6.0,4.0,1.0,1.0,1.0,,,1.0,,3.0,1.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,
11408348,home,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,16,16,False,,40.0,32.0,1.0,,18.0,22.0,14.0,18.0,5.0,,,90.0,60.0,6.8,16.0,0.0433378,1,,,,,,,9.0,7.0,,2.0,5.0,3.0,,,,2.0,2.0,4.0,3.0,2.0,,0.0196,2.0,1.0,1.0,1.0,,,,,,,,,
11408348,home,FC Porto,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,FConceicao_7,979222,EUR,1039824000,M,10,10,False,,11.0,8.0,1.0,,1.0,3.0,7.0,12.0,5.0,,,80.0,43.0,6.5,18.0,0.0184632,4,,,,,4.0,,6.0,4.0,1.0,2.0,5.0,2.0,,,1.0,1.0,1.0,5.0,,,,0.5827,,,2.0,1.0,2.0,2.0,0.3754,,,,,,
11408348,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,M,11,11,False,,15.0,12.0,1.0,1.0,4.0,4.0,8.0,11.0,3.0,,,90.0,33.0,8.1,8.0,0.00712544,2,,,,1.0,,,5.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,2.0,,1.0,,0.2534,1.0,1.0,1.0,1.0,,1.0,0.1825,1.0,,,,,
11408348,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,M,13,13,False,,22.0,21.0,1.0,1.0,7.0,7.0,14.0,15.0,3.0,,,90.0,35.0,6.8,6.0,0.069977,0,,,,,,,7.0,5.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,,3.0,,,3.0,1.0,,3.0,,,,,1.0,,,,
11408348,home,FC Porto,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,30,30,False,,17.0,16.0,,,11.0,11.0,5.0,6.0,1.0,,,79.0,40.0,7.5,6.0,0.00472845,3,,,,,,,9.0,7.0,1.0,4.0,3.0,2.0,,2.0,,1.0,,,1.0,,,0.5849,2.0,1.0,1.0,3.0,,2.0,0.8531,1.0,,,,,
11408348,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,9,9,True,,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,11.0,5.0,6.4,,0.00499201,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408348,home,FC Porto,Romário Baró,romario-baro,R. Baró,M,6,179,668,M,,892224,EUR,948758400,M,28,28,True,,7.0,6.0,,,3.0,3.0,3.0,4.0,2.0,,,10.0,12.0,6.2,2.0,0.00103314,0,,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
11408348,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,0.0014824,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408348,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408348,home,FC Porto,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,,1133568,EUR,955584000,D,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408348,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,,252815,EUR,766713600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408348,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408348,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,,280835,EUR,829353600,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
