match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_dispossessed,stat_fouls,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
11394351,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,True,34.0,14.0,30.0,10.0,5.0,6.0,9.0,28.0,1.0,12.0,1.0,4.0,5.0,90.0,45.0,7.3,20.0,0.0,0.0,0.00802393,0,0.9623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11394351,home,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,,19.0,15.0,4.0,1.0,10.0,11.0,7.0,10.0,3.0,2.0,,,,74.0,48.0,7.9,8.0,0.1549,0.3418,0.0826717,1,,2.0,2.0,3.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
11394351,home,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192,137,M,1031721,EUR,1052092800,D,5,5,False,,23.0,15.0,7.0,3.0,9.0,10.0,6.0,13.0,2.0,2.0,,,,90.0,33.0,7.3,9.0,0.0,0.0,0.00652884,0,,,,1.0,2.0,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11394351,home,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,False,,16.0,11.0,4.0,1.0,8.0,10.0,3.0,6.0,2.0,3.0,,,,60.0,23.0,5.9,7.0,0.0165,0.0,0.00122851,1,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,
11394351,home,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168,411,M,910053,EUR,1002153600,D,12,12,False,,22.0,14.0,1.0,1.0,9.0,13.0,5.0,9.0,,6.0,,,,90.0,40.0,6.9,11.0,0.0,0.0,0.0316019,0,,,,4.0,4.0,1.0,2.0,1.0,,,1.0,1.0,3.0,,,,,1.0,,,,,1.0,1.0,,,,,,
11394351,home,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183,201,M,1048487,EUR,1020297600,M,15,15,False,,20.0,10.0,2.0,1.0,1.0,4.0,9.0,18.0,,4.0,,,,86.0,29.0,6.4,14.0,0.0471,0.0,0.00800318,1,,2.0,,5.0,2.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,,,
11394351,home,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,M,4,4,False,,30.0,20.0,11.0,5.0,11.0,14.0,9.0,16.0,4.0,9.0,,,,90.0,45.0,6.6,11.0,0.0,0.0,0.00933381,0,,,,5.0,4.0,4.0,1.0,1.0,,,,3.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,
11394351,home,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,,30.0,23.0,5.0,3.0,11.0,14.0,12.0,20.0,1.0,8.0,,,,90.0,53.0,7.4,14.0,0.0,0.0,0.0387364,0,,4.0,,7.0,6.0,2.0,2.0,,,,,4.0,4.0,4.0,1.0,2.0,,,2.0,,,,1.0,,,,,,,
11394351,home,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,14,14,False,,21.0,14.0,1.0,,5.0,7.0,12.0,20.0,1.0,10.0,,,,75.0,52.0,7.0,19.0,0.0,0.0,0.208874,0,,6.0,3.0,6.0,6.0,1.0,7.0,4.0,,,,2.0,1.0,1.0,2.0,1.0,,6.0,1.0,,,,,1.0,,,,,,
11394351,home,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,19,19,False,,10.0,7.0,,,1.0,2.0,6.0,9.0,,3.0,,,,60.0,26.0,7.5,11.0,0.7802,0.9797,0.00991912,3,,1.0,,7.0,9.0,,3.0,,1.0,1.0,,,4.0,3.0,,2.0,,4.0,,5.0,1.0,,,2.0,1.0,,,,,
11394351,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,7,7,False,,19.0,14.0,,,6.0,7.0,9.0,14.0,1.0,7.0,,,,90.0,39.0,7.3,12.0,0.4439,0.0,0.184274,4,,2.0,1.0,7.0,5.0,3.0,2.0,1.0,,,,,2.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,2.0,,3.0,1.0,1.0,,,
11394351,home,Excelsior,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,22,22,True,,7.0,4.0,4.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,,,,30.0,22.0,6.6,5.0,0.0,0.0,0.00326063,0,,1.0,,,3.0,,,,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,
11394351,home,Excelsior,Richie Omorowa,,,richie-omorowa,R. Omorowa,F,93,181,182,M,1104954,EUR,1080604800,F,17,17,True,,14.0,8.0,,,3.0,3.0,6.0,12.0,1.0,1.0,,,,30.0,19.0,6.6,8.0,0.0,0.0,0.0666988,0,,1.0,1.0,3.0,1.0,,,,,,,,,,1.0,3.0,,2.0,,1.0,,,,,,,,,,
11394351,home,Excelsior,Sven Nieuwpoort,Sven,Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,True,,6.0,5.0,1.0,,5.0,5.0,,1.0,1.0,3.0,,,,16.0,9.0,6.6,1.0,0.0,0.0,1.834e-05,0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11394351,home,Excelsior,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,146,M,1046142,EUR,991008000,F,30,30,True,,6.0,4.0,2.0,,,2.0,4.0,6.0,,2.0,,,,15.0,15.0,6.7,5.0,0.1414,0.0,0.0157416,2,,2.0,,1.0,2.0,,3.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,
11394351,home,Excelsior,Oscar Uddenäs,,,oscar-uddenas,O. Uddenäs,F,10,186,70,M,962069,EUR,1029542400,M,11,11,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,3.0,2.0,,,,12.0,9.0,6.4,2.0,0.0,0.0,0.00027795,0,,,,2.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,
11394351,home,Excelsior,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194,38,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
