match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_outfielderBlock,stat_dispossessed,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,captain,stat_challengeLost,stat_interceptionWon,stat_shotOffTarget,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalAssist,stat_goals
10909920,home,Brentford,Thomas Strakosha,,,thomas-strakosha,T. Strakosha,G,1,191,1722,M,227212,EUR,795571200,G,22,22,False,33.0,19.0,17.0,3.0,18.0,24.0,1.0,9.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,90.0,40.0,6.3,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909920,home,Brentford,Kristoffer Ajer,,,kristoffer-ajer,K. Ajer,D,20,196,1149,M,576384,EUR,892771200,D,20,20,False,43.0,39.0,2.0,1.0,22.0,25.0,17.0,18.0,4.0,,5.0,1.0,4.0,,,80.0,53.0,6.3,5.0,0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10909920,home,Brentford,Mads Bech Sørensen,,,mads-bech-sorensen,M. B. Sørensen,D,22,189,283,M,1006409,EUR,915667200,D,29,29,False,72.0,64.0,5.0,4.0,54.0,57.0,10.0,16.0,3.0,2.0,4.0,2.0,,,,90.0,87.0,7.0,11.0,0,,,4.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10909920,home,Brentford,Ben Mee,,,ben-mee,B. Mee,D,15,180,575,M,137774,EUR,622339200,D,16,16,False,76.0,64.0,7.0,2.0,40.0,45.0,24.0,32.0,1.0,3.0,2.0,3.0,6.0,,,89.0,90.0,6.4,16.0,0,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10909920,home,Brentford,Mads Roerslev,Mads,Roerslev,mads-roerslev,M. Roerslev,D,2,184,427,M,826057,EUR,930182400,M,30,30,False,48.0,37.0,5.0,2.0,9.0,15.0,29.0,36.0,1.0,1.0,1.0,5.0,8.0,1.0,,90.0,61.0,7.2,13.0,0,,,1.0,,,3.0,1.0,,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,
10909920,home,Brentford,Joshua Dasilva,,,joshua-dasilva,J. D. Silva,M,10,184,469,M,856260,EUR,909100800,M,10,10,False,39.0,35.0,3.0,1.0,14.0,17.0,22.0,25.0,2.0,,5.0,3.0,3.0,2.0,,69.0,57.0,6.5,12.0,1,1.0,1.0,2.0,4.0,1.0,3.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,
10909920,home,Brentford,Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,180,1068,M,799251,EUR,820454400,M,8,8,False,74.0,65.0,10.0,5.0,28.0,29.0,38.0,52.0,,,4.0,4.0,6.0,,,90.0,93.0,7.1,18.0,0,2.0,1.0,,1.0,1.0,7.0,,1.0,1.0,3.0,1.0,,,,True,1.0,3.0,,,,,,,,,
10909920,home,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180,3591,M,907072,EUR,962582400,M,24,24,False,30.0,29.0,2.0,2.0,14.0,14.0,15.0,17.0,,,3.0,2.0,3.0,,,80.0,38.0,6.6,5.0,1,1.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,3.0,,,,,,,,,,
10909920,home,Brentford,Saman Ghoddos,,,saman-ghoddos,S. Ghoddos,M,7,177,2078,M,548050,EUR,747273600,M,14,14,False,37.0,30.0,8.0,2.0,15.0,18.0,16.0,23.0,,,4.0,4.0,3.0,1.0,,90.0,55.0,6.8,14.0,1,1.0,,1.0,1.0,1.0,4.0,,1.0,1.0,3.0,3.0,,2.0,,,1.0,,1.0,,,,,,,,
10909920,home,Brentford,Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,170,1114,M,972421,EUR,982800000,F,23,23,False,15.0,12.0,,,2.0,2.0,12.0,15.0,,,2.0,2.0,2.0,,,69.0,28.0,7.5,6.0,3,,,,1.0,,2.0,,2.0,2.0,2.0,1.0,1.0,3.0,,,,1.0,3.0,1.0,,,,,,,
10909920,home,Brentford,Yoane Wissa,,,yoane-wissa,Y. Wissa,F,9,176,51080,M,805123,EUR,841708800,F,11,11,False,14.0,10.0,,,3.0,4.0,7.0,11.0,4.0,,12.0,2.0,5.0,1.0,,90.0,29.0,6.1,12.0,2,2.0,,2.0,1.0,1.0,1.0,,4.0,,1.0,1.0,1.0,,,,1.0,,1.0,,yowissa,1.0,1.0,,,,
10909920,home,Brentford,Kevin Schade,,,kevin-schade,K. Schade,M,7,183,3200,M,1006387,EUR,1006819200,M,9,9,True,6.0,4.0,,,1.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,,1.0,,21.0,10.0,6.4,3.0,1,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10909920,home,Brentford,Vitaly Janelt,,,vitaly-janelt,V. Janelt,M,27,184,1209,M,814873,EUR,894758400,M,27,27,True,25.0,24.0,1.0,1.0,13.0,13.0,11.0,12.0,1.0,,1.0,2.0,2.0,,,21.0,29.0,6.8,1.0,1,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,
10909920,home,Brentford,Rico Henry,,,rico-henry,R. Henry,D,3,175,723,M,599128,EUR,868320000,D,3,3,True,11.0,8.0,,,2.0,2.0,6.0,9.0,,,2.0,1.0,1.0,,,10.0,15.0,6.5,5.0,0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10909920,home,Brentford,Sergi Canós,,,sergi-canos,S. Canós,M,7,173,368,M,790833,EUR,854841600,F,7,7,True,7.0,5.0,,,1.0,1.0,4.0,7.0,,,,,,,,10.0,10.0,6.6,4.0,0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10909920,home,Brentford,Ryan Trevitt,Ryan Trevitt,,ryan-trevitt,R. Trevitt,M,14,170,115,M,1177007,EUR,1047427200,M,35,35,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,1.0,4.0,,1.0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10909920,home,Brentford,Matthew Cox,Matthew Cox,,matthew-cox,M. Cox,G,1,183,150,M,1065525,EUR,1051833600,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909920,home,Brentford,Fin Stevens,Finley Stevens,,finley-stevens,F. Stevens,D,14,177,115,M,1064630,EUR,1049932800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909920,home,Brentford,Zanka,,,zanka,Zanka,D,,189,460,M,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909920,home,Brentford,Yehor Yarmolyuk,,,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2566,M,1031258,EUR,1078099200,M,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909920,away,West Ham United,Łukasz Fabiański,,,lukasz-fabianski,Ł. Fabiański,G,22,190,3755,M,15479,EUR,482630400,G,1,1,False,24.0,13.0,23.0,12.0,6.0,10.0,7.0,14.0,,1.0,,1.0,10.0,,2.0,90.0,35.0,7.3,11.0,0,,,1.0,,,,,,,,,,,,,,,,,lukasz.fabianski,,,1.0,1.0,,
10909920,away,West Ham United,Craig Dawson,,,craig-dawson,C. Dawson,D,,188,422,M,50027,EUR,641952000,D,15,15,False,31.0,25.0,4.0,1.0,10.0,12.0,15.0,20.0,,,1.0,,4.0,,,90.0,36.0,6.7,7.0,0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10909920,away,West Ham United,Angelo Ogbonna,,,angelo-ogbonna,A. Ogbonna,D,,191,388,M,21164,EUR,580348800,D,21,21,False,30.0,25.0,1.0,,22.0,24.0,3.0,6.0,1.0,2.0,1.0,2.0,4.0,,,90.0,42.0,7.3,6.0,0,,,7.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,
10909920,away,West Ham United,Nayef Aguerd,,,nayef-aguerd,N. Aguerd,D,21,188,25685,M,877102,EUR,828144000,D,27,27,False,38.0,29.0,5.0,2.0,12.0,18.0,18.0,21.0,1.0,3.0,1.0,4.0,4.0,,,90.0,47.0,7.3,9.0,0,,,5.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,nayefaguard,,,,,,
