match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalClearance,stat_penaltyConceded,stat_wonTackle,stat_goalAssist,stat_totalCross,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_outfielderBlock,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_penaltyMiss
10913401,home,Al Adalah,Marcus Antonsson,,,marcus-antonsson,M. Antonsson,F,14,183.0,206,M,139794,EUR,673660800.0,F,12,12,False,,23.0,19.0,1.0,,8.0,10.0,11.0,13.0,3.0,,,,,,,,,90.0,36.0,6.5,11.0,1,3.0,1.0,7.0,3.0,,3.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,
10913401,home,Al Adalah,Abdulaziz Aljamman,Abdulaziz,Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176.0,2,M,880822,EUR,823132800.0,D,11,11,True,,8.0,6.0,1.0,,4.0,4.0,2.0,4.0,2.0,,,,,,,,,33.0,19.0,6.8,3.0,0,,,1.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,
10913401,home,Al Adalah,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800.0,D,3,3,True,,2.0,,2.0,,,1.0,,2.0,2.0,,,,,,,,,26.0,15.0,6.6,7.0,0,,,2.0,1.0,,1.0,1.0,1.0,,,2.0,,1.0,3.0,,,,1.0,,,,,,,,,,,,
10913401,home,Al Adalah,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183.0,6,M,847228,EUR,779500800.0,M,24,24,True,,2.0,,,,,,,2.0,,,,,,,,,,1.0,2.0,,2.0,0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,home,Al Adalah,Ahmed Al-Sultan,,,ahmed-al-sultan,A. Al-Sultan,M,,166.0,1,M,818610,EUR,743299200.0,M,6,6,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,home,Al Adalah,Ali Al-Amri,,,ali-al-amri,A. Al-Amri,G,22,178.0,1,M,847381,EUR,777427200.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,home,Al Adalah,Mohammed Abo Abd,Mohammed Abo Abd,,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800.0,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,home,Al Adalah,Murtadh Al-Barrih,Murtadh,Al-Barrih,murtadh-al-barrih,M. Al-Barrih,D,5,180.0,1,M,847232,EUR,647568000.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,home,Al Adalah,Abdularahman Al Hurib,,,abdularahman-al-hurib,A. A. Hurib,M,4,174.0,1,M,818876,EUR,697248000.0,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,home,Al Adalah,Walead Alshangeati,,,walead-alshangeati,W. Alshangeati,F,11,178.0,6,M,893190,EUR,758073600.0,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,away,Al-Taawoun,Mailson,,,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200.0,G,1,1,False,,17.0,16.0,6.0,5.0,13.0,13.0,3.0,4.0,12.0,,2.0,1.0,,,1.0,1.0,1.0,90.0,23.0,6.2,1.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,away,Al-Taawoun,Ziyad Al-Sahafi,,,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000.0,D,44,44,False,,10.0,8.0,1.0,,6.0,6.0,2.0,4.0,1.0,,,,,,,,,45.0,23.0,6.6,2.0,0,,,,1.0,,,1.0,1.0,2.0,,,,,4.0,,,,,,,,1.0,,,,,,,,
10913401,away,Al-Taawoun,Naldo,,,naldo,Naldo,D,5,188.0,74,M,243719,EUR,588470400.0,D,4,4,False,True,52.0,49.0,8.0,7.0,27.0,27.0,22.0,25.0,3.0,,,,,,,,,90.0,63.0,6.6,4.0,0,1.0,,5.0,3.0,2.0,,2.0,1.0,1.0,2.0,,,1.0,3.0,,1.0,,,,,,,,,,,,,,
10913401,away,Al-Taawoun,Hassan Kadesh,,,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200.0,D,14,14,False,,70.0,64.0,9.0,6.0,32.0,34.0,32.0,37.0,7.0,,,,,,,,,90.0,82.0,6.9,8.0,0,2.0,1.0,4.0,4.0,1.0,,1.0,,2.0,3.0,,,,2.0,,2.0,,1.0,,,,2.0,,,,,,,,
10913401,away,Al-Taawoun,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800.0,M,7,7,False,,12.0,10.0,,,4.0,5.0,6.0,8.0,1.0,,,,,,,,,45.0,22.0,6.6,4.0,1,,,2.0,4.0,,,1.0,1.0,,2.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,1.0,,,,,
10913401,away,Al-Taawoun,Tariq Mohammed,,,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600.0,M,5,5,False,,51.0,43.0,6.0,1.0,22.0,25.0,21.0,26.0,5.0,,,,,,,,,83.0,53.0,6.5,8.0,0,,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10913401,away,Al-Taawoun,Saad Fahad Al Nasser,,,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000.0,M,9,9,False,,18.0,13.0,,,8.0,9.0,6.0,10.0,6.0,,,,,,,,,45.0,26.0,6.5,9.0,0,,1.0,1.0,1.0,1.0,,,,1.0,,3.0,,,,,,,1.0,,,1.0,,,,,,,,,
10913401,away,Al-Taawoun,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200.0,M,31,31,False,,42.0,28.0,4.0,2.0,13.0,18.0,15.0,26.0,5.0,,,,,,,,,90.0,65.0,6.6,21.0,0,,2.0,5.0,7.0,2.0,1.0,,,,4.0,1.0,1.0,2.0,1.0,,4.0,,2.0,,,,,,,,,,,,
10913401,away,Al-Taawoun,Álvaro Medrán,,,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600.0,F,10,10,False,,56.0,49.0,9.0,7.0,20.0,22.0,32.0,38.0,9.0,,,,,,,,,90.0,80.0,7.2,13.0,4,1.0,1.0,5.0,7.0,1.0,1.0,3.0,2.0,,1.0,1.0,3.0,2.0,2.0,,,,4.0,3.0,1.0,3.0,,,,3.0,,1.0,,,1.0
10913401,away,Al-Taawoun,Léandre Tawamba,,,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200.0,F,3,3,False,,22.0,16.0,1.0,1.0,5.0,6.0,11.0,18.0,,,,,,,,,,90.0,36.0,6.7,10.0,2,3.0,4.0,7.0,8.0,1.0,1.0,1.0,1.0,,,1.0,4.0,2.0,,,,,2.0,,2.0,,,,,,,,,1.0,
10913401,away,Al-Taawoun,Abdullah Radif,Abdullah Radif,,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200.0,F,49,49,False,,6.0,3.0,,,1.0,1.0,3.0,7.0,2.0,,,,,,,,,64.0,20.0,6.7,10.0,1,,1.0,4.0,2.0,,1.0,1.0,1.0,,,5.0,,3.0,1.0,,,,2.0,,,1.0,,,1.0,,,,1.0,,
10913401,away,Al-Taawoun,Yazeed Al Bakr,,,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000.0,D,2,2,True,,18.0,12.0,2.0,,8.0,9.0,4.0,11.0,7.0,,,,,,,,,45.0,30.0,6.4,9.0,1,,,3.0,1.0,2.0,,,,2.0,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,
10913401,away,Al-Taawoun,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800.0,M,8,8,True,,16.0,11.0,,,5.0,5.0,6.0,11.0,3.0,,,,,,,,,45.0,28.0,6.9,11.0,2,,1.0,5.0,3.0,,2.0,2.0,,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,
10913401,away,Al-Taawoun,Flávio,,,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400.0,M,24,24,True,,17.0,16.0,,,9.0,9.0,8.0,9.0,2.0,,,,,,,,,45.0,20.0,6.6,1.0,0,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,
10913401,away,Al-Taawoun,Turki Al Mutairi,Turki,Al Mutairi,turki-al-mutairi,T. Al-Mutairi,F,9,,12,M,1019325,EUR,991267200.0,F,99,99,True,,4.0,3.0,,,,,3.0,6.0,,,,,,,,,,26.0,8.0,6.5,3.0,0,1.0,,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,
10913401,away,Al-Taawoun,Hassan Al-Amri,,,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400.0,F,77,77,True,,6.0,6.0,,,,,6.0,7.0,1.0,,,,,,,,,21.0,9.0,6.8,1.0,0,3.0,,3.0,2.0,,,,,,,,2.0,,,,,,1.0,2.0,,,,,,,,,,,
10913401,away,Al-Taawoun,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600.0,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,away,Al-Taawoun,Awn Al Saluli,,,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,away,Al-Taawoun,Emad Fahad Al Knian,Emad Fahad Al Knian,,emad-fahad-al-knian,E. F. A. Knian,D,43,,1,M,1490607,EUR,,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913401,away,Al-Taawoun,Faisal Darwish,,,faisal-darwish,F. D. Faraj,M,,176.0,3,M,791560,EUR,678499200.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
