match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAGoal
13472794,home,Juventude,Gilberto,gilberto,Gilberto,F,9,178.0,814,M,158561,EUR,613008000,F,9,9,False,12.0,6.0,2.0,,0.0,2.0,5.0,4.0,7.0,,,,,76.0,23.0,8.3,10.0,0.00600811,,3,,,,3.0,6.0,,2.0,1.0,,1.0,1.0,6.0,,3.0,,,,,2.0,1.0,,2.0,,1.0,1.0,0.2254,2.0,0.5517,2.0,,,
13472794,home,Juventude,Caique Gonçalves,caique-goncalves,Caique,M,95,178.0,364,M,871032,EUR,813283200,M,95,95,True,15.0,13.0,2.0,2.0,0.0,8.0,9.0,5.0,6.0,2.0,,,,24.0,24.0,6.8,3.0,0.00162893,,0,,,,2.0,5.0,3.0,1.0,1.0,,,,2.0,1.0,,,,,1.0,3.0,2.0,,,,,,,,,,,,
13472794,home,Juventude,Giovanny,giovanny,Giovanny,M,11,175.0,203,M,797649,EUR,874627200,F,11,11,True,10.0,7.0,1.0,,0.0,2.0,5.0,5.0,5.0,2.0,,,,24.0,15.0,6.8,4.0,0.0020716,,0,,,,1.0,3.0,1.0,2.0,1.0,,,,2.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,
13472794,home,Juventude,Nenê,nene,Nenê,M,10,181.0,1562,M,5672,EUR,364348800,M,10,10,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,,,,14.0,14.0,6.6,4.0,0.00103435,,0,,1.0,,,3.0,1.0,,,2.0,,,2.0,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,
13472794,home,Juventude,Matheus Babi,matheus-babi,Matheus Babi,F,17,191.0,465,M,1007431,EUR,869184000,F,17,17,True,6.0,3.0,1.0,,0.0,2.0,3.0,1.0,3.0,,,,,14.0,8.0,6.5,3.0,0.00016321,,0,,,,1.0,2.0,,1.0,,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,
13472794,home,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175.0,447,M,551674,EUR,619833600,D,28,28,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,1.0,,,,9.0,6.0,6.5,2.0,0.0003878,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472794,home,Juventude,Ruan Carneiro,ruan-carneiro,R. Carneiro,G,21,195.0,70,M,1014248,EUR,638582400,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472794,home,Juventude,Natã,nata,Natã,D,36,180.0,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472794,home,Juventude,Abner,abner,Abner,D,23,189.0,249,M,1464653,EUR,1082332800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Abner,,,,,,,,,,,,,,,,,
13472794,home,Juventude,Adriano Martins,adriano-martins,Adriano Martins,D,4,193.0,138,M,1008459,EUR,859852800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472794,home,Juventude,Daniel Giraldo,daniel-giraldo,D. Giraldo,M,8,178.0,177,M,1136107,EUR,709948800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472794,home,Juventude,Ênio,enio,Ênio,M,97,168.0,256,M,1015935,EUR,983577600,M,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472794,home,Juventude,Marlon Santos,teodoro-marlon-santos,M. Santos,F,,175.0,39,M,1631654,EUR,1105401600,F,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Marlon,Santos Teodoro,,,,,,,,,,,,,,,,
13472794,away,Sport Recife,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193.0,501,M,147467,EUR,717552000,G,1,1,False,21.0,13.0,12.0,4.0,0.0,12.0,13.0,1.0,8.0,4.0,,,1.0,90.0,24.0,6.1,8.0,0.00085138,,0,-1.4379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472794,away,Sport Recife,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,33,33,False,54.0,49.0,2.0,2.0,0.0,23.0,25.0,26.0,29.0,3.0,,,,90.0,77.0,6.6,9.0,0.0383876,,2,,,,1.0,7.0,2.0,4.0,3.0,1.0,,1.0,6.0,,2.0,,,1.0,1.0,2.0,1.0,,,,1.0,,0.0618,,,,2.0,,
13472794,away,Sport Recife,Rafael Thyere,rafael-thyere,R. Thyere,D,15,190.0,343,M,354894,EUR,737596800,D,15,15,False,82.0,75.0,5.0,1.0,0.0,40.0,43.0,35.0,39.0,6.0,,,,90.0,95.0,6.9,8.0,0.0285033,,2,,,,3.0,4.0,6.0,,,1.0,,3.0,4.0,,2.0,,,,,,,,,True,,,0.1458,1.0,0.6885,,1.0,1.0,
13472794,away,Sport Recife,Chico,chico,Chico,D,4,188.0,327,M,877904,EUR,905731200,D,4,4,False,47.0,45.0,,,0.0,23.0,23.0,22.0,24.0,3.0,,,,90.0,55.0,6.1,4.0,0.008815,,1,,,,,2.0,2.0,1.0,1.0,1.0,,5.0,6.0,,1.0,,,,,,,,2.0,,,1.0,0.0203,,,,,,1.0
13472794,away,Sport Recife,Igor Cariús,igor-carius,I. Cariús,D,16,183.0,303,M,874195,EUR,736214400,D,16,16,False,28.0,22.0,1.0,,0.0,9.0,11.0,13.0,17.0,1.0,,,,68.0,48.0,6.7,10.0,0.0662046,,0,,3.0,1.0,1.0,4.0,2.0,2.0,2.0,,,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,
13472794,away,Sport Recife,Christian Rivera,christian-rivera,C. Rivera,M,16,184.0,617,M,832662,EUR,821577600,M,14,14,False,87.0,86.0,5.0,5.0,0.0,40.0,40.0,46.0,47.0,10.0,,,,90.0,99.0,7.2,2.0,0.0419362,1.0,1,,,,1.0,6.0,,3.0,1.0,2.0,,,5.0,,4.0,,,,1.0,,,,1.0,,,,0.0192,,,,1.0,,
13472794,away,Sport Recife,Lucas Lima,lucas-lima,L. Lima,M,10,176.0,1742,M,244589,EUR,647481600,M,10,10,False,71.0,62.0,7.0,6.0,0.0,18.0,21.0,44.0,50.0,5.0,,,,90.0,94.0,8.1,19.0,0.704799,7.0,1,,8.0,2.0,1.0,8.0,,1.0,1.0,5.0,,,4.0,,1.0,,,,2.0,1.0,1.0,,3.0,,1.0,,0.0351,,,,1.0,,
13472794,away,Sport Recife,Zé Lucas,ze-lucas,Zé Lucas,M,58,174.0,3013,M,2040561,EUR,1206144000,M,58,58,False,37.0,29.0,1.0,,0.0,8.0,10.0,21.0,27.0,4.0,,,,85.0,51.0,7.1,10.0,0.0187178,1.0,2,,1.0,,2.0,6.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,,,,,,1.0,1.0,,,,,,1.0,0.1685,,,,1.0,,
13472794,away,Sport Recife,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181.0,1610,M,991493,EUR,707443200,M,27,27,False,34.0,30.0,4.0,3.0,0.0,10.0,11.0,20.0,23.0,4.0,,,,67.0,47.0,6.5,11.0,0.0381981,,1,,4.0,1.0,1.0,3.0,,1.0,,1.0,,,5.0,,2.0,,,,1.0,,,,1.0,,2.0,1.0,0.0111,,,,,,
13472794,away,Sport Recife,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178.0,1164,M,1035765,EUR,994291200,M,30,30,False,15.0,12.0,,,0.0,3.0,3.0,9.0,12.0,2.0,,,,68.0,39.0,7.0,14.0,0.0214494,,3,,3.0,,1.0,6.0,,,,3.0,,1.0,9.0,,,,,,3.0,3.0,2.0,,3.0,,4.0,,0.2523,3.0,0.8927,,,,
13472794,away,Sport Recife,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184.0,1125,M,138890,EUR,775699200,F,7,7,False,10.0,5.0,,,0.0,2.0,3.0,3.0,7.0,3.0,,,,45.0,19.0,6.4,9.0,0.0012148,,1,,,,1.0,1.0,1.0,,,,,3.0,5.0,,,,,,,,,,2.0,,2.0,,0.0461,,,,1.0,,
13472794,away,Sport Recife,Kevyson,kevyson,Kevyson,D,38,174.0,451,M,1389980,EUR,1080518400,D,3,3,True,20.0,17.0,,,0.0,6.0,6.0,11.0,14.0,,,,,45.0,32.0,6.3,8.0,0.0119093,,0,,1.0,,,,1.0,,,,,1.0,5.0,,2.0,Kevyson,,1.0,,1.0,,,2.0,,1.0,,,,,,,,
13472794,away,Sport Recife,Rodrigo Atencio,atencio-rodrigo,R. Atencio,M,19,175.0,472,M,1199246,EUR,1025395200,F,20,20,True,17.0,13.0,2.0,2.0,0.0,3.0,3.0,10.0,14.0,,,,,23.0,31.0,7.5,9.0,0.0179233,1.0,3,,3.0,,,4.0,,,,,,1.0,1.0,,,Rodrigo Atencio,,,,4.0,4.0,,2.0,,,2.0,0.1541,1.0,0.0183,,,,
13472794,away,Sport Recife,Romarinho,romarinho,Romarinho,M,11,168.0,592,M,870578,EUR,762480000,F,11,11,True,15.0,15.0,,,0.0,,,15.0,15.0,,,,,22.0,23.0,6.9,3.0,0.0396166,,3,,1.0,,,2.0,,,,1.0,,,2.0,,,,,,,1.0,1.0,,,,2.0,1.0,0.1719,,,,2.0,,
13472794,away,Sport Recife,Jefferson Borges do Nascimento,jefinho,Jefinho,F,62,,43,,2029933,EUR,1155600000,F,62,62,True,16.0,15.0,,,0.0,5.0,6.0,10.0,10.0,2.0,,,,22.0,22.0,6.9,2.0,0.0169485,,1,,,,,1.0,,,,1.0,,,1.0,,,Jefferson,Borges do Nascimento,1.0,1.0,,,,1.0,,,1.0,0.2324,,,,,,
13472794,away,Sport Recife,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181.0,302,M,922556,EUR,857347200,M,28,28,True,10.0,10.0,,,0.0,,,10.0,10.0,1.0,,,,13.0,14.0,6.4,2.0,0.0193593,,0,,,,,,,,,,,,3.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,
13472794,away,Sport Recife,Caíque França,caique-franca,C. França,G,22,186.0,465,M,799667,EUR,802137600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472794,away,Sport Recife,João Silva,joao-silva,J. Silva,D,44,187.0,283,M,1068519,EUR,916272000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472794,away,Sport Recife,Felype Gabriel,felype-gabriel,F. Gabriel,D,48,,80,,1650370,EUR,1133827200,D,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Felype,Gabriel,,,,,,,,,,,,,,,,
13472794,away,Sport Recife,Rafinha,rafael-lima-da-silva,Rafinha,D,53,180.0,58,,1844212,EUR,1145145600,D,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Rafael,Lima da Silva,,,,,,,,,,,,,,,,
13472794,away,Sport Recife,Dedé,dedezinho,Dedezinho,M,72,178.0,59,,1873287,EUR,1141948800,F,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Dedé,,,,,,,,,,,,,,,,,
13472794,away,Sport Recife,Luiz Henrique,luiz-henrique,L. Henrique,M,61,175.0,29,,2033863,EUR,1107820800,M,61,61,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Luiz,Henrique,,,,,,,,,,,,,,,,
