match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,stat_accurateCross,stat_savedShotsFromInsideTheBox
14083333,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,10,10,False,55.0,52.0,1.0,1.0,0.0,15.0,16.0,37.0,39.0,2.0,,,1.0,,,89.0,72.0,8.0,8.0,0.219073,,8,,0.08,0.39,-0.02,,,1.0,,2.0,1.0,2.0,1.0,2.0,,1.0,0.7297,1.0,0.52,,,,,3.0,3.0,1.0,,2.0,0.7373,,1.0,,2.0,,,,
14083333,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,True,29.0,28.0,2.0,2.0,0.0,18.0,18.0,10.0,11.0,2.0,1.0,1.0,2.0,,,29.0,35.0,7.0,2.0,0.163154,,0,,0.36,0.01,0.0,,,2.0,,2.0,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,Arda Guler,2.0,
14083333,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,M,21,21,True,10.0,9.0,,,0.0,3.0,3.0,6.0,7.0,1.0,,,1.0,,,13.0,11.0,6.5,2.0,0.00805362,,0,,-0.09,0.01,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,11,11,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,2.0,,,,,,13.0,9.0,6.5,3.0,0.00729559,,0,,-0.06,0.21,0.13,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14083333,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,True,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,,,,,,,1.0,10.0,,2.0,0.00189633,,0,,,,,,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
14083333,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,6,6,True,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,,,,,,,1.0,9.0,,,0.00181653,,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14083333,home,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193,11703,M,,1403015,EUR,1108252800,G,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sergio Mestre,,
14083333,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,DAlaba,66492,EUR,709344000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,home,Real Madrid,David Jiménez,david-jimenez,D. Jiménez,M,35,175,14616,M,,1142689,EUR,1079222400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,home,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,Endrick,1174937,EUR,1153440000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,away,Espanyol,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,,94527,EUR,696211200,G,13,13,False,23.0,15.0,12.0,4.0,0.0,12.0,15.0,3.0,8.0,,,,7.0,,3.0,90.0,29.0,7.2,8.0,0.00116005,0.8582,0,-0.9429,0.05,-0.01,-0.21,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
14083333,away,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,,1064026,EUR,1063324800,D,23,23,False,30.0,29.0,3.0,2.0,0.0,19.0,20.0,10.0,10.0,2.0,2.0,4.0,6.0,,,90.0,53.0,7.3,4.0,0.00411245,,0,,0.15,0.05,-0.11,,,1.0,2.0,10.0,,,,,,,,,,8.0,7.0,,,,,,,2.0,,1.0,,,,,,,
14083333,away,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,,857205,EUR,811036800,D,5,5,False,34.0,29.0,5.0,1.0,0.0,23.0,24.0,6.0,10.0,1.0,1.0,,2.0,,,90.0,44.0,6.3,5.0,0.0122694,,1,,0.07,0.16,-0.09,,,,,1.0,,,,,2.0,,0.5565,,-0.61,1.0,1.0,,,1.0,,,,,,2.0,,,1.0,,,,
14083333,away,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,,81992,EUR,677116800,D,6,6,False,30.0,21.0,11.0,4.0,0.0,14.0,18.0,7.0,12.0,2.0,,1.0,1.0,,,90.0,35.0,6.1,9.0,0.00543303,,1,,0.17,0.04,-0.24,,,,,,,,,,,,0.1031,1.0,-0.27,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,
14083333,away,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,,1396048,EUR,1004313600,D,22,22,False,31.0,28.0,3.0,3.0,0.0,17.0,18.0,11.0,13.0,7.0,2.0,2.0,9.0,,,90.0,61.0,6.8,12.0,0.144871,,0,,0.18,0.04,0.16,,,3.0,,6.0,,4.0,2.0,,1.0,1.0,,1.0,,3.0,2.0,1.0,2.0,,,,,4.0,,3.0,,,,,Carlos Romero,1.0,
14083333,away,Espanyol,Urko González,urko-gonzalez,U. González,M,4,189,462,M,,1064009,EUR,985046400,M,4,4,False,27.0,25.0,1.0,,0.0,16.0,16.0,9.0,11.0,9.0,2.0,,3.0,,,90.0,44.0,6.1,10.0,0.0236351,,1,,-0.07,0.24,-0.15,,,,,2.0,3.0,1.0,,1.0,1.0,,0.0068,1.0,-0.09,2.0,2.0,2.0,1.0,,,,,4.0,,,,,,,,,
14083333,away,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,,826010,EUR,939168000,M,10,10,False,16.0,15.0,2.0,2.0,0.0,9.0,10.0,6.0,6.0,5.0,2.0,,1.0,,,63.0,20.0,6.4,2.0,0.17285,,0,,0.18,-0.01,-0.18,,,,,2.0,,,,,,2.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,
14083333,away,Espanyol,Tyrhys Dolan,tyrhys-dolan,T. Dolan,M,24,170,687,M,,1063015,EUR,1009497600,M,24,24,False,20.0,15.0,,,0.0,7.0,9.0,8.0,11.0,5.0,,,8.0,,,63.0,32.0,6.4,9.0,0.00687813,,0,,-0.29,0.3,-0.07,,,,,4.0,1.0,3.0,1.0,,,1.0,,,,2.0,2.0,2.0,,,,,,1.0,,,,,,,Tyrhys Dolan,,
14083333,away,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,,877262,EUR,838857600,M,8,8,False,15.0,12.0,1.0,,0.0,6.0,7.0,6.0,8.0,4.0,1.0,,3.0,,,63.0,26.0,6.7,9.0,0.410889,,1,,0.42,0.23,-0.19,,,6.0,,1.0,1.0,,,,,1.0,0.0481,1.0,-0.09,,,2.0,,,1.0,,,,0.1821,,,1.0,,,,1.0,
14083333,away,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,,891511,EUR,896054400,M,7,7,False,13.0,12.0,,,0.0,3.0,3.0,9.0,10.0,5.0,1.0,1.0,2.0,,,77.0,23.0,6.5,5.0,0.116613,,0,,0.1,0.28,-0.11,,True,3.0,,2.0,,1.0,,,,,,1.0,,2.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,
14083333,away,Espanyol,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186,2068,M,,1392592,EUR,1025654400,F,9,9,False,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,7.0,1.0,2.0,,,,84.0,19.0,6.7,5.0,0.00072764,,1,,-0.03,0.14,0.0,,,,2.0,5.0,,2.0,,1.0,,4.0,0.1156,,-0.15,,,3.0,1.0,,,,,1.0,,,,,,,,,
14083333,away,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,,1019236,EUR,992736000,F,17,17,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,5.0,,,2.0,,,27.0,17.0,6.7,7.0,0.0613081,,0,,0.09,0.06,0.18,,,2.0,,3.0,1.0,3.0,1.0,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,1.0,
14083333,away,Espanyol,Charles Pickel,charles-pickel,C. Pickel,M,18,184,11753,M,charlespickel,758664,EUR,863654400,M,18,18,True,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,,,1.0,1.0,,,27.0,14.0,6.8,,0.00564732,,1,,-0.01,0.03,0.21,,,,,1.0,,,,1.0,1.0,,0.0396,,-0.06,1.0,,,,,,,,,,1.0,,,,,,,
14083333,away,Espanyol,Luca Koleosho,luca-koleosho,L. Koleosho,M,24,175,1584,M,,1216282,EUR,1095206400,F,16,16,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,2.0,,,3.0,,,27.0,14.0,6.6,6.0,0.00596371,,0,,0.02,0.1,0.14,,,1.0,,2.0,,2.0,2.0,,,,,1.0,,,,2.0,,,,,,4.0,,,,,,,Luca Koleosho,,
14083333,away,Espanyol,Kike García,kike-garcia,K. García,F,19,186,1005,M,,84972,EUR,627955200,F,19,19,True,4.0,2.0,1.0,,0.0,,,2.0,4.0,2.0,1.0,,,,,13.0,6.0,6.3,3.0,0.00108742,,0,,-0.1,0.06,-0.04,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,away,Espanyol,Antoniu Roca,antoniu-roca,A. Roca,M,20,180,175,M,,1099344,EUR,1031184000,F,20,20,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,2.0,,,,,,11.0,10.0,6.5,2.0,0.00379338,,2,,-0.07,0.03,-0.02,,,,,2.0,,2.0,1.0,2.0,,,0.086,1.0,-0.31,1.0,,1.0,,,,,,,,,,,,,,,
14083333,away,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183,108,M,,1082734,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,away,Espanyol,Miguel Rubio,miguel-rubio,M. Rubio,D,15,191,184,M,,934351,EUR,889574400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,away,Espanyol,Rubén Sánchez,sanchez-saez-ruben,R. Sánchez,D,2,184,124,M,,1021165,EUR,981244800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,away,Espanyol,Jose Salinas,jose-salinas,J. Salinas,D,12,178,194,M,,1068891,EUR,970272000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,away,Espanyol,Clemens Riedel,clemens-riedel,C. Riedel,D,38,186,353,M,,1129360,EUR,1058572800,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083333,away,Espanyol,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,,1088565,EUR,971827200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramón Terrats,,
14083333,away,Espanyol,Javier Hernandez,hernandez-javier,J. Hernández,M,28,175,152,M,,1514913,EUR,1075420800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
