match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_penaltyConceded,stat_totalCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_wasFouled,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,player_sofascoreId
11401915,home,FC Utrecht,Isac Lidberg,,,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,F,37,37,False,18.0,10.0,1.0,1.0,7.0,10.0,3.0,9.0,1.0,,90.0,27.0,6.9,10.0,0.0272446,1,,3.0,5.0,5.0,1.0,,,,,,,,,4.0,,,1.0,0.065,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,,,,
11401915,home,FC Utrecht,Bart Ramselaar,,,bart-ramselaar,B. Ramselaar,M,10,180,132,M,788951,EUR,836006400,M,23,23,True,12.0,10.0,,,,,10.0,15.0,,,29.0,20.0,6.7,7.0,0.0228615,1,,,2.0,,,2.0,,,,,,,,,,,,0.037,1.0,,3.0,,1.0,,0.1628,,,,,,,,,,,,
11401915,home,FC Utrecht,Victor Jensen,,,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,13.0,11.0,2.0,1.0,6.0,6.0,5.0,8.0,5.0,,29.0,20.0,6.9,5.0,0.0150631,1,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,0.0211,,,1.0,,1.0,2.0,0.0281,,1.0,,,,,,,,,,
11401915,home,FC Utrecht,Hugo Novoa,,,hugo-novoa-ramos,H. N. Ramos,M,2,182,228,M,1001967,EUR,1043366400,F,22,22,True,9.0,8.0,1.0,1.0,1.0,1.0,7.0,9.0,1.0,,17.0,16.0,6.7,3.0,0.0158551,0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11401915,home,FC Utrecht,Zakaria Labyad,,,zakaria-labyad,Z. Labyad,M,,173,933,M,106142,EUR,731635200,M,20,20,True,1.0,1.0,,,,,1.0,2.0,,,1.0,2.0,,1.0,0.00310512,0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11401915,home,FC Utrecht,Calvin Raatsie,,,calvin-raatsie,C. Raatsie,G,16,188,83,M,961616,EUR,1013212800,G,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,home,FC Utrecht,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,home,FC Utrecht,Nick Viergever,,,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,home,FC Utrecht,Mark van der Maarel,,,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,home,FC Utrecht,Souffian El Karouani,,,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,home,FC Utrecht,Mats Seuntjens,,,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,away,FC Twente,Lars Unnerstall,,,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,44.0,20.0,30.0,6.0,14.0,22.0,6.0,22.0,9.0,,90.0,59.0,7.4,24.0,0.00416341,0,-0.2279,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,5.0,2.0,
11401915,away,FC Twente,Alfons Sampsted,,,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,12,12,False,36.0,32.0,3.0,3.0,22.0,24.0,11.0,13.0,3.0,,62.0,54.0,6.7,7.0,0.0499919,0,,,1.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,
11401915,away,FC Twente,Mees Hilgers,,,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,59.0,54.0,2.0,,43.0,43.0,11.0,17.0,3.0,,90.0,68.0,6.9,6.0,0.0053787,0,,,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,meeshilgerss
11401915,away,FC Twente,Robin Pröpper,,,robin-propper,R. Pröpper,D,3,190,269,M,196082,EUR,748742400,D,3,3,False,24.0,24.0,2.0,2.0,17.0,17.0,7.0,7.0,1.0,,19.0,25.0,6.7,,0.0307976,0,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,1.0,,,,,,,,,,
11401915,away,FC Twente,Gijs Smal,,,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,44.0,32.0,5.0,2.0,14.0,21.0,18.0,26.0,6.0,,90.0,68.0,6.8,17.0,0.0409105,0,,,4.0,4.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,3.0,1.0,,,,,1.0,,,,,,,,,,
11401915,away,FC Twente,Mathias Kjølø,,,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,47.0,45.0,4.0,3.0,27.0,27.0,18.0,20.0,9.0,,90.0,56.0,6.9,3.0,0.0108849,1,,,2.0,3.0,,,,3.0,,1.0,1.0,,,1.0,,,1.0,0.0359,1.0,,,1.0,,,,,2.0,,,,,,,,,,
11401915,away,FC Twente,Michal Sadílek,,,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,57.0,54.0,4.0,3.0,31.0,31.0,24.0,28.0,5.0,,66.0,66.0,6.3,5.0,0.0679811,0,,3.0,7.0,5.0,2.0,2.0,2.0,1.0,,,,4.0,,1.0,,,,,1.0,,2.0,,,1.0,,,,,1.0,,,,,,,,
11401915,away,FC Twente,Daan Rots,,,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,28.0,22.0,1.0,1.0,7.0,8.0,15.0,23.0,2.0,,62.0,46.0,6.4,18.0,0.239844,0,,2.0,9.0,4.0,1.0,6.0,1.0,,1.0,1.0,,,,2.0,,,,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,
11401915,away,FC Twente,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,26.0,21.0,2.0,1.0,7.0,9.0,14.0,17.0,3.0,,71.0,32.0,7.1,6.0,0.0360273,2,,,3.0,2.0,2.0,,,1.0,,2.0,2.0,,,,,,1.0,0.835,,,,1.0,1.0,,0.9746,,,1.0,,,,,,,,,
11401915,away,FC Twente,Michel Vlap,,,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,26.0,22.0,2.0,1.0,7.0,8.0,15.0,20.0,3.0,,90.0,48.0,6.8,12.0,0.159002,3,,,7.0,2.0,,2.0,1.0,1.0,2.0,,,1.0,,2.0,,2.0,1.0,0.1052,1.0,,2.0,3.0,,2.0,,,1.0,,,,,,,,,,
11401915,away,FC Twente,Manfred Ugalde,,,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,False,20.0,14.0,,,8.0,9.0,6.0,11.0,3.0,,62.0,28.0,6.7,9.0,0.0138147,3,,3.0,7.0,4.0,,1.0,,,,,,2.0,,3.0,,1.0,2.0,0.2107,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,
11401915,away,FC Twente,Alec Van Hoorenbeeck,,,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,True,48.0,43.0,6.0,3.0,33.0,36.0,10.0,12.0,5.0,,71.0,62.0,6.8,6.0,0.00692679,0,,2.0,3.0,3.0,,1.0,,8.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11401915,away,FC Twente,Youri Regeer,,,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,8,8,True,11.0,7.0,2.0,1.0,2.0,3.0,5.0,8.0,,,28.0,20.0,6.6,5.0,0.00260025,0,,,3.0,1.0,,,,1.0,,1.0,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,
11401915,away,FC Twente,Mitchell van Bergen,,,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,F,7,7,True,6.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,,28.0,15.0,6.6,5.0,0.0290012,0,,,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
11401915,away,FC Twente,Ricky van Wolfswinkel,,,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,True,8.0,3.0,1.0,,1.0,2.0,2.0,7.0,2.0,,28.0,12.0,6.8,7.0,0.00450665,0,,3.0,2.0,4.0,,,,,,1.0,1.0,,,2.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
11401915,away,FC Twente,Carel Eiting,,,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,6,6,True,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,,19.0,10.0,6.8,2.0,0.00618258,1,,,,2.0,,,,,,2.0,,,,,,1.0,,0.0115,,,,,,1.0,,,,,,,,,,,,,
11401915,away,FC Twente,Issam El Maach,,,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,away,FC Twente,Przemysław Tytoń,,,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,away,FC Twente,Joshua Brenet,,,joshua-brenet,J. Brenet,D,30,181,142,M,296438,EUR,764121600,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,away,FC Twente,Julien Mesbahi,Juliën Mesbahi,,mesbahi-julien,J. Mesbahi,D,24,181,459,M,1470014,EUR,1138665600,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,away,FC Twente,Mats Rots,,,mats-rots,M. Rots,D,39,185,370,M,1387012,EUR,1142035200,D,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,away,FC Twente,Younes Taha,Younes Taha,,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401915,away,FC Twente,Gijs Besselink,,,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
