match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialWon,stat_totalClearance,player_firstName,player_lastName,stat_outfielderBlock,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_goodHighClaim,stat_hitWoodwork,stat_blockedScoringAttempt
10389973,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,25.0,15.0,16.0,6.0,13.0,19.0,2.0,6.0,1.0,1.0,5.0,1.0,1.0,90.0,31.0,7.1,10.0,0.0,0.0,0.00030518,0,0.5801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389973,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,37.0,32.0,3.0,3.0,22.0,24.0,10.0,14.0,,5.0,6.0,,,86.0,59.0,6.7,14.0,0.0,0.0,0.00883453,0,,1.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10389973,home,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,False,49.0,39.0,13.0,6.0,32.0,37.0,7.0,12.0,,2.0,6.0,,,90.0,59.0,7.1,12.0,0.0,0.0,0.00695327,0,,,3.0,,,,,2.0,1.0,,,1.0,2.0,dari_achraf,1.0,4.0,,,,,,,,,,,,,,,,
10389973,home,Stade Brestois,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,False,50.0,48.0,3.0,1.0,46.0,47.0,2.0,3.0,1.0,1.0,3.0,,,90.0,62.0,7.5,2.0,0.0,0.0,0.00067243,0,,,1.0,,,,,3.0,1.0,1.0,,,,,,6.0,,,2.0,,,,,,,,,,,,,
10389973,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,47.0,32.0,6.0,2.0,22.0,26.0,10.0,21.0,1.0,3.0,6.0,,,90.0,73.0,7.0,22.0,0.0,0.0,0.014557,0,,,4.0,,,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
10389973,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,54.0,44.0,7.0,4.0,29.0,35.0,15.0,19.0,,2.0,13.0,,,90.0,64.0,7.4,12.0,0.0471,0.4504,0.00629746,1,,,4.0,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,,True,1.0,1.0,1.0,,,,,,,,
10389973,home,Stade Brestois,Franck Honorat,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,M,9,9,False,28.0,21.0,1.0,1.0,7.0,8.0,18.0,32.0,1.0,4.0,3.0,,,90.0,47.0,9.3,18.0,0.1635,0.0896,0.448784,1,,12.0,2.0,,1.0,,,,1.0,,2.0,,2.0,,1.0,,,,,6.0,,1.0,1.0,,2.0,4.0,2.0,,,,,
10389973,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,24.0,19.0,,,12.0,14.0,7.0,10.0,,3.0,6.0,,,85.0,39.0,7.3,9.0,0.0,0.0,0.0409731,0,,,10.0,,1.0,2.0,,2.0,6.0,5.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,
10389973,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,21.0,19.0,,,10.0,12.0,9.0,9.0,,2.0,1.0,,,65.0,30.0,6.7,5.0,0.0,0.0,0.014701,0,,,5.0,,2.0,,,,1.0,1.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,
10389973,home,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,M,22,22,False,11.0,7.0,1.0,,2.0,3.0,5.0,9.0,3.0,6.0,3.0,,,75.0,28.0,7.9,9.0,0.332,0.5346,0.0678233,3,,1.0,4.0,1.0,,1.0,,,,,3.0,2.0,1.0,,2.0,2.0,,,,1.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,,,
10389973,home,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,15,15,False,16.0,10.0,1.0,1.0,2.0,2.0,8.0,15.0,2.0,2.0,2.0,,,65.0,30.0,7.4,8.0,1.0999,1.5605,0.00662465,4,,1.0,8.0,,,1.0,1.0,,,,1.0,2.0,,,5.0,,,,,,,3.0,1.0,1.0,,,,1.0,1.0,,,
10389973,home,Stade Brestois,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,True,12.0,11.0,1.0,1.0,5.0,5.0,6.0,7.0,,2.0,3.0,,,25.0,17.0,6.7,2.0,0.0,0.0,0.0101519,0,,,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10389973,home,Stade Brestois,Islam Slimani,islam-slimani,I. Slimani,F,19,188,7483,M,238708,EUR,582595200,F,13,13,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,25.0,4.0,6.5,1.0,0.0,0.0,0.00226385,0,,,1.0,,1.0,1.0,1.0,,,,,,,islamslimani09,,,,,,,,,,1.0,,,,,,,,
10389973,home,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,5.0,3.0,,,2.0,3.0,1.0,2.0,1.0,4.0,1.0,,,15.0,9.0,6.2,5.0,0.0,0.0,0.00811386,0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,Axel Camblan,,,,,,,,,,,,,,,
10389973,home,Stade Brestois,Karamoko Dembélé,karamoko-dembele,K. Dembélé,M,7,167,2045,M,981046,EUR,1045872000,F,18,18,True,2.0,2.0,,,2.0,2.0,,,,1.0,1.0,,,5.0,2.0,,,0.0,0.0,9.23e-06,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10389973,home,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,True,,,,,,,,,,,,,,4.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389973,home,Stade Brestois,Joaquín Blázquez,joaquin-blazquez,J. Blázquez,G,1,193,178,M,940690,EUR,980640000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389973,home,Stade Brestois,Tairyk Arconte,tairyk-arconte,T. Arconte,F,11,181,133,M,1105698,EUR,1068595200,F,97,97,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Tairyk Arconte,,,,,,,,,,,,,,,
10389973,away,Angers,Paul Bernardoni,paul-bernardoni,P. Bernardoni,G,40,190,166,M,361314,EUR,861321600,G,1,1,False,19.0,16.0,3.0,1.0,16.0,19.0,,,,,3.0,3.0,3.0,90.0,26.0,6.0,4.0,0.0,0.0,8.265e-05,0,-1.3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10389973,away,Angers,Yan Valery,yan-valery,Y. Valery,D,22,186,2305,M,826202,EUR,919641600,D,94,94,False,31.0,21.0,4.0,,13.0,18.0,8.0,17.0,1.0,2.0,5.0,,,66.0,49.0,5.9,17.0,0.1633,0.0,0.0056968,1,,4.0,3.0,,,,,,,,2.0,,1.0,,3.0,,,,,,,,,,,,,1.0,1.0,,,
10389973,away,Angers,Cédric Hountondji,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,False,67.0,55.0,8.0,3.0,39.0,40.0,16.0,27.0,3.0,5.0,7.0,,,90.0,82.0,6.6,13.0,0.0634,0.0,0.00895581,1,,,8.0,,,1.0,,2.0,5.0,4.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,
10389973,away,Angers,Miha Blažič,miha-blazic,M. Blažič,D,16,185,178,M,96552,EUR,736819200,D,5,5,False,70.0,67.0,7.0,6.0,55.0,57.0,12.0,13.0,1.0,2.0,6.0,,,90.0,79.0,6.3,3.0,0.0644,0.0,0.00621783,1,,,2.0,1.0,,,,1.0,,,,1.0,,,1.0,3.0,,,,,,,,,,,,,1.0,,1.0,
