match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_fouls,stat_clearanceOffLine,stat_wasFouled,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
14035859,home,Standard Liège,Matthieu Epolo,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185.0,3162,M,1121943,EUR,1105747200,G,1,1,False,38.0,27.0,15.0,5.0,0.0,26.0,31.0,1.0,7.0,6.0,1.0,5.0,6.0,90.0,46.0,7.0,11.0,0.00018015,1.0987,0,-0.6221,0.0,-0.07,-0.62,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035859,home,Standard Liège,Marlon Fossey,,marlon-fossey,M. Fossey,M,13,180.0,286,M,880762,EUR,905299200,D,13,13,False,41.0,28.0,3.0,1.0,0.0,15.0,20.0,13.0,21.0,4.0,,,,90.0,83.0,6.2,29.0,0.0395106,,1,,0.04,0.23,-0.24,,,True,3.0,2.0,4.0,6.0,6.0,1.0,4.0,1.0,1.0,9.0,2.0,3.0,1.0,1.0,5.0,0.243,1.0,-0.46,,,,,,,,,,,,,,,
14035859,home,Standard Liège,Ibe Hautekiet,,ibe-hautekiet,I. Hautekiet,D,25,188.0,153,M,964757,EUR,1018656000,D,25,25,False,57.0,45.0,6.0,2.0,0.0,41.0,47.0,4.0,10.0,4.0,,,,90.0,72.0,6.0,12.0,0.0465414,,0,,-0.05,0.0,-0.38,,,,,3.0,2.0,5.0,4.0,,,,,10.0,,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
14035859,home,Standard Liège,Josué Homawoo,,josue-homawoo,J. Homawoo,D,24,191.0,192,M,976070,EUR,879292800,D,24,24,False,55.0,46.0,5.0,3.0,0.0,29.0,33.0,17.0,22.0,10.0,,,,90.0,82.0,7.5,11.0,0.00606502,,1,,0.22,0.16,0.2,,,,,2.0,7.0,4.0,13.0,,1.0,,1.0,11.0,2.0,1.0,5.0,2.0,1.0,0.152,,-0.5,1.0,,1.0,1.0,,,,,,,,,,,
14035859,home,Standard Liège,Boli Bolingoli,,boli-bolingoli,B. Bolingoli,D,5,180.0,129,M,333301,EUR,804556800,D,5,5,False,28.0,23.0,3.0,1.0,0.0,16.0,19.0,7.0,9.0,2.0,,,,45.0,40.0,5.8,7.0,0.0042826,,0,,0.04,0.05,-0.59,,,,,,1.0,2.0,2.0,,,,,3.0,,2.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,
14035859,home,Standard Liège,Marco Ilaimaharitra,,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178.0,500,M,358198,EUR,806716800,M,23,23,False,66.0,62.0,5.0,5.0,0.0,30.0,32.0,32.0,34.0,8.0,,,,90.0,86.0,7.1,8.0,0.0975684,,1,,0.41,0.11,-0.05,,,,,,,5.0,4.0,2.0,2.0,1.0,1.0,4.0,,3.0,1.0,1.0,,0.0177,1.0,-0.06,1.0,1.0,,2.0,,,,,,,,,,,
14035859,home,Standard Liège,Casper Nielsen,,casper-nielsen,C. Nielsen,M,94,182.0,403,M,247471,EUR,767577600,M,94,94,False,23.0,19.0,4.0,2.0,0.0,10.0,13.0,9.0,10.0,6.0,,,,45.0,37.0,7.1,8.0,0.0746524,,0,,0.24,0.03,-0.04,,,,3.0,2.0,,4.0,5.0,1.0,,,,,1.0,1.0,5.0,4.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,
14035859,home,Standard Liège,Adnane Abid,,adnane-abid,A. Abid,M,11,161.0,235,M,1127801,EUR,1061596800,M,11,11,False,22.0,17.0,1.0,1.0,0.0,5.0,10.0,12.0,12.0,1.0,,,,69.0,35.0,6.9,10.0,0.229988,,1,,0.37,0.31,-0.18,,,,1.0,1.0,,4.0,5.0,1.0,3.0,2.0,,,,,1.0,1.0,2.0,0.0181,4.0,-0.07,,1.0,,2.0,1.0,1.0,1.0,0.0104,,,,,,,
14035859,home,Standard Liège,Nayel Mehssatou,,nayel-mehssatou,N. Mehssatou,M,8,172.0,534,M,1064174,EUR,1018569600,M,8,8,False,36.0,31.0,2.0,1.0,0.0,11.0,12.0,20.0,24.0,1.0,,,,87.0,53.0,6.5,12.0,0.0129743,,2,,-0.17,-0.05,-0.23,,,,1.0,1.0,,5.0,4.0,,4.0,1.0,,1.0,,,1.0,1.0,2.0,0.1525,1.0,0.28,1.0,,,2.0,,1.0,,0.2491,1.0,,,,,,
14035859,home,Standard Liège,Tobias Mohr,,tobias-mohr,T. Mohr,M,7,183.0,153,M,237048,EUR,809222400,M,7,7,False,51.0,36.0,4.0,1.0,0.0,19.0,24.0,17.0,27.0,8.0,,,,90.0,72.0,6.9,20.0,0.207746,,2,,0.27,0.28,-0.14,,,,5.0,,2.0,2.0,5.0,,2.0,1.0,1.0,1.0,,,2.0,2.0,,0.0536,2.0,-0.05,1.0,,,,1.0,,,,1.0,,,,,,
