match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wasFouled,captain,stat_accurateCross,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_goalAssist,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_lastManTackle,stat_goodHighClaim,stat_punches,stat_blockedScoringAttempt,stat_bigChanceCreated
10388476,home,SV Werder Bremen,Jiří Pavlenka,jiri-pavlenka,J. Pavlenka,G,1,196,521,M,154040,EUR,703209600,G,1,1,False,32.0,25.0,12.0,5.0,21.0,24.0,4.0,8.0,3.0,5.0,1.0,1.0,2.0,2.0,90.0,38.0,6.3,7.0,0.0,0.0,0.00205114,0,-0.2565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388476,home,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,52.0,40.0,10.0,4.0,29.0,36.0,11.0,17.0,2.0,5.0,,,,,80.0,59.0,6.2,14.0,0.0,0.0,0.00406843,0,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388476,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,62.0,55.0,7.0,6.0,42.0,46.0,13.0,16.0,2.0,6.0,,,,,90.0,72.0,6.4,8.0,0.0,0.0,0.0258164,0,,,7.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388476,home,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,60.0,48.0,12.0,6.0,27.0,29.0,22.0,32.0,1.0,7.0,,,,,90.0,75.0,7.3,14.0,0.0,0.0,0.406619,0,,1.0,3.0,,2.0,1.0,1.0,5.0,1.0,4.0,,True,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,
10388476,home,SV Werder Bremen,Christian Groß,christian-gross,C. Groß,D,,182,27,M,40323,EUR,602899200,M,36,36,False,35.0,29.0,4.0,,18.0,20.0,11.0,15.0,,3.0,,,,,72.0,43.0,7.3,7.0,0.0321,0.6828,0.0101173,1,,,2.0,,,2.0,,3.0,,3.0,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10388476,home,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,38.0,32.0,3.0,2.0,11.0,13.0,22.0,27.0,,3.0,,,,,90.0,74.0,6.4,16.0,0.0,0.0,0.139991,0,,2.0,6.0,1.0,,1.0,2.0,4.0,1.0,1.0,3.0,,1.0,,,,7.0,,,,1.0,,,,,,,,,,,,,
10388476,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,28.0,19.0,5.0,,11.0,14.0,8.0,15.0,,3.0,,,,,72.0,43.0,6.4,13.0,0.0372,0.3109,0.00757006,1,,1.0,6.0,1.0,2.0,3.0,1.0,5.0,,1.0,3.0,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,
10388476,home,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,41.0,32.0,2.0,2.0,14.0,18.0,18.0,23.0,1.0,8.0,,,,,86.0,51.0,6.4,14.0,0.0,0.0,0.0454275,0,,,5.0,,,,1.0,1.0,2.0,1.0,,,,,,1.0,3.0,1.0,,,2.0,,,,1.0,,,,,,,,,
10388476,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,M,3,3,False,39.0,34.0,4.0,2.0,21.0,23.0,13.0,18.0,2.0,9.0,,,,,86.0,57.0,6.7,10.0,0.0551,0.0414,0.0237155,1,,2.0,2.0,,,,1.0,4.0,,,1.0,,,3.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
10388476,home,SV Werder Bremen,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,11,11,False,27.0,21.0,1.0,1.0,7.0,7.0,14.0,21.0,3.0,1.0,,,,,90.0,40.0,7.0,10.0,0.7864,1.425,0.0517886,4,,1.0,5.0,1.0,,,3.0,7.0,1.0,,,,,6.0,,,2.0,1.0,3.0,,1.0,1.0,,,,niclas.fuellkrug24,1.0,1.0,1.0,,,,,
