match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_aerialLost,stat_dispossessed,player_lastName,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
12437496,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,39.0,29.0,14.0,4.0,0.0,27.0,31.0,2.0,8.0,10.0,3.0,2.0,3.0,90.0,52.0,6.7,10.0,0.00216665,0,0.2244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437496,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,72.0,65.0,3.0,2.0,0.0,52.0,56.0,13.0,16.0,5.0,,,,90.0,87.0,7.1,8.0,0.00648093,0,,Cristhian Mosquera,6.0,2.0,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437496,home,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193,816,M,,996928,EUR,1014681600,D,15,15,False,89.0,80.0,9.0,6.0,0.0,65.0,72.0,15.0,17.0,3.0,,,,90.0,105.0,7.0,11.0,0.0050745,2,,,4.0,7.0,,2.0,1.0,,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.1251,,,,,,,,,,,,,,,,,,
12437496,home,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,mouctar_dkh,797306,EUR,850953600,D,4,4,False,71.0,59.0,9.0,2.0,0.0,52.0,60.0,7.0,11.0,4.0,,,,82.0,81.0,6.9,12.0,0.00174143,2,,,2.0,3.0,1.0,,,,,,,1.0,1.0,1.0,,0.2513,1.0,1.0,1.0,0.2126,,,,,,,,,,,,,,
12437496,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,39.0,34.0,5.0,1.0,0.0,24.0,25.0,10.0,15.0,5.0,,,,82.0,49.0,6.5,6.0,0.0125211,0,,,1.0,2.0,1.0,1.0,1.0,,,3.0,1.0,,,,1.0,,,,,,True,1.0,1.0,,,,,,,,,,,
12437496,home,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173,860,M,,900433,EUR,750729600,M,22,22,False,38.0,31.0,1.0,,0.0,13.0,14.0,18.0,26.0,2.0,,,,90.0,51.0,6.6,13.0,0.0252093,1,,,2.0,1.0,,1.0,,1.0,1.0,4.0,1.0,1.0,,,1.0,0.0197,,1.0,,0.0339,,2.0,,1.0,,,,,,,,,,
12437496,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,False,47.0,32.0,7.0,3.0,0.0,22.0,24.0,10.0,23.0,9.0,,,,90.0,64.0,6.4,21.0,0.0064329,0,,,5.0,2.0,,1.0,,1.0,3.0,7.0,1.0,2.0,,,1.0,,1.0,,1.0,,,,,3.0,,,,,,,,,,
12437496,home,Valencia,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,,1087316,EUR,990489600,M,5,5,False,54.0,46.0,4.0,1.0,0.0,33.0,33.0,13.0,21.0,6.0,,,,90.0,67.0,6.8,11.0,0.00399499,0,,,5.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12437496,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,M,16,16,False,18.0,15.0,1.0,1.0,0.0,9.0,11.0,7.0,9.0,4.0,,,,56.0,26.0,6.7,6.0,0.100469,0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,
12437496,home,Valencia,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,,754710,EUR,854841600,F,12,12,False,9.0,8.0,,,0.0,3.0,4.0,5.0,5.0,1.0,,,,74.0,23.0,6.7,6.0,0.0137661,1,,,5.0,,,1.0,,2.0,2.0,3.0,,3.0,1.0,,,0.0805,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,
12437496,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,F,10,10,False,35.0,27.0,3.0,2.0,0.0,18.0,20.0,11.0,18.0,5.0,,,,74.0,50.0,7.2,13.0,0.169158,0,,,5.0,,,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,,1.0,,,,1.0,,,3.0,,1.0,,2.0,3.0,,,,,,,
12437496,home,Valencia,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,,951986,EUR,969926400,M,17,17,True,7.0,6.0,1.0,,0.0,3.0,3.0,3.0,4.0,2.0,,,,34.0,11.0,6.6,1.0,0.003284,0,,,4.0,,,2.0,1.0,,2.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
12437496,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,16.0,5.0,6.6,1.0,0.00121657,0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12437496,home,Valencia,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,,825754,EUR,866592000,F,11,11,True,7.0,2.0,2.0,,0.0,2.0,3.0,,4.0,,,,,16.0,12.0,6.4,6.0,6.077e-05,0,,,2.0,,,2.0,,1.0,,3.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
12437496,home,Valencia,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,19,19,True,9.0,7.0,,,0.0,4.0,4.0,3.0,7.0,1.0,,,,8.0,17.0,6.7,5.0,0.00090098,0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
12437496,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,8.0,6.0,6.5,,0.00662258,0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12437496,home,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437496,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437496,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,Yarek Gasiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437496,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
