match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_aerialWon,stat_challengeLost,stat_wonTackle,player_firstName,player_lastName,stat_clearanceOffLine,stat_outfielderBlock,stat_keyPass,stat_fouls,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated
12514079,home,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514079,home,Estoril Praia,Israel Salazar,israel-salazar,I. Salazar,F,20,177,120,M,1090194,EUR,1052524800,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514079,away,AVS - Futebol SAD,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,15497,EUR,490060800,G,13,13,False,41.0,31.0,22.0,12.0,0.0,28.0,28.0,3.0,13.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,90.0,46.0,7.3,10.0,0.00103508,0,0.3297,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,GuiOchoa,,
12514079,away,AVS - Futebol SAD,Fernando Fonseca,fernando-fonseca,F. Fonseca,D,2,182,49,M,792666,EUR,858297600,D,2,2,False,40.0,31.0,4.0,1.0,0.0,18.0,22.0,13.0,18.0,3.0,7.0,,,,,,90.0,78.0,7.7,15.0,0.00533838,0,,,,5.0,15.0,1.0,1.0,8.0,,7.0,,,1.0,6.0,,,,,,2.0,,,,,,,1.0,,,,,
12514079,away,AVS - Futebol SAD,Cristian Castro,cristian-castro,C. Castro,D,42,192,155,M,1067320,EUR,980380800,D,42,42,False,4.0,3.0,,,0.0,3.0,4.0,,,,,,,,,,9.0,4.0,6.5,1.0,4.89e-06,0,,,,,,,,,,,,,,,Cristian Castro,,,,,,,,,,,,,,,,,
12514079,away,AVS - Futebol SAD,Jorge Teixeira,jorge-teixeira,J. Teixeira,D,5,188,34,M,58826,EUR,525484800,D,5,5,False,47.0,39.0,7.0,2.0,0.0,34.0,36.0,5.0,11.0,6.0,2.0,,,,,,90.0,62.0,7.2,8.0,0.00108795,0,,,4.0,6.0,6.0,,,2.0,,1.0,,3.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,
12514079,away,AVS - Futebol SAD,Kiki Afonso,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,18.0,12.0,7.0,3.0,0.0,5.0,7.0,8.0,12.0,1.0,3.0,,,,,,45.0,25.0,6.8,8.0,0.106162,0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
12514079,away,AVS - Futebol SAD,Jaume Grau,jaume-grau,J. G. Ciscar,M,15,183,72,M,838633,EUR,862790400,M,15,15,False,17.0,14.0,3.0,3.0,0.0,7.0,8.0,7.0,9.0,,3.0,,,,,,90.0,26.0,7.2,7.0,0.00480312,1,,,1.0,3.0,4.0,,1.0,3.0,2.0,,,1.0,,3.0,,,,1.0,,1.0,1.0,0.0331,,,,,,,,,,
12514079,away,AVS - Futebol SAD,Gustavo Assunção,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,False,20.0,17.0,4.0,4.0,0.0,11.0,11.0,6.0,9.0,1.0,5.0,,,,,,90.0,34.0,7.0,6.0,0.200776,2,,,1.0,2.0,3.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,0.056,,,,1.0,1.0,,,,,
12514079,away,AVS - Futebol SAD,Vasco Lopes,vasco-lopes,V. Lopes,F,7,185,105,M,1111214,EUR,936230400,M,10,10,False,15.0,13.0,,,0.0,7.0,7.0,6.0,12.0,1.0,4.0,,,,,,76.0,44.0,6.6,18.0,0.0939009,2,,4.0,2.0,13.0,6.0,4.0,7.0,1.0,2.0,3.0,,1.0,,,,,,,1.0,2.0,1.0,0.0547,,1.0,,1.0,,,,,,
12514079,away,AVS - Futebol SAD,Lucas Piazón,lucas-piazon,L. Piazón,M,12,182,408,M,156025,EUR,759024000,M,14,14,False,26.0,19.0,1.0,1.0,0.0,6.0,6.0,15.0,27.0,,2.0,,,,,,90.0,45.0,7.5,14.0,0.171965,1,,7.0,1.0,4.0,7.0,,1.0,3.0,2.0,1.0,,2.0,2.0,2.0,,,,,2.0,1.0,,0.0809,2.0,1.0,1.0,,1.0,,,,,
12514079,away,AVS - Futebol SAD,Babatunde Akinsola,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,M,11,11,False,5.0,2.0,,,0.0,1.0,1.0,1.0,5.0,2.0,2.0,,,,,,45.0,19.0,6.5,10.0,0.00327037,0,,1.0,1.0,4.0,3.0,,2.0,1.0,3.0,,,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
12514079,away,AVS - Futebol SAD,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,1215904,EUR,1114646400,F,20,20,False,10.0,6.0,,,0.0,1.0,2.0,5.0,8.0,1.0,,,,,,,76.0,24.0,6.8,9.0,0.0404494,4,,,4.0,7.0,7.0,,3.0,,3.0,,5.0,6.0,,,,,,1.0,1.0,2.0,3.0,0.6369,,1.0,1.0,,,0.7362,,,2.0,
12514079,away,AVS - Futebol SAD,Ignacio Rodríguez,ignacio-rodriguez,I. Rodríguez,D,4,188,64,M,1104158,EUR,1068422400,D,4,4,True,36.0,33.0,6.0,4.0,0.0,28.0,28.0,5.0,8.0,7.0,3.0,,,,,,81.0,45.0,6.8,3.0,0.0018688,0,,,1.0,1.0,,,,,,,1.0,,,,Ignacio Rodríguez,,,,,,,,,,,,,,,,,
12514079,away,AVS - Futebol SAD,Rafael Rodrigues,rodrigues-rafael,R. Rodrigues,D,2,183,215,M,1091960,EUR,1012089600,D,3,3,True,20.0,17.0,5.0,3.0,0.0,14.0,15.0,3.0,5.0,,2.0,,,,,,45.0,32.0,6.7,9.0,0.00128904,0,,,1.0,2.0,3.0,,,3.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
12514079,away,AVS - Futebol SAD,John Mercado,john-mercado,John Mercado,F,7,184,889,M,1002514,EUR,1023062400,F,17,17,True,6.0,4.0,,,0.0,2.0,2.0,2.0,7.0,1.0,2.0,,,,,,45.0,19.0,6.7,8.0,0.00038467,0,,3.0,1.0,3.0,4.0,1.0,,3.0,2.0,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,1.0
12514079,away,AVS - Futebol SAD,Issiaka Kamate,kamate-issiaka,I. Kamate,M,41,186,932,M,1176557,EUR,1091404800,M,9,9,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,,14.0,3.0,6.4,3.0,,0,,,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12514079,away,AVS - Futebol SAD,Nenê,nene,Nenê,F,18,183,194,M,44685,EUR,428198400,F,18,18,True,1.0,,,,0.0,,,,1.0,,,,,,,,14.0,5.0,6.3,3.0,,1,,,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,0.061,,,,1.0,,,,,,
12514079,away,AVS - Futebol SAD,Pedro Trigueira,pedro-trigueira,P. Trigueira,G,88,192,38,M,61123,EUR,568252800,G,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514079,away,AVS - Futebol SAD,Jonatan Lucca,jonatan-lucca,J. Lucca,M,,184,49,M,268407,EUR,770515200,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514079,away,AVS - Futebol SAD,Gustavo Mendonca,mendonca-gustavo,G. Mendonça,M,23,176,44,M,1006114,EUR,1047340800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514079,away,AVS - Futebol SAD,Zé Luís,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
