match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAGoal
11369431,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,False,21.0,19.0,6.0,4.0,19.0,21.0,1.0,1.0,1.0,90.0,22.0,6.5,2.0,5.991e-05,0,-0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369431,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,D,17,17,False,56.0,50.0,,,23.0,26.0,,,,90.0,80.0,8.0,12.0,0.497447,1,,,,1.0,27.0,33.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0342,3.0,,,,,,,,,,,,,,,,,,
11369431,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,False,65.0,57.0,5.0,2.0,38.0,39.0,1.0,,,90.0,70.0,6.5,9.0,0.0333802,1,,,,,19.0,26.0,,1.0,1.0,,1.0,,,1.0,,4.0,,,,,0.0574,,1.0,,,,,,,,,,,,,,,,,
11369431,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,DAlaba,66492,EUR,709344000,D,4,4,False,18.0,15.0,3.0,2.0,7.0,7.0,,,,35.0,22.0,6.9,3.0,0.0029399,1,,,,,8.0,11.0,,2.0,2.0,,,,,,,2.0,1.0,,,,0.037,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11369431,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,False,23.0,22.0,,,8.0,8.0,,,,45.0,27.0,6.7,1.0,0.00660111,0,,,,,14.0,15.0,,1.0,2.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11369431,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,False,70.0,65.0,9.0,7.0,24.0,24.0,,,,90.0,91.0,9.1,12.0,0.541572,2,,,,1.0,44.0,54.0,8.0,6.0,2.0,1.0,1.0,,1.0,,1.0,5.0,2.0,,,3.0,0.2222,5.0,,,2.0,1.0,,True,3.0,1.0,1.0,1.0,0.1429,,,,,,,
11369431,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,M,15,15,False,76.0,72.0,7.0,5.0,40.0,40.0,1.0,,,90.0,90.0,7.4,5.0,0.0347854,2,,,,,32.0,36.0,,1.0,3.0,,,,,1.0,1.0,16.0,2.0,1.0,,,0.0452,,1.0,1.0,,1.0,,,,,,,,,,,,,,
11369431,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,False,89.0,84.0,11.0,11.0,34.0,34.0,,,,79.0,96.0,7.7,7.0,0.118586,1,,,,,50.0,56.0,1.0,3.0,3.0,1.0,,,,,,9.0,1.0,,2.0,,0.0155,4.0,,,2.0,1.0,,,,,,,,,,,,,,
11369431,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,False,56.0,50.0,2.0,2.0,13.0,14.0,,,,78.0,74.0,7.7,14.0,0.236395,3,,,,,37.0,44.0,2.0,4.0,4.0,2.0,,,,1.0,1.0,5.0,1.0,1.0,3.0,1.0,0.4002,1.0,,1.0,,,,,,2.0,,1.0,0.6613,1.0,3.0,,,,,
11369431,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,F,21,21,False,41.0,37.0,2.0,2.0,7.0,7.0,,,,84.0,61.0,8.2,10.0,0.0520293,4,,,,,30.0,35.0,1.0,8.0,6.0,1.0,6.0,4.0,,,,5.0,1.0,1.0,1.0,4.0,0.4689,1.0,,1.0,1.0,1.0,,,,3.0,,1.0,1.0322,,1.0,,,,,
11369431,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,11,11,False,41.0,38.0,,,6.0,7.0,,,,90.0,58.0,7.7,9.0,0.187632,6,,,,,33.0,37.0,3.0,4.0,3.0,1.0,3.0,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,,1.0273,2.0,,,1.0,,,,1.0,3.0,,1.0,0.7364,1.0,1.0,4.0,,,,
