match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_blockedScoringAttempt,stat_ownGoals,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_interceptionWon,stat_errorLeadToAGoal,stat_penaltyConceded,stat_keyPass,captain,stat_errorLeadToAShot,player_sofascoreId,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_clearanceOffLine,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyWon
10389784,home,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,False,31.0,16.0,1.0,,6.0,12.0,10.0,19.0,1.0,,,,,,90.0,39.0,6.3,18.0,0.1901,0.244,0.142357,3,,,,7.0,2.0,,,1.0,,1.0,1.0,,,1.0,6.0,2.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,
10389784,home,Toulouse,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,F,7,7,True,7.0,4.0,,,2.0,2.0,2.0,5.0,,,,,,,22.0,11.0,6.3,6.0,0.0,0.0,0.00079173,0,,,,3.0,1.0,,2.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
10389784,home,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184,461,M,794412,EUR,813110400,M,13,13,True,8.0,7.0,,,4.0,4.0,3.0,5.0,,,,,,,14.0,12.0,6.4,3.0,0.0,0.0,0.0106478,0,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10389784,home,Toulouse,Veljko Birmančević,veljko-birmancevic,V. Birmančević,F,20,177,1581,M,831510,EUR,889056000,M,19,19,True,3.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,,8.0,7.0,6.4,3.0,0.0663,0.0,0.00019429,1,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10389784,home,Toulouse,Kjetil Haug,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389784,home,Toulouse,Kévin Keben Biakolo,kevin-keben-biakolo,K. K. Biakolo,D,4,187,208,M,1102504,EUR,1075075200,D,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389784,home,Toulouse,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389784,home,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389784,home,Toulouse,Theocharis Tsingaras,theocharis-tsingaras,T. Tsingaras,M,5,173,213,M,947158,EUR,966729600,M,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Theocharis,Tsingaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389784,home,Toulouse,Said Hamulić,said-hamulic,S. Hamulić,F,9,188,431,M,1106808,EUR,973987200,F,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Anthony Lopes,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,30.0,24.0,10.0,4.0,20.0,21.0,4.0,9.0,8.0,3.0,,4.0,,,90.0,40.0,7.3,6.0,0.0,0.0,0.00073125,0,0.8428,,,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Saël Kumbedi,sael-kumbedi,S. Kumbedi,D,26,175,827,M,1155226,EUR,1111795200,D,20,20,False,34.0,28.0,2.0,1.0,10.0,13.0,18.0,23.0,2.0,,,,,,63.0,57.0,6.1,13.0,0.0,0.0,0.0233115,0,,,,6.0,2.0,,,3.0,,,,1.0,,2.0,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Dejan Lovren,dejan-lovren,D. Lovren,D,6,188,2842,M,39480,EUR,615600000,D,5,5,False,74.0,66.0,13.0,7.0,41.0,43.0,25.0,32.0,8.0,,,,,,90.0,93.0,7.4,10.0,0.0,0.0,0.0102606,0,,,,2.0,7.0,,,,,,3.0,2.0,2.0,,2.0,5.0,,1.0,,,,1.0,1.0,,5.0,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2728,M,976421,EUR,1040083200,D,4,4,False,86.0,81.0,5.0,3.0,45.0,46.0,36.0,40.0,3.0,,,,,,90.0,98.0,7.2,7.0,0.0,0.0,0.0125513,0,,,,,1.0,,,,,,3.0,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,,,
10389784,away,Olympique Lyonnais,Henrique,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,D,12,12,False,50.0,44.0,4.0,2.0,21.0,24.0,24.0,28.0,4.0,,,,,,90.0,78.0,7.0,10.0,0.0,0.0,0.0802404,0,,Henrique,,3.0,4.0,1.0,1.0,2.0,1.0,,3.0,1.0,,,,,,1.0,2.0,,,1.0,2.0,1.0,3.0,,,,,,,,1.0,,,,,
10389784,away,Olympique Lyonnais,Johann Lepenant,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,24,24,False,47.0,39.0,1.0,1.0,17.0,21.0,22.0,27.0,6.0,,,,,,81.0,56.0,6.2,12.0,0.0,0.0,0.0255734,0,,,,6.0,3.0,2.0,3.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Corentin Tolisso,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,88,88,False,103.0,90.0,14.0,9.0,38.0,40.0,53.0,65.0,10.0,,,,,,90.0,121.0,7.5,15.0,0.3258,0.0,0.113748,3,,,,4.0,7.0,1.0,1.0,,,,4.0,3.0,2.0,,2.0,4.0,2.0,1.0,,1.0,,,2.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,
10389784,away,Olympique Lyonnais,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,42.0,36.0,,,11.0,13.0,26.0,34.0,4.0,,,,,,81.0,67.0,6.6,19.0,0.1731,0.0,0.0939239,2,,,,5.0,3.0,1.0,2.0,2.0,,,1.0,2.0,2.0,,,,1.0,,1.0,1.0,,5.0,5.0,1.0,1.0,,,3.0,,,,,,,,,,
10389784,away,Olympique Lyonnais,Jeffinho,jeffinho,Jeffinho,M,47,177,1441,M,1016948,EUR,946512000,F,47,47,False,28.0,26.0,,,6.0,6.0,20.0,23.0,4.0,,,,,,90.0,52.0,7.2,14.0,0.1176,0.0377,0.0703418,2,,,,9.0,11.0,1.0,1.0,12.0,7.0,1.0,,2.0,1.0,2.0,,1.0,1.0,,1.0,,,4.0,1.0,,,,,,,,,,,,,,,1.0
10389784,away,Olympique Lyonnais,Alexandre Lacazette,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,31.0,26.0,1.0,1.0,7.0,7.0,19.0,25.0,3.0,,,,,,90.0,51.0,6.8,11.0,1.4631,0.968,0.17257,4,,,,6.0,4.0,,,1.0,1.0,1.0,,2.0,,4.0,2.0,1.0,2.0,1.0,,1.0,,5.0,1.0,,,,,3.0,True,,lacazettealex,1.0,,3.0,,,,
10389784,away,Olympique Lyonnais,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,F,18,18,False,54.0,47.0,5.0,4.0,8.0,9.0,39.0,48.0,7.0,,,,,,90.0,83.0,8.6,19.0,0.2306,0.0387,1.11838,3,,,,4.0,11.0,,2.0,10.0,8.0,1.0,,,,,,,2.0,,3.0,,,4.0,3.0,,,,,3.0,,,rayan_cherki,,,,,3.0,,
10389784,away,Olympique Lyonnais,Sinaly Diomandé,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,2,2,True,13.0,12.0,1.0,,2.0,3.0,10.0,10.0,1.0,,,,,,27.0,18.0,6.6,1.0,0.0,0.0,0.0153543,0,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Thiago Mendes,thiago-mendes,T. Mendes,M,23,176,1626,M,329303,EUR,700617600,M,23,23,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,,,,,,9.0,10.0,6.4,3.0,0.0,0.0,0.00660537,0,,,,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175,14575,M,846081,EUR,899164800,M,8,8,True,10.0,9.0,,,3.0,4.0,6.0,6.0,2.0,,,,,,9.0,13.0,7.0,1.0,0.0,0.0,0.0190154,0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,houssem_aouar,,,,,,,
10389784,away,Olympique Lyonnais,Rémy Riou,remy-riou,R. Riou,G,1,189,112,M,13906,EUR,555206400,G,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Jérôme Boateng,jerome-boateng,J. Boateng,D,,192,1892,,19382,EUR,589248000,D,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Djibrail Dib,dib-djibrail,D. Dib,M,21,172,174,M,996963,EUR,1025654400,F,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Sekou Lega,lega-sekou,S. Lega,F,70,190,115,M,1019662,EUR,1043107200,F,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389784,away,Olympique Lyonnais,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183,2654,M,318653,EUR,837129600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
