match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_wasFouled,captain,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,player_firstName,player_lastName,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches
11406762,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,45.0,28.0,34.0,17.0,14.0,14.0,14.0,31.0,1.0,1.0,2.0,8.0,2.0,1.0,3.0,90.0,58.0,7.8,18.0,0.00874683,0,0.3834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406762,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,D,61,61,False,34.0,32.0,3.0,2.0,24.0,24.0,8.0,10.0,2.0,5.0,4.0,2.0,,,,90.0,48.0,7.2,4.0,0.0856133,0,,2.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
11406762,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,39.0,30.0,3.0,,26.0,30.0,4.0,9.0,,11.0,2.0,4.0,,,,90.0,58.0,7.3,13.0,0.00106453,0,,1.0,4.0,,1.0,7.0,2.0,1.0,,1.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,
11406762,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,13,13,False,55.0,43.0,7.0,3.0,32.0,36.0,11.0,19.0,2.0,2.0,2.0,5.0,,,,90.0,64.0,6.4,15.0,0.00775188,0,,3.0,7.0,1.0,1.0,,2.0,2.0,,,,,,True,1.0,1.0,,,,,,,,,,,,,
11406762,home,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,19,19,False,34.0,29.0,4.0,3.0,18.0,19.0,14.0,22.0,,4.0,,3.0,,,,90.0,53.0,7.2,13.0,0.124707,1,,,3.0,2.0,1.0,2.0,1.0,,3.0,,,1.0,2.0,,,,7.0,3.0,1.0,0.0314,,,,,,,,,
11406762,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,28.0,25.0,2.0,2.0,9.0,11.0,16.0,18.0,,5.0,,5.0,,,,90.0,38.0,7.1,6.0,0.0140838,2,,1.0,4.0,,2.0,3.0,,1.0,2.0,1.0,,1.0,1.0,,,,1.0,,2.0,0.0907,1.0,,,,,,,,
11406762,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,46.0,42.0,3.0,1.0,22.0,23.0,20.0,26.0,,4.0,,4.0,,,,86.0,56.0,6.9,7.0,0.026345,1,,1.0,3.0,1.0,,3.0,,1.0,,,,,1.0,,,,3.0,,1.0,0.0353,,,,,,,,,
11406762,home,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,M,27,27,False,33.0,29.0,4.0,2.0,14.0,15.0,15.0,24.0,1.0,3.0,1.0,5.0,,,,76.0,54.0,7.2,10.0,0.0156871,1,,,,,,2.0,,,1.0,,1.0,,,,1.0,,6.0,,1.0,0.0182,,,,,,,,,
11406762,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,34.0,29.0,,,9.0,11.0,20.0,23.0,5.0,13.0,1.0,4.0,,,,90.0,56.0,7.5,8.0,0.0321699,3,,,2.0,,4.0,,2.0,2.0,,,,,5.0,,1.0,,,,1.0,0.1202,3.0,,,niksivlasic_,2.0,1.0,,,
11406762,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,25.0,15.0,,,3.0,3.0,12.0,23.0,8.0,10.0,,,,,,90.0,49.0,6.9,23.0,0.00955897,4,,5.0,12.0,,5.0,,5.0,1.0,1.0,3.0,,,1.0,,,,1.0,,3.0,0.2921,1.0,,,duvanzapata91,,1.0,1.0,0.0161,
11406762,home,Torino,David Okereke,david-okereke,D. Okereke,F,77,182,887,M,831290,EUR,872812800,F,21,21,False,21.0,15.0,,,5.0,7.0,10.0,14.0,2.0,5.0,,4.0,,,,67.0,34.0,6.7,12.0,0.0348642,1,,1.0,6.0,1.0,1.0,2.0,2.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,0.0159,,,,,,,1.0,0.0969,
11406762,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,5.0,4.0,,,,,4.0,5.0,1.0,2.0,,,,,,23.0,6.0,6.6,1.0,0.00272382,0,,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11406762,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,20,20,True,9.0,6.0,1.0,,1.0,3.0,5.0,7.0,1.0,3.0,,2.0,,,,14.0,21.0,6.6,6.0,0.00668091,0,,,1.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
11406762,home,Torino,Matteo Lovato,lovato-matteo,M. Lovato,D,20,188,274,M,982601,EUR,950486400,D,6,6,True,2.0,2.0,,,2.0,2.0,,,,,1.0,,,,,8.0,3.0,6.5,,3.159e-05,0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11406762,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406762,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406762,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406762,home,Torino,Jonathan Silva,silva-jonathan,J. Silva,M,41,186,60,M,1427579,EUR,1082764800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406762,home,Torino,Aaron Ciammaglichella,ciammaglichella-aaron,A. Ciammaglichella,M,17,180,311,M,1114354,EUR,1106697600,M,81,81,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406762,home,Torino,Uroš Kabić,uros-kabic,U. Kabić,F,17,183,252,M,1087489,EUR,1072915200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406762,away,Frosinone,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,80,80,False,26.0,12.0,19.0,5.0,10.0,12.0,2.0,14.0,,,1.0,11.0,1.0,,2.0,90.0,37.0,7.1,14.0,0.0005358,0,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
