match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_penaltyWon,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_goalAssist
11407519,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,16.0,10.0,9.0,3.0,7.0,10.0,3.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,90.0,22.0,6.7,6.0,0.00063015,0,-0.3471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407519,home,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,186,1609,M,,921789,EUR,868579200,D,43,43,False,69.0,57.0,6.0,4.0,43.0,48.0,15.0,22.0,6.0,8.0,5.0,6.0,,,,,90.0,85.0,7.0,16.0,0.0331271,1,,13,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0119,1.0,,,,,,,,,,,,,,,,,,,,,
11407519,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,190,4038,M,,611210,EUR,829699200,D,23,23,False,37.0,36.0,2.0,1.0,26.0,26.0,10.0,11.0,,3.0,3.0,2.0,,,,,90.0,50.0,6.9,2.0,0.0228514,0,,23,,,6.0,1.0,1.0,,1.0,,,3.0,,1.0,1.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,
11407519,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,185,1146,M,,305278,EUR,745459200,D,14,14,False,17.0,15.0,4.0,3.0,12.0,12.0,3.0,5.0,,1.0,1.0,4.0,,,,,45.0,25.0,6.8,3.0,0.00144554,0,,3,,,2.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11407519,home,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,182,705,M,,363792,EUR,792460800,M,2,2,False,24.0,17.0,2.0,1.0,10.0,14.0,7.0,11.0,1.0,2.0,,1.0,,,,,65.0,34.0,6.9,9.0,0.0444884,0,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11407519,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,181,2073,M,,986352,EUR,1021507200,M,52,52,False,45.0,36.0,3.0,1.0,14.0,14.0,22.0,31.0,3.0,8.0,1.0,5.0,,,,,90.0,60.0,7.1,13.0,0.105128,1,,15,,,6.0,1.0,3.0,,2.0,2.0,1.0,1.0,0.132,,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,0.3588,,,,,,,,,
11407519,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,186,2731,M,,186855,EUR,794188800,M,4,4,False,57.0,48.0,9.0,4.0,22.0,22.0,26.0,35.0,1.0,5.0,,6.0,,,,,90.0,71.0,6.8,13.0,0.0885182,0,,4,,,3.0,,1.0,,4.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,
11407519,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,186,5687,M,lorepelle7,555540,EUR,835142400,M,7,7,False,29.0,21.0,,,9.0,10.0,13.0,23.0,,3.0,,3.0,,,,,73.0,46.0,7.0,15.0,0.217749,1,,7,4.0,1.0,6.0,2.0,1.0,1.0,,,2.0,,0.0276,3.0,2.0,,1.0,2.0,,,,2.0,1.0,,,,,True,1.0,,,,,,
11407519,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,False,22.0,16.0,2.0,2.0,7.0,8.0,9.0,16.0,,9.0,2.0,3.0,,,,,65.0,53.0,7.5,13.0,0.0372624,2,,59,2.0,,4.0,,1.0,1.0,1.0,1.0,,,0.0266,,1.0,,2.0,4.0,,,,6.0,4.0,,1.0,0.0573,,,,,,,,,
11407519,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,False,31.0,24.0,3.0,2.0,5.0,6.0,20.0,32.0,,4.0,,8.0,,,,,84.0,62.0,6.7,23.0,0.084841,6,,21,7.0,1.0,6.0,,2.0,2.0,1.0,1.0,3.0,,1.4389,1.0,,,,2.0,,,,5.0,1.0,2.0,2.0,1.1067,,,,2.0,1.0,1.0,,,
