match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalContest,stat_interceptionWon,stat_totalCross,stat_dispossessed,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goodHighClaim
14109652,home,Göztepe,Mateusz Lis,mateusz-lis,M. Lis,G,1,192,577,M,798375,EUR,857001600,G,1,1,False,True,31.0,4.0,30.0,3.0,0.0,1.0,3.0,3.0,28.0,1.0,4.0,1.0,2.0,1.0,1.0,90.0,34.0,6.6,27.0,0.0220153,0.0718,0,0.1494,0.16,0.01,0.25,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109652,home,Göztepe,Allan,allan,Allan,D,3,187,118,M,987088,EUR,765417600,D,3,3,False,,15.0,12.0,4.0,2.0,0.0,9.0,10.0,3.0,5.0,12.0,4.0,,,,,90.0,33.0,7.2,4.0,0.00163904,,0,,0.06,0.0,0.33,,2.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14109652,home,Göztepe,Héliton,heliton,Héliton,D,5,196,324,M,922725,EUR,816220800,D,5,5,False,,17.0,10.0,6.0,3.0,1.0,6.0,8.0,4.0,9.0,12.0,1.0,,,,,90.0,36.0,7.1,7.0,0.00392109,,1,,-0.02,0.01,0.42,,1.0,4.0,2.0,7.0,,1.0,3.0,1.0,,,1.0,1.0,1.0,0.0101,1.0,-0.12,,,,,,,,,,,,,,,,
14109652,home,Göztepe,Malcom Bokele,malcom-bokele,M. Bokele,D,26,193,545,M,1122632,EUR,950313600,D,26,26,False,,20.0,13.0,5.0,2.0,0.0,7.0,7.0,6.0,13.0,1.0,5.0,,,,,90.0,31.0,7.0,8.0,0.00353319,,0,,0.09,-0.01,0.45,,2.0,,3.0,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,
14109652,home,Göztepe,Anthony Junior Dennis,dennis-anthony-junior,A. J. Dennis,M,30,180,461,M,1484438,EUR,1087776000,M,30,30,False,,25.0,15.0,4.0,2.0,0.0,11.0,14.0,4.0,11.0,1.0,10.0,,,,,90.0,40.0,6.8,15.0,0.00239197,,0,,0.01,0.14,0.29,,2.0,2.0,7.0,4.0,,1.0,2.0,2.0,,,,,1.0,,1.0,,2.0,2.0,1.0,2.0,,,,,,,,,,,,
14109652,home,Göztepe,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183,386,M,1063395,EUR,1037664000,M,2,2,False,,17.0,11.0,3.0,,1.0,5.0,5.0,6.0,12.0,5.0,3.0,,,,,83.0,44.0,7.7,15.0,0.7593,,0,,0.72,0.09,-0.02,,1.0,2.0,7.0,5.0,4.0,,2.0,1.0,3.0,1.0,1.0,,1.0,,1.0,,1.0,2.0,,,Arda Kurtulan,,,,,,,,,,,
14109652,home,Göztepe,Rhaldney,rhaldney,Rhaldney,M,26,184,223,M,992024,EUR,911520000,M,6,6,False,,15.0,11.0,,,0.0,4.0,6.0,7.0,9.0,1.0,4.0,,,,,78.0,32.0,7.5,11.0,0.00941362,,1,,0.0,0.07,0.25,,2.0,1.0,5.0,4.0,,,3.0,2.0,2.0,1.0,,,1.0,0.5725,,0.32,2.0,2.0,1.0,1.0,,,1.0,1.0,0.9746,,,,,,,
14109652,home,Göztepe,Junior Olaitan,junior-olaitan,J. Olaitan,M,15,174,5168,M,1124357,EUR,1020902400,M,10,10,False,,17.0,13.0,2.0,,0.0,8.0,8.0,5.0,9.0,,6.0,,,,,83.0,44.0,8.1,12.0,0.0339712,,3,,0.35,0.61,0.16,,2.0,,3.0,11.0,,,,,4.0,6.0,,3.0,1.0,0.2833,,-0.7,5.0,3.0,3.0,,Junior Olaitan,,,,,1.0,5.0,,,,,
14109652,home,Göztepe,Amine Cherni,cherni-amine,A. Cherni,D,15,181,874,M,1094487,EUR,994464000,M,15,15,False,,16.0,9.0,6.0,2.0,0.0,3.0,5.0,6.0,11.0,4.0,9.0,,,,,90.0,45.0,7.0,15.0,0.016931,,1,,0.13,0.22,0.15,,,,6.0,3.0,2.0,,2.0,1.0,1.0,1.0,,,3.0,0.0345,2.0,0.01,1.0,1.0,4.0,,Amine Cherni,,,,,1.0,,1.0,,,,
14109652,home,Göztepe,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,False,,8.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,1.0,,,,,84.0,22.0,6.4,9.0,0.277527,,2,,0.46,0.44,-0.04,,14.0,1.0,15.0,4.0,,,2.0,1.0,4.0,1.0,,2.0,3.0,0.7272,1.0,-0.68,,,1.0,1.0,Janderson,,,,,,,,2.0,1.0,,
14109652,home,Göztepe,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,9,9,False,,8.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0,,,,,,,67.0,25.0,7.4,14.0,0.348717,,1,,0.26,0.15,-0.01,,8.0,3.0,15.0,4.0,,,,,4.0,,1.0,,2.0,0.6319,1.0,0.54,4.0,,1.0,2.0,,,1.0,1.0,0.5135,,1.0,,,,,
14109652,home,Göztepe,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185,3867,M,1103597,EUR,1030924800,D,20,20,True,,6.0,4.0,2.0,1.0,0.0,3.0,4.0,1.0,2.0,1.0,3.0,,,,,23.0,11.0,6.9,2.0,0.00705575,,1,,-0.1,0.24,0.21,,1.0,2.0,2.0,3.0,,,1.0,1.0,,,,,1.0,0.1174,,-0.2,,,,,,,1.0,,0.0588,,,,,,novatus_40,
14109652,home,Göztepe,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185,168,M,800458,EUR,811036800,M,11,11,True,,6.0,4.0,1.0,1.0,0.0,,1.0,4.0,5.0,,1.0,,,,,12.0,9.0,7.2,4.0,0.352217,,0,,0.4,0.09,0.0,,,,,,,,,,,,1.0,,,,2.0,,,,3.0,,,,,,,1.0,,,,,,
14109652,home,Göztepe,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188,271,M,1101279,EUR,1061510400,D,4,4,True,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,11.0,2.0,6.7,,8.94e-06,,0,,-0.01,,-0.01,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
14109652,home,Göztepe,Ahmed Ildız,ahmed-ildiz,A. Ildız,M,66,181,50,M,849329,EUR,849139200,M,8,8,True,,,,,,0.0,,,,,,,,,,,11.0,3.0,6.9,,,,1,,,0.31,0.16,,,,,2.0,,,,,,1.0,,,,0.0916,,-0.21,1.0,,,,,,,,,,1.0,1.0,,,,
14109652,home,Göztepe,Ibrahim Sabra,ibrahim-sabra,I. Sabra,F,7,183,526,M,1522038,EUR,1138752000,F,7,7,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,10.0,6.0,6.7,2.0,3.769e-05,,2,,-0.01,0.06,-0.04,,,1.0,3.0,1.0,1.0,,,,,,,,1.0,0.2911,,0.26,1.0,,,,Ibrahim Sabra,,2.0,1.0,1.0058,,,,1.0,,,
14109652,home,Göztepe,Ekrem Kılıçarslan,ekrem-kilicarslan,E. Kılıçarslan,G,17,187,34,M,852187,EUR,872208000,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109652,home,Göztepe,Ruan,ruan,Ruan,D,2,174,157,M,868049,EUR,801705600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109652,home,Göztepe,Uğur Kaan Yıldız,ugur-kaan-yildiz,U. K. Yıldız,D,22,181,91,M,995383,EUR,1028592000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109652,home,Göztepe,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188,77,M,1003161,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109652,home,Göztepe,İsmail Köybaşı,ismail-koybasi,İ. Köybaşı,M,12,177,93,M,43605,EUR,616032000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109652,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,1,1,False,,18.0,14.0,6.0,2.0,0.0,14.0,15.0,,3.0,1.0,11.0,1.0,2.0,,,90.0,30.0,6.8,5.0,0.00026714,0.2092,0,-0.4473,0.04,0.01,-0.08,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
