match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_aerialLost,stat_totalContest,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork
12499543,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,43.0,19.0,40.0,16.0,0.0,5.0,5.0,14.0,38.0,1.0,10.0,1.0,1.0,1.0,1.0,90.0,50.0,6.0,24.0,0.0156169,0,-1.6502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499543,home,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,False,,42.0,38.0,5.0,2.0,0.0,22.0,22.0,16.0,20.0,3.0,4.0,,,,,90.0,58.0,6.5,5.0,0.00870166,0,,Arthur Chaves,,2.0,1.0,8.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499543,home,TSG Hoffenheim,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1855,M,879746,EUR,943747200,D,4,4,False,,35.0,31.0,7.0,3.0,0.0,19.0,20.0,12.0,15.0,3.0,1.0,,,,,90.0,49.0,6.5,4.0,0.0514962,1,,,,,,9.0,1.0,1.0,,,2.0,1.0,0.0728,1.0,,,,,,,,,,,,,,,,,
12499543,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,,37.0,34.0,1.0,1.0,0.0,25.0,26.0,9.0,11.0,2.0,6.0,,,,,90.0,52.0,6.5,5.0,0.0109462,1,,,,3.0,2.0,6.0,3.0,2.0,2.0,1.0,,,0.0245,,1.0,2.0,0.0155,,,,,,,,,,,,,,
12499543,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,,33.0,20.0,3.0,2.0,0.0,4.0,5.0,16.0,28.0,10.0,,1.0,,,,90.0,54.0,6.7,16.0,0.046935,0,,,,6.0,,4.0,,1.0,1.0,2.0,8.0,,,1.0,,1.0,,4.0,1.0,1.0,,,,,,,,,,,
12499543,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,,28.0,24.0,4.0,2.0,0.0,13.0,14.0,11.0,14.0,5.0,3.0,1.0,,,,82.0,39.0,6.7,7.0,0.0335883,0,,,,1.0,,,1.0,3.0,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,
12499543,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,,22.0,20.0,,,0.0,8.0,10.0,12.0,12.0,3.0,4.0,,,,,76.0,32.0,6.6,4.0,0.0326838,0,,,,5.0,1.0,,2.0,2.0,1.0,3.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
12499543,home,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,978062,EUR,990835200,M,22,22,False,,11.0,8.0,2.0,1.0,0.0,7.0,9.0,1.0,3.0,2.0,3.0,1.0,,,,45.0,23.0,6.4,6.0,0.00043053,0,,,,2.0,2.0,5.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
12499543,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,F,7,7,False,,21.0,17.0,3.0,1.0,0.0,9.0,10.0,9.0,12.0,3.0,6.0,,,,,67.0,39.0,6.8,9.0,0.112131,0,,,,6.0,1.0,2.0,1.0,1.0,1.0,,,,,2.0,,,,1.0,5.0,,1.0,1.0,1.0,2.0,1.0,,,,,,
12499543,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,,17.0,12.0,1.0,,0.0,7.0,8.0,5.0,10.0,4.0,3.0,1.0,,,,82.0,31.0,6.3,11.0,0.00263473,2,,,,6.0,,,,,,,,1.0,0.1959,,1.0,1.0,0.4865,2.0,6.0,,1.0,,1.0,3.0,,andrejkramaric,1.0,,,,
12499543,home,TSG Hoffenheim,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,False,,25.0,20.0,3.0,3.0,0.0,11.0,13.0,9.0,13.0,7.0,2.0,1.0,,,,90.0,38.0,6.8,12.0,0.0175875,1,,,,3.0,,,,2.0,1.0,,4.0,1.0,0.0586,,,3.0,,1.0,1.0,1.0,1.0,,1.0,,,ahlozek,,,,,
