match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded,stat_accurateCross,stat_errorLeadToAGoal,stat_hitWoodwork
11409218,home,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,188,61,M,987596,EUR,974246400,G,99,99,False,12.0,8.0,7.0,3.0,5.0,6.0,3.0,6.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,90.0,21.0,6.9,4.0,0.0,0.0,0.0009429,0,0.2696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,M,1131249,EUR,980035200,D,79,79,False,34.0,24.0,5.0,1.0,16.0,19.0,8.0,17.0,1.0,8.0,5.0,4.0,,,,90.0,67.0,7.1,18.0,0.0,0.0,0.00916342,0,,,,79,2.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Chidozie Awaziem,chidozie-awaziem,C. Awaziem,D,189,1826,M,804764,EUR,852076800,D,5,5,False,55.0,46.0,9.0,2.0,36.0,37.0,10.0,18.0,2.0,2.0,7.0,5.0,,,,90.0,67.0,6.6,12.0,0.0,0.0,0.00632234,0,,,,6,,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,36.0,33.0,3.0,1.0,29.0,30.0,4.0,6.0,1.0,3.0,5.0,2.0,,,,63.0,45.0,6.7,4.0,0.0,0.0,0.00103769,0,,,,26,,5.0,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,M,1134441,EUR,923097600,D,70,70,False,49.0,37.0,8.0,4.0,20.0,26.0,17.0,29.0,,6.0,4.0,7.0,,,,90.0,84.0,6.8,21.0,0.0969,0.0,0.0237661,1,,,,70,6.0,6.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,62.0,55.0,6.0,4.0,37.0,38.0,18.0,24.0,,10.0,1.0,11.0,,,,90.0,80.0,7.2,9.0,0.0308,0.0,0.0186157,1,,,,42,,3.0,,,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,,1.0,5.0,1.0,True,,,,,,,,,,,,,,,,
11409218,home,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,184,1041,M,892309,EUR,923616000,M,10,10,False,24.0,19.0,4.0,3.0,11.0,15.0,8.0,9.0,1.0,3.0,,4.0,,,,45.0,29.0,6.6,7.0,0.0,0.0,0.00906239,0,,,,7,,1.0,,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,M,587416,EUR,689817600,M,7,7,False,21.0,18.0,,,8.0,9.0,10.0,16.0,,3.0,1.0,4.0,,,,80.0,37.0,6.3,10.0,0.0,0.0,0.0155371,0,,,,11,4.0,5.0,2.0,1.0,3.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11409218,home,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,M,847013,EUR,869788800,M,42,42,False,29.0,25.0,2.0,2.0,16.0,17.0,9.0,12.0,,1.0,,3.0,,,,63.0,39.0,6.1,10.0,0.0,0.0,0.00378569,0,,,,42,,6.0,,2.0,2.0,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Tiago Morais,tiago-morais,T. Morais,F,168,233,M,1067284,EUR,1062547200,M,21,21,False,22.0,13.0,1.0,,5.0,9.0,8.0,14.0,,6.0,,8.0,,,,80.0,45.0,6.1,18.0,0.0,0.0,0.0864322,0,,,,21,1.0,11.0,1.0,2.0,5.0,,,,3.0,3.0,1.0,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,17.0,9.0,3.0,3.0,3.0,7.0,6.0,10.0,1.0,4.0,2.0,1.0,,,,90.0,36.0,8.4,14.0,1.2595,2.2546,0.577072,7,,,,11,,11.0,1.0,4.0,,,,,2.0,,2.0,2.0,,4.0,1.0,2.0,,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,,
11409218,home,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,179,99,M,984810,EUR,886377600,F,8,8,True,16.0,12.0,4.0,2.0,6.0,7.0,6.0,9.0,,1.0,,3.0,,,,56.0,28.0,6.5,9.0,0.8141,0.9591,0.0048593,2,,,,8,,7.0,2.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
11409218,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,True,24.0,22.0,5.0,3.0,14.0,14.0,8.0,11.0,,,3.0,1.0,,,,27.0,31.0,6.4,5.0,0.0,0.0,0.00273218,0,,Filipe,Ferreira,20,1.0,1.0,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,
11409218,home,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,M,891881,EUR,915667200,M,18,18,True,13.0,12.0,1.0,1.0,8.0,8.0,4.0,5.0,1.0,2.0,3.0,,,,,27.0,20.0,6.7,2.0,0.0,0.0,0.00235596,0,,Ilija,Vukotić,8,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Berna,berna,Berna,M,169,81,M,1133287,EUR,1063584000,M,80,80,True,8.0,7.0,,,4.0,4.0,3.0,4.0,,2.0,,1.0,,,,10.0,13.0,6.6,3.0,0.0,0.0,0.0244385,0,,Berna,,20,,5.0,,1.0,2.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Jeriel De Santis,jeriel-de-santis,J. D. Santis,F,190,307,M,944825,EUR,1024358400,F,27,27,True,7.0,4.0,2.0,,1.0,4.0,3.0,4.0,1.0,2.0,,5.0,,,,10.0,12.0,7.1,5.0,0.0,0.0,0.00427389,0,,,,17,1.0,3.0,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,
11409218,home,Boavista,Luis Pires,pires-luis,L. Pires,G,188,41,M,1514446,EUR,1100649600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Luís Pires,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,M,976145,EUR,917222400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409218,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,M,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409218,away,Benfica,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,191,2909,M,138149,EUR,767318400,G,99,99,False,18.0,14.0,8.0,4.0,13.0,14.0,1.0,4.0,,,,5.0,1.0,1.0,,90.0,22.0,6.5,4.0,0.0,0.0,0.00025529,0,0.2137,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
11409218,away,Benfica,Alexander Bah,alexander-bah,A. Bah,D,183,2276,M,850976,EUR,881625600,D,6,6,False,51.0,37.0,7.0,4.0,14.0,17.0,23.0,37.0,3.0,14.0,2.0,8.0,,,,90.0,96.0,7.0,26.0,0.0,0.0,0.0445406,0,,,,6,3.0,9.0,,1.0,5.0,1.0,1.0,2.0,6.0,4.0,2.0,4.0,,,4.0,,,,,,,,,,,,,,,,,,
11409218,away,Benfica,António Silva,antonio-silva,A. Silva,D,187,8155,M,1006069,EUR,1067472000,D,4,4,False,54.0,52.0,2.0,1.0,39.0,40.0,13.0,14.0,2.0,11.0,7.0,3.0,,,,90.0,81.0,7.3,5.0,0.0,0.0,0.0080765,0,,,,4,,3.0,,,,,3.0,1.0,9.0,6.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,antoniosilva.66,1.0,,,
11409218,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,183,17844,M,74915,EUR,571622400,D,30,30,False,64.0,52.0,9.0,5.0,36.0,38.0,16.0,26.0,6.0,8.0,6.0,5.0,,,,90.0,79.0,6.8,15.0,0.0,0.0,0.00758235,0,,,,30,,2.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,True,,,,,,,,,,,,Notamendi30,,,,
11409218,away,Benfica,David Jurásek,david-jurasek,D. Jurásek,D,183,1577,M,1030711,EUR,965606400,D,13,13,False,36.0,31.0,6.0,2.0,14.0,14.0,18.0,25.0,,8.0,2.0,4.0,,,,89.0,68.0,6.3,15.0,0.0384,0.0,0.0567878,1,,,,39,3.0,3.0,1.0,,3.0,1.0,,,4.0,2.0,4.0,,2.0,,3.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,
11409218,away,Benfica,João Neves,joao-neves,J. Neves,M,174,37142,M,1190933,EUR,1096243200,M,87,87,False,48.0,42.0,9.0,8.0,19.0,20.0,23.0,28.0,1.0,7.0,1.0,6.0,,,,84.0,64.0,7.2,11.0,0.2319,0.5642,0.0129883,1,,,,87,,5.0,1.0,,1.0,,,1.0,3.0,2.0,3.0,2.0,,1.0,3.0,,,,1.0,,1.0,,,,,,,,joao_neves,,,,1.0
11409218,away,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,175,12817,M,907461,EUR,978048000,M,10,10,False,45.0,40.0,6.0,6.0,12.0,15.0,28.0,37.0,,3.0,1.0,4.0,,,,85.0,68.0,7.3,15.0,0.2689,0.0294,0.0492374,3,,,,10,7.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,2.0,,,,,1.0,,,,,,,,orkunkokcu,,,,
