match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,player_firstName,stat_wasFouled,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonContest,player_sofascoreId,captain,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_errorLeadToAShot,stat_goals,stat_penaltyWon,stat_hitWoodwork
14025055,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,20.0,6.0,15.0,1.0,0.0,5.0,5.0,1.0,15.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,90.0,30.0,6.7,15.0,0.00016111,21.99915649323,4.0,9.555,4.41,0.2586,0,0.2785,0.02,-0.01,-0.29,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025055,home,West Ham United,Kyle Walker-Peters,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,823085,EUR,860889600,D,2,2,False,36.0,28.0,5.0,2.0,0.0,7.0,9.0,21.0,27.0,2.0,3.0,6.0,,3.0,,1.0,,,,,90.0,63.0,6.8,16.0,0.0537446,74.99110052897,8.0,50.4,22.47,,1,,0.26,0.05,-0.25,,1.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,0.0307,0.0849,22.48244657505,1.0,1.0,-0.2,,,,,,,,,,,,,,,,,,,,,,
14025055,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,False,45.0,32.0,12.0,4.0,0.0,18.0,20.0,14.0,25.0,2.0,3.0,6.0,6.0,3.0,,1.0,,,,,90.0,63.0,6.5,15.0,0.00505331,144.78862478467,13.0,81.375,23.835,,0,,0.03,0.14,-0.19,,1.0,2.0,,,2.0,4.0,2.0,1.0,,,41.650342144702,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14025055,home,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,46.0,36.0,6.0,3.0,0.0,27.0,29.0,9.0,17.0,2.0,2.0,4.0,7.0,5.0,,1.0,,,,,90.0,62.0,6.5,11.0,0.00627744,166.03543357657,17.0,94.5,23.73,,0,,-0.03,0.07,-0.18,,,,,,,2.0,2.0,1.0,,,23.737890470722,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14025055,home,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180,573,M,1150952,EUR,1134345600,D,30,30,False,23.0,16.0,7.0,2.0,0.0,12.0,15.0,4.0,8.0,2.0,2.0,7.0,7.0,2.0,,,,,,,63.0,57.0,6.9,14.0,0.00323036,53.283211056423,9.0,5.67,9.765,,0,,-0.02,0.02,0.14,,3.0,,2.0,,2.0,4.0,2.0,1.0,,,,,,,,1.0,Oliver Scarles,1.0,,,,,,,,,,,,,,,,,,
14025055,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,False,48.0,36.0,4.0,1.0,0.0,15.0,20.0,21.0,28.0,8.0,5.0,13.0,3.0,2.0,,3.0,,,,,90.0,64.0,7.3,15.0,0.0564366,23.004250988184,4.0,-15.33,3.465,,2,,0.31,-0.16,0.22,,2.0,1.0,,,,3.0,3.0,,0.2241,,,,2.0,-0.52,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14025055,home,West Ham United,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,18,18,False,41.0,36.0,4.0,3.0,0.0,26.0,26.0,10.0,15.0,,,6.0,2.0,6.0,,,,,,,80.0,54.0,7.3,6.0,0.00999766,135.1235678514,14.0,47.25,19.95,,1,,0.08,0.09,0.26,,,,1.0,,,3.0,1.0,1.0,0.036,,20.091463361338,1.0,,0.01,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,
14025055,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,M,20,20,False,22.0,16.0,2.0,,0.0,5.0,6.0,11.0,16.0,4.0,7.0,7.0,2.0,3.0,,1.0,,,,,90.0,48.0,6.7,15.0,0.160155,193.50245737354,18.0,66.78,20.475,,5,,0.26,0.53,-0.06,,5.0,3.0,1.0,,2.0,2.0,1.0,2.0,0.1911,,84.86501199857,6.0,1.0,-0.64,,,,1.0,,2.0,,2.0,3.0,,jarrodbowen,True,1.0,1.0,,,,,,,,
14025055,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,False,22.0,17.0,3.0,2.0,0.0,6.0,8.0,11.0,14.0,2.0,7.0,4.0,1.0,2.0,,1.0,,,,,63.0,33.0,6.3,11.0,0.00475714,74.360842930612,4.0,41.79,51.975,,0,,-0.07,0.12,-0.08,,1.0,4.0,,,,1.0,,4.0,,,54.436407679052,1.0,,,1.0,,,1.0,,1.0,,,,,Paqueta,,,,,,,,,,,
14025055,home,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,M,7,7,False,24.0,22.0,1.0,,0.0,9.0,11.0,13.0,13.0,,8.0,5.0,1.0,8.0,,2.0,,,,,90.0,47.0,6.5,14.0,0.053708,119.49641393829,14.0,15.96,29.19,,1,,0.22,0.06,-0.06,,4.0,1.0,2.0,1.0,,4.0,4.0,3.0,0.0312,0.011,30.876207603914,1.0,2.0,-0.08,,,,1.0,,3.0,,,,,csummerville7,,1.0,,,,,,,,,
