match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_wasFouled,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_ownGoals
12513662,home,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,True,18.0,15.0,8.0,5.0,0.0,15.0,16.0,2.0,8.0,1.0,4.0,5.0,1.0,1.0,90.0,30.0,8.4,3.0,0.00011148,0,1.3737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513662,home,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,False,,46.0,38.0,1.0,1.0,0.0,10.0,12.0,34.0,4.0,,,,,,90.0,66.0,7.6,10.0,0.208029,1,,Miguel Maga,,28.0,1.0,3.0,3.0,7.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0359,3.0,,,,,,,,,,,,,,,,,
12513662,home,Vitória SC,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,270,M,886843,EUR,866592000,D,24,24,False,,49.0,46.0,6.0,4.0,0.0,39.0,40.0,9.0,5.0,,,,,,90.0,54.0,7.1,3.0,0.00400328,0,,,,7.0,,,1.0,3.0,,,,,2.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
12513662,home,Vitória SC,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,4,4,False,,47.0,42.0,2.0,2.0,0.0,28.0,30.0,17.0,3.0,,,,,,90.0,62.0,7.3,8.0,0.005876,0,,,,14.0,2.0,4.0,4.0,5.0,,,,6.0,1.0,1.0,2.0,,,2.0,,1.0,2.0,,,,,,,,,,,,,
12513662,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,,55.0,44.0,5.0,3.0,0.0,17.0,19.0,40.0,3.0,,,,,,90.0,75.0,7.4,15.0,0.156914,2,,,,29.0,2.0,2.0,7.0,3.0,,,1.0,3.0,1.0,1.0,2.0,0.092,,1.0,,,,4.0,2.0,2.0,1.0,1.0,,,,,,,,
12513662,home,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,,50.0,45.0,7.0,4.0,0.0,17.0,17.0,38.0,4.0,,,,,,63.0,63.0,7.4,9.0,0.155577,1,,,,30.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0211,4.0,1.0,,,,5.0,2.0,1.0,,,,,,,,,,
12513662,home,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,,42.0,38.0,5.0,2.0,0.0,17.0,17.0,25.0,3.0,,,,,,67.0,49.0,7.2,6.0,0.212014,1,,Tomás Händel,,21.0,1.0,,4.0,4.0,3.0,3.0,,,1.0,1.0,3.0,0.08,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,
12513662,home,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,False,,16.0,14.0,1.0,1.0,0.0,5.0,5.0,16.0,1.0,,,,,,63.0,34.0,7.9,8.0,0.123109,3,,,,11.0,,,3.0,3.0,1.0,,1.0,,2.0,1.0,,0.669,4.0,,1.0,,,5.0,2.0,1.0,1.0,,,2.0,1.0,1.6871,,,,
12513662,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,False,,34.0,30.0,2.0,1.0,1.0,9.0,10.0,26.0,3.0,,,,,,90.0,53.0,8.9,13.0,0.418323,5,,,,21.0,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,0.122,3.0,,,,6.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.1981,,,,
12513662,home,Vitória SC,Gustavo Silva,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,M,71,71,False,,17.0,15.0,1.0,,0.0,3.0,4.0,17.0,2.0,,,,,,90.0,33.0,7.0,9.0,0.0329785,2,,,,13.0,,1.0,2.0,3.0,2.0,1.0,,,,,1.0,0.1299,1.0,,1.0,,1.0,4.0,1.0,,,1.0,,1.0,,0.0536,1.0,,,
12513662,home,Vitória SC,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,False,,11.0,9.0,,,1.0,4.0,5.0,6.0,1.0,,,,,,68.0,21.0,6.9,3.0,0.0053752,6,,,,5.0,4.0,1.0,5.0,2.0,,,3.0,,,,1.0,0.4692,3.0,,1.0,,1.0,,,,,3.0,,,,,2.0,1.0,,
12513662,home,Vitória SC,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,True,,15.0,13.0,1.0,,0.0,7.0,8.0,7.0,2.0,,,,,,19.0,17.0,6.4,2.0,0.00483088,0,,,,6.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
