match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_fouls,stat_outfielderBlock,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,captain,stat_wonContest,stat_totalOffside,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_goodHighClaim,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed
12451032,home,RC Lens,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185.0,2430,M,,788061,EUR,840326400,F,8,8,False,20.0,17.0,1.0,1.0,0.0,7.0,8.0,10.0,12.0,,2.0,,,,,90.0,27.0,6.5,8.0,0.0666144,1,,,,,,1.0,4.0,1.0,,,,,,3.0,,1.0,1.0,,2.0,,0.0252,1.0,1.0,,,2.0,,,,,,,,
12451032,home,RC Lens,Jeremy Agbonifo,agbonifo-jeremy,J. Agbonifo,F,9,178.0,364,M,,1403575,EUR,1130112000,F,25,25,True,10.0,7.0,1.0,,0.0,,1.0,8.0,10.0,,1.0,,,,,25.0,21.0,6.9,7.0,0.068125,0,,,,1.0,1.0,,5.0,5.0,,4.0,,1.0,1.0,1.0,1.0,,2.0,,2.0,,,1.0,,,3.0,,1.0,,,,,,,
12451032,home,RC Lens,Abdulay Juma Bah,abdulay-juma-bah,A. J. Bah,D,28,195.0,5965,M,,1606792,EUR,1144713600,D,27,27,True,13.0,12.0,,,0.0,8.0,9.0,4.0,4.0,,1.0,,,,,15.0,15.0,6.8,1.0,0.00141913,0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,
12451032,home,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176.0,4199,M,zaroury,877036,EUR,973555200,F,21,21,True,4.0,4.0,,,0.0,,,4.0,12.0,,,,,,,13.0,14.0,6.7,8.0,0.0045508,1,,,,8.0,,,,,,,,,,,,,,,,1.0,0.0622,,,,,,,,,,,,,
12451032,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171.0,742,M,,227862,EUR,798249600,F,22,22,True,1.0,,,,0.0,,,,2.0,,,,,,,13.0,2.0,6.5,2.0,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,home,RC Lens,Adam Delplace,adam-delplace,A. Delplace,G,50,,68,M,,1545303,EUR,1157241600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,Adam Delplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,home,RC Lens,Tom Pouilly,tom-pouilly,T. Pouilly,D,2,180.0,77,M,,1387163,EUR,1055894400,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,Tom Pouilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,home,RC Lens,Hamzat Ojediran,hamzat-ojediran,H. Ojediran,M,15,177.0,292,M,,1002447,EUR,1068768000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,home,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168.0,5158,M,papy.mendy,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,home,RC Lens,Goduine Koyalipou,goduine-koyalipou,G. Koyalipou,F,9,183.0,1187,M,,891505,EUR,950572800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,away,RC Strasbourg,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194.0,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,38.0,29.0,11.0,2.0,0.0,27.0,30.0,2.0,8.0,,8.0,,,1.0,,90.0,44.0,6.9,9.0,0.00061074,0,,,,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
12451032,away,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187.0,10608,M,,1002033,EUR,1034812800,D,22,22,False,68.0,64.0,1.0,1.0,0.0,36.0,40.0,28.0,29.0,3.0,7.0,,,,,90.0,83.0,7.4,7.0,0.0146388,1,,,,1.0,,1.0,1.0,3.0,,,1.0,2.0,2.0,2.0,,,1.0,,,1.0,0.0475,,,,,,,,,,,,,
12451032,away,RC Strasbourg,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,2,188.0,720,M,,983066,EUR,1024790400,D,2,2,False,11.0,11.0,,,0.0,10.0,10.0,1.0,1.0,2.0,2.0,,,,,16.0,13.0,6.6,,0.00042844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,away,RC Strasbourg,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194.0,21849,M,,1154657,EUR,1125273600,D,23,23,False,66.0,63.0,3.0,2.0,0.0,43.0,44.0,21.0,23.0,6.0,2.0,,,,,90.0,77.0,7.6,3.0,0.152321,0,,Mamadou Sarr,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,
12451032,away,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179.0,6007,M,diegzyyy,1142233,EUR,1091750400,M,7,7,False,30.0,23.0,,,0.0,9.0,11.0,15.0,23.0,2.0,3.0,,,,,87.0,50.0,7.3,12.0,0.111327,1,,Diego,Moreira,4.0,1.0,3.0,6.0,10.0,,3.0,1.0,3.0,1.0,,2.0,2.0,2.0,,1.0,,0.1067,1.0,1.0,,2.0,,,,,,,,,
12451032,away,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179.0,12696,M,,1128532,EUR,1073088000,M,19,19,False,42.0,36.0,2.0,1.0,0.0,20.0,24.0,17.0,20.0,1.0,3.0,,,,,90.0,53.0,7.1,9.0,0.223745,1,,Habib,Diarra,2.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,0.0312,2.0,1.0,True,,,,,,1.0,,,,
12451032,away,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180.0,27949,M,andreysantos_5,1105779,EUR,1083542400,M,8,8,False,34.0,30.0,,,0.0,19.0,21.0,11.0,13.0,3.0,4.0,,,,,90.0,50.0,7.0,5.0,0.00856756,1,,Andrey Santos,,,,2.0,4.0,6.0,1.0,2.0,2.0,2.0,,,1.0,,2.0,1.0,,1.0,0.0296,,,,1.0,,,,,,,,,
12451032,away,RC Strasbourg,Valentín Barco,valentin-barco,V. Barco,M,32,172.0,11515,M,colo.barco,1127057,EUR,1090540800,M,32,32,False,38.0,28.0,5.0,1.0,1.0,13.0,16.0,15.0,24.0,3.0,7.0,,,,,87.0,64.0,7.3,16.0,0.0161899,0,,Valentín Barco,,2.0,,1.0,5.0,8.0,,1.0,,4.0,2.0,2.0,4.0,2.0,2.0,,,,,1.0,,,,,,,,1.0,,,,
12451032,away,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181.0,791,M,,1130942,EUR,1060214400,F,6,6,False,33.0,29.0,,,0.0,15.0,15.0,14.0,18.0,2.0,4.0,,,,,90.0,49.0,7.1,9.0,0.113402,1,,,,,,,7.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,3.0,,2.0,1.0,0.064,3.0,,,1.0,,,,,,,,,
12451032,away,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178.0,2778,M,,962068,EUR,1021507200,F,15,15,False,16.0,13.0,,,0.0,7.0,7.0,6.0,11.0,2.0,1.0,,,,,66.0,31.0,7.0,6.0,0.36607,1,,Sebastian Nanasi,,2.0,,,1.0,4.0,,4.0,,1.0,,,,,,,,1.0,0.1046,,,,3.0,,,,,,,,,
12451032,away,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195.0,9578,M,,1048333,EUR,1044230400,F,10,10,False,10.0,8.0,,,0.0,7.0,8.0,1.0,2.0,2.0,3.0,,,,,90.0,26.0,7.6,5.0,0.00195855,4,,,,,,,6.0,3.0,,1.0,1.0,,,2.0,3.0,2.0,3.0,,,2.0,0.9619,,,,,,,,,,2.0,1.0,1.1077,
12451032,away,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188.0,887,M,,1170197,EUR,1040774400,D,5,5,True,57.0,53.0,4.0,1.0,0.0,35.0,37.0,18.0,20.0,11.0,3.0,,,,,74.0,75.0,7.3,4.0,0.00672813,0,,Abakar Sylla,,,,2.0,1.0,4.0,,,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12451032,away,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179.0,2042,M,,963298,EUR,1030320000,F,26,26,True,10.0,8.0,,,1.0,,,9.0,12.0,2.0,2.0,,,,,24.0,22.0,8.2,5.0,0.261968,2,,,,2.0,1.0,,2.0,2.0,,3.0,,,,,1.0,,,,,,0.9153,2.0,,,1.0,,,,,1.0,2.0,1.0,1.0084,1.0
12451032,away,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186.0,579,M,,186017,EUR,798336000,D,77,77,True,1.0,,1.0,,0.0,,1.0,,,2.0,1.0,,,,,12.0,4.0,6.5,2.0,,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,away,RC Strasbourg,Abdoul Ouattara,abdoul-ouattara,A. Ouattara,M,42,180.0,1131,M,,1930811,EUR,1129939200,M,42,42,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,,,,,,12.0,7.0,6.4,1.0,2.756e-05,1,,,,,,,,,,,,,,,,,,,,,0.142,,,,,,,,,,1.0,,,1.0
12451032,away,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187.0,304,M,,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,away,RC Strasbourg,Samuel Amo-Ameyaw,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174.0,1482,M,,1407484,EUR,1153180800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,away,RC Strasbourg,Pape Diong,daouda-diongu,P. Diongu,M,6,193.0,841,M,,1536782,EUR,1150329600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,Pape Diong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,away,RC Strasbourg,Samir El Mourabet,el-mourabet-samir,S. E. Mourabet,M,29,186.0,2528,M,,1605921,EUR,1128556800,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,Samir El Mourabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451032,away,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184.0,963,M,,1047484,EUR,1027987200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
