match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_errorLeadToAGoal,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_shotOffTarget,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_goalAssist,stat_goals,stat_hitWoodwork
11352640,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,F,20,20,False,39.0,36.0,4.0,3.0,18.0,18.0,20.0,23.0,3.0,,,,90.0,49.0,6.8,0.0108,0.118,0.10169,1,,2.0,1.0,,8.0,1.0,3.0,2.0,,,,1.0,1.0,8.0,,,,,,1.0,,2.0,1.0,willianborges88,,,,,1.0,,,,,,
11352640,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,891920,EUR,796089600,F,30,30,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,37.0,11.0,6.9,0.24,0.0673,0.00977507,3,,,,2.0,3.0,2.0,1.0,1.0,,,,,1.0,4.0,,,,2.0,,,,,1.0,,,2.0,,,1.0,,,,,,
11352640,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,F,22,22,True,23.0,15.0,4.0,1.0,3.0,7.0,12.0,17.0,5.0,,,,36.0,32.0,6.8,0.1793,0.0,0.10888,2,,1.0,,,2.0,2.0,1.0,,,1.0,2.0,,,11.0,,,1.0,1.0,,1.0,,,1.0,alexanderiwobi,,1.0,,,,,,,,,
11352640,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,24.0,23.0,3.0,2.0,12.0,13.0,11.0,11.0,1.0,,,,25.0,31.0,7.2,0.0,0.0,0.399457,0,,,,,2.0,,1.0,1.0,,,,,1.0,5.0,,,,2.0,,,,,2.0,,,,,,,1.0,1.0,,,,
11352640,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,True,10.0,10.0,1.0,1.0,5.0,5.0,5.0,5.0,,,,,15.0,16.0,6.5,0.5827,0.8039,0.00183142,1,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,
11352640,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352640,home,Fulham,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352640,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352640,home,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,F,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352640,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,RodrigoMuniz019,,,,,,,,,,,
11352640,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,False,39.0,32.0,16.0,11.0,29.0,33.0,3.0,6.0,10.0,1.0,2.0,3.0,90.0,49.0,7.6,0.0,0.0,0.0014145,0,0.9892,,,1.0,,1.0,,,,,,,,7.0,,,,,,,,,,RS1,,,,,,,,,,,
11352640,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,794939,EUR,901065600,D,3,3,False,46.0,42.0,1.0,1.0,33.0,34.0,9.0,12.0,5.0,,,,90.0,70.0,7.2,0.0,0.0,0.00485942,0,,,1.0,1.0,2.0,3.0,,,,,2.0,,1.0,6.0,6.0,1.0,1.0,,,,,,,cucurella3,,,,,,,,,,,
11352640,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,2,2,False,65.0,56.0,7.0,2.0,54.0,60.0,2.0,5.0,6.0,,,,90.0,72.0,7.0,0.0777,0.0,0.00227225,1,,,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,9.0,5.0,,,,,1.0,,,,axel_disasi,1.0,1.0,,,,,,,,,
11352640,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,33541,EUR,464659200,D,6,6,False,45.0,42.0,4.0,2.0,38.0,39.0,4.0,6.0,6.0,,,,90.0,59.0,7.3,0.0,0.0,0.00087372,0,,,,,,5.0,,,,,4.0,1.0,,3.0,8.0,1.0,1.0,,,,,,,ThiagoSilva,,,,,,,,,,,
11352640,away,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,996911,EUR,1046217600,D,26,26,False,39.0,32.0,1.0,,19.0,22.0,13.0,17.0,5.0,,,,90.0,61.0,7.9,0.0,0.0,0.0404572,0,,,1.0,3.0,3.0,8.0,,,,,3.0,3.0,2.0,10.0,3.0,1.0,2.0,1.0,,,,,1.0,LColwill,,,,,,1.0,1.0,,1.0,,
11352640,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,M,23,23,False,44.0,39.0,,,12.0,14.0,27.0,31.0,5.0,,,,90.0,62.0,7.2,0.0587,0.0,0.0751531,1,,1.0,,1.0,5.0,9.0,1.0,2.0,1.0,1.0,6.0,1.0,3.0,11.0,,1.0,3.0,2.0,True,,,,1.0,conorgallagher92,,,,,,,,,,,
11352640,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,False,48.0,43.0,4.0,4.0,30.0,32.0,13.0,16.0,4.0,,,,89.0,64.0,7.2,0.0,0.0,0.00632275,0,,,1.0,,4.0,7.0,1.0,3.0,2.0,,3.0,2.0,2.0,8.0,,1.0,2.0,,,,,,,MoisesCaicedo55,,,,,,,1.0,,,,
11352640,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,8,8,False,57.0,51.0,2.0,1.0,33.0,35.0,18.0,22.0,9.0,,,,89.0,81.0,7.4,0.4207,0.3062,0.127273,2,,,2.0,,5.0,5.0,2.0,1.0,1.0,,3.0,1.0,1.0,14.0,2.0,1.0,2.0,5.0,,,,,1.0,Enzo8,,1.0,,,1.0,,1.0,1.0,,,
11352640,away,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,982780,EUR,1020643200,F,20,20,False,32.0,26.0,3.0,1.0,12.0,13.0,15.0,20.0,8.0,,,,78.0,48.0,7.5,0.0509,0.0836,0.475647,2,,1.0,,,7.0,3.0,2.0,2.0,,,,3.0,2.0,12.0,,2.0,,2.0,,1.0,,1.0,1.0,ColdPalmer,,1.0,,,1.0,1.0,,,,,
11352640,away,Chelsea,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,996985,EUR,1000080000,F,19,19,False,13.0,10.0,1.0,,2.0,2.0,8.0,11.0,1.0,,,,65.0,26.0,7.2,0.434,0.2862,0.0221851,2,,,2.0,1.0,4.0,5.0,1.0,3.0,2.0,,1.0,1.0,,8.0,1.0,,,2.0,,,,,,armando.broja,2.0,1.0,,,1.0,,,1.0,,1.0,
11352640,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,958966,EUR,978652800,F,10,10,False,6.0,3.0,,,2.0,3.0,1.0,3.0,1.0,,,,45.0,16.0,7.3,0.5604,0.14,0.0002326,2,,,1.0,,2.0,2.0,,,,,1.0,1.0,,8.0,,,,3.0,,1.0,,,,MMudryk10,,1.0,,,1.0,,,,,1.0,
11352640,away,Chelsea,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,976263,EUR,1015718400,D,29,29,True,11.0,6.0,,,3.0,5.0,4.0,8.0,1.0,,,,45.0,20.0,6.9,0.1452,0.0,0.0846288,1,,2.0,,1.0,1.0,3.0,1.0,,,,1.0,1.0,,8.0,1.0,,,1.0,,,,1.0,1.0,maatsen_,,1.0,,,,,,,,,1.0
11352640,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,138534,EUR,786844800,F,7,7,True,6.0,6.0,,,,,6.0,6.0,1.0,,,,25.0,12.0,6.4,0.0,0.0,0.0267166,0,,,1.0,,3.0,1.0,,3.0,1.0,,,,1.0,2.0,,,,,,,,,,Sterling7,1.0,,,,,,,,,,
11352640,away,Chelsea,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,16,16,True,11.0,7.0,1.0,,6.0,8.0,1.0,3.0,2.0,,,,12.0,12.0,6.5,0.0,0.0,0.00078793,0,,,,,,,,,,,,,,4.0,,,,,,,,,,l.ugochukwu8,,,,,,,,,,,
11352640,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,966547,EUR,1015718400,F,11,11,True,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,nonzinoo10,,,,,,,,,,,
11352640,away,Chelsea,Alex Matos,matos-alex,A. Matos,M,28,175,565,M,1186050,EUR,1096761600,F,52,52,True,,,,,,,,,,,,,1.0,1.0,,0.0,0.0,0.0,0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11352640,away,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,882604,EUR,939340800,G,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,dj.petrovic12,,,,,,,,,,,
11352640,away,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,1114837,EUR,1069977600,D,42,42,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352640,away,Chelsea,Josh Brooking,josh-brooking,J. Brooking,D,2,185,134,M,996909,EUR,1030838400,D,44,44,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352640,away,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6815,M,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,deividwashington_,,,Deivid Washington,,,,,,,,
