match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_goalAssist,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_wonContest,stat_onTargetScoringAttempt,stat_dispossessed,stat_goals,stat_totalCross,stat_accurateCross,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_hitWoodwork
10408617,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,28.0,19.0,15.0,6.0,13.0,15.0,6.0,13.0,2.0,10.0,1.0,1.0,1.0,90.0,42.0,6.4,9.0,0.0,0.0,0.00130173,0,-1.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408617,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,False,25.0,17.0,4.0,2.0,5.0,9.0,12.0,16.0,3.0,4.0,,,,90.0,47.0,6.4,12.0,0.0,0.0,0.0139636,0,,,,1.0,5.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10408617,home,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,False,32.0,20.0,11.0,3.0,12.0,15.0,8.0,17.0,3.0,3.0,,,,90.0,42.0,6.6,13.0,0.0096,0.0,0.00519254,1,,,,2.0,5.0,3.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10408617,home,Athletic Club,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,4,4,False,33.0,27.0,4.0,1.0,16.0,18.0,11.0,15.0,5.0,4.0,,,,90.0,48.0,6.8,6.0,0.2346,0.0,0.00901499,2,,,,3.0,1.0,4.0,1.0,,,,1.0,,,,,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,
10408617,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,False,34.0,28.0,6.0,3.0,13.0,14.0,15.0,20.0,5.0,6.0,,,,90.0,59.0,6.8,12.0,0.0258,0.3689,0.0173007,1,,,,2.0,5.0,4.0,,1.0,1.0,1.0,,4.0,,1.0,,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,
10408617,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,15.0,11.0,1.0,1.0,7.0,7.0,4.0,8.0,,6.0,,,,65.0,28.0,7.0,10.0,0.1579,0.6042,0.0188681,1,,,,2.0,5.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,2.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,
10408617,home,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,,298920,EUR,643507200,M,14,14,False,36.0,28.0,4.0,1.0,17.0,19.0,11.0,17.0,,5.0,,,,90.0,43.0,6.9,10.0,0.0,0.0,0.0102011,0,,,,,3.0,2.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,
10408617,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,11,11,False,19.0,14.0,1.0,,2.0,4.0,13.0,17.0,,6.0,,,,80.0,45.0,8.0,10.0,0.5531,0.658,0.122954,3,,,,2.0,5.0,11.0,1.0,4.0,3.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,4.0,2.0,3.0,1.0,2.0,1.0,,,,,
10408617,home,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,,71707,EUR,724723200,M,10,10,False,30.0,26.0,4.0,3.0,13.0,14.0,14.0,20.0,,6.0,,,,79.0,57.0,6.1,15.0,0.6636,0.3064,0.050992,2,,,,,7.0,8.0,,3.0,1.0,1.0,4.0,1.0,,1.0,,1.0,,3.0,1.0,,,,3.0,1.0,5.0,,4.0,1.0,True,2.0,,,
10408617,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,25.0,17.0,4.0,3.0,7.0,8.0,12.0,20.0,1.0,3.0,,,,89.0,40.0,7.3,13.0,0.0,0.0,0.364202,0,,,,1.0,4.0,3.0,1.0,1.0,,,2.0,,1.0,1.0,2.0,,1.0,2.0,3.0,,,,,,1.0,,3.0,2.0,,,,,
