match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_wonTackle,stat_aerialLost,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_errorLeadToAGoal,stat_accurateCross,stat_totalOffside
14566823,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13371,M,gerorulli,128383,EUR,706320000,G,1,1,False,52.0,38.0,20.0,9.0,0.0,37.0,44.0,1.0,8.0,1.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,63.0,7.9,14.0,0.00039123,20.628,5.73077,0.0,0.5507,0,0.9096,0.03,0.05,-0.03,0.45,3.62,1.9,0.18,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566823,home,Olympique de Marseille,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10869,M,benpavard21,787505,EUR,827971200,D,28,28,False,36.0,33.0,3.0,2.0,0.0,27.0,30.0,6.0,6.0,4.0,2.0,,,,,,,90.0,46.0,6.9,4.0,0.00254276,30.492,9.89296,11.0,,0,,0.07,0.02,0.15,,3.18,4.65,1.27,0.55,0.24,1.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566823,home,Olympique de Marseille,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,21,188,25685,M,nayefaguard,877102,EUR,828144000,D,21,21,False,70.0,63.0,4.0,,0.0,57.0,62.0,6.0,8.0,4.0,4.0,,,,,,,90.0,81.0,6.9,7.0,0.00826929,28.152,10.73834,6.0,,0,,0.1,0.12,0.2,,2.75,5.76,1.62,0.49,0.12,,1.0,2.0,2.0,2.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14566823,home,Olympique de Marseille,Facundo Medina,facundo-medina,F. Medina,D,32,184,4468,M,,860307,EUR,927849600,D,32,32,False,31.0,26.0,3.0,,0.0,23.0,26.0,3.0,5.0,1.0,2.0,,,,,,,36.0,34.0,6.9,5.0,0.00084994,29.088,4.08826,5.0,,0,,-0.02,0.05,0.26,,1.05,2.01,0.67,0.26,0.1,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14566823,home,Olympique de Marseille,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2407,M,,155997,EUR,775872000,D,33,33,False,34.0,26.0,2.0,1.0,0.0,18.0,23.0,8.0,11.0,6.0,3.0,,,,,,,90.0,57.0,6.6,15.0,0.0056144,29.232,10.93624,11.0,,0,,-0.11,-0.15,0.2,,2.87,5.14,1.9,0.77,0.25,1.0,2.0,5.0,2.0,1.0,,,,1.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,
14566823,home,Olympique de Marseille,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187,5031,M,,891829,EUR,974764800,M,17,17,False,29.0,25.0,2.0,1.0,0.0,20.0,20.0,5.0,9.0,1.0,4.0,,,,,,,62.0,33.0,6.6,5.0,0.00451383,27.9,8.45308,6.0,,0,,-0.12,0.01,0.13,,1.77,4.3,1.63,0.63,0.12,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
14566823,home,Olympique de Marseille,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4721,M,arthurvermeeren,1149127,EUR,1107734400,M,18,18,False,56.0,53.0,,,1.0,40.0,41.0,13.0,15.0,1.0,6.0,,,,,,,82.0,67.0,7.0,3.0,0.0117215,27.864,11.33046,5.0,,1,,0.09,0.12,-0.03,,2.11,6.37,2.28,0.47,0.11,,,4.0,4.0,1.0,Arthur Vermeeren,,,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,1.0,0.0482,1.0,-0.25,,,,,,,,,,
14566823,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65792,M,MGreenwood,942116,EUR,1001894400,M,10,10,False,29.0,26.0,,,0.0,12.0,12.0,14.0,17.0,,4.0,,,,,,,90.0,50.0,8.3,12.0,0.098077,29.844,9.9323,9.0,,4,,0.27,0.51,-0.04,,3.29,4.66,1.27,0.51,0.21,,,8.0,5.0,3.0,,,,,3.0,1.0,1.0,1.0,4.0,4.0,2.0,,1.0,,0.4383,1.0,0.57,1.0,1.0,3.0,1.0,0.9455,,,,,
14566823,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4770,M,,1129527,EUR,1069891200,M,26,26,False,16.0,15.0,,,0.0,10.0,11.0,5.0,5.0,,1.0,,,,,,,45.0,20.0,6.5,2.0,0.001574,27.72,6.03314,4.0,,0,,-0.14,-0.15,-0.01,,1.41,3.06,1.06,0.42,0.08,,,2.0,2.0,1.0,Bilal,Nadir,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
14566823,home,Olympique de Marseille,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12533,M,,981815,EUR,962150400,M,14,14,False,14.0,13.0,,,1.0,9.0,10.0,4.0,4.0,,3.0,,,,,,,62.0,20.0,9.6,1.0,0.0518893,30.312,7.76839,13.0,,2,,0.21,0.41,0.15,,2.1,3.57,1.16,0.63,0.31,,,5.0,1.0,2.0,,,,,,1.0,,,,,,3.0,,,0.1881,1.0,0.93,,,2.0,2.0,0.6323,1.0,,,,
