match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialLost,stat_lastManTackle,stat_keyPass,stat_wonContest,stat_errorLeadToAGoal,stat_totalOffside,player_sofascoreId,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
12764170,home,Olympiacos FC,Konstantinos Tzolakis,konstantinos-tzolakis,K. Tzolakis,G,88,193.0,2912,M,953414,EUR,1036713600,G,88,88,False,26.0,18.0,11.0,4.0,0.0,16.0,18.0,2.0,8.0,1.0,1.0,8.0,1.0,3.0,5.0,3.0,3.0,90.0,39.0,7.5,8.0,0.00078205,0,0.3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Costinha,costinha,Costinha,D,20,181.0,822,M,988333,EUR,954028800,D,20,20,False,37.0,25.0,5.0,3.0,0.0,6.0,8.0,20.0,32.0,7.0,2.0,2.0,1.0,,,,,77.0,69.0,7.2,19.0,0.0252773,3,,,,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,0.1961,0.0316,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Panagiotis Retsos,panagiotis-retsos,T. Retsos,D,45,186.0,1558,M,828971,EUR,902620800,D,45,45,False,67.0,57.0,10.0,6.0,0.0,38.0,43.0,19.0,24.0,9.0,8.0,10.0,1.0,,,,,90.0,80.0,7.6,10.0,0.0114507,0,,,,,,5.0,4.0,1.0,,,,,,,3.0,3.0,,,,,True,3.0,2.0,1.0,,,,,,,,,
12764170,home,Olympiacos FC,David Carmo,david-carmo,D. Carmo,D,16,196.0,2254,M,892235,EUR,932342400,D,16,16,False,58.0,52.0,13.0,9.0,0.0,27.0,27.0,25.0,32.0,3.0,1.0,4.0,,,,,,90.0,69.0,6.9,8.0,0.0184697,0,,,,1.0,,1.0,4.0,2.0,,,,,,2.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
12764170,home,Olympiacos FC,Apostolos Apostolopoulos,apostolos-apostolopoulos,A. Apostolopoulos,D,65,175.0,229,M,1067927,EUR,1039478400,D,65,65,False,17.0,14.0,1.0,,0.0,6.0,6.0,8.0,13.0,1.0,3.0,3.0,1.0,,,,,45.0,28.0,7.0,5.0,0.0507523,0,,Apostolos Apostolopoulos,,2.0,,,1.0,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,
12764170,home,Olympiacos FC,Santiago Hezze,santiago-hezze,S. Hezze,M,32,182.0,2103,M,989886,EUR,1003708800,M,32,32,False,63.0,53.0,10.0,6.0,0.0,23.0,24.0,31.0,41.0,9.0,4.0,6.0,2.0,,,,,90.0,85.0,7.1,15.0,0.031816,1,,,,2.0,1.0,2.0,8.0,1.0,,3.0,,,1.0,1.0,4.0,2.0,2.0,4.0,0.0469,,,1.0,,2.0,1.0,,,,,,,,
12764170,home,Olympiacos FC,Christos Mouzakitis,christos-mouzakitis,C. Mouzakitis,M,96,178.0,3766,M,1416540,EUR,1167004800,M,96,96,False,56.0,45.0,2.0,1.0,0.0,17.0,24.0,29.0,36.0,6.0,1.0,4.0,1.0,,,,,86.0,76.0,6.8,16.0,0.259646,1,,Christos Mouzakitis,,4.0,1.0,,10.0,7.0,,2.0,,,1.0,3.0,3.0,3.0,1.0,2.0,0.035,,,1.0,,3.0,2.0,1.0,,,,,,,
12764170,home,Olympiacos FC,Rodinei,rodinei,Rodinei,D,23,175.0,3169,M,244039,EUR,696643200,M,23,23,False,57.0,46.0,6.0,4.0,0.0,16.0,18.0,30.0,40.0,9.0,1.0,7.0,2.0,,,,,90.0,84.0,6.9,20.0,0.0278874,1,,,,1.0,,1.0,9.0,3.0,3.0,4.0,,,1.0,,4.0,3.0,3.0,,0.0425,,,1.0,,1.0,2.0,,,,,,,,
12764170,home,Olympiacos FC,Chiquinho,chiquinho,Chiquinho,M,22,174.0,1913,M,584124,EUR,806112000,M,22,22,False,31.0,21.0,1.0,,1.0,7.0,9.0,15.0,26.0,4.0,,10.0,,,,,,77.0,49.0,7.1,22.0,0.152891,2,,,,4.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,4.0,,0.0505,,,1.0,,4.0,,,,,,,,,
12764170,home,Olympiacos FC,Gelson Martins,gelson-martins,G. Martins,M,10,173.0,2063,M,364618,EUR,800150400,M,10,10,False,30.0,28.0,1.0,1.0,0.0,7.0,8.0,21.0,23.0,6.0,,5.0,3.0,,,,,90.0,52.0,6.7,10.0,0.0181904,4,,,,1.0,,,9.0,1.0,1.0,5.0,2.0,,2.0,,2.0,2.0,2.0,2.0,0.1911,,,1.0,,,1.0,,1.0,,,,,,
12764170,home,Olympiacos FC,Ayoub El Kaabi,ayoub-el-kaabi,A. E. Kaabi,F,9,182.0,27969,M,919793,EUR,740966400,F,9,9,False,16.0,8.0,,,0.0,3.0,4.0,5.0,12.0,3.0,2.0,1.0,1.0,,,,,90.0,27.0,7.2,11.0,0.0253577,1,,,,,,2.0,5.0,,,1.0,,1.0,,,,,1.0,,0.1046,0.6378,,4.0,,,,,3.0,ayoub_elkaabii,1.0,,,,
12764170,home,Olympiacos FC,Kristoffer Velde,kristoffer-velde,K. Velde,M,99,179.0,784,M,877656,EUR,936835200,M,11,11,True,19.0,13.0,,,0.0,4.0,4.0,9.0,17.0,2.0,,5.0,1.0,,,,,45.0,34.0,6.1,17.0,0.017682,1,,,,2.0,,2.0,7.0,,2.0,4.0,,,1.0,,,,3.0,,0.042,,,1.0,,,,,1.0,,,,,,
12764170,home,Olympiacos FC,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185.0,1017,M,965014,EUR,1014163200,D,5,5,True,15.0,9.0,2.0,1.0,0.0,,1.0,9.0,14.0,1.0,1.0,,,,,,,13.0,19.0,6.7,6.0,0.00386129,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181.0,1610,M,991493,EUR,707443200,M,27,27,True,17.0,11.0,4.0,1.0,0.0,3.0,4.0,8.0,13.0,1.0,,1.0,,,,,,13.0,18.0,6.5,6.0,0.00521256,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12764170,home,Olympiacos FC,Charalampos Kostoulas,kostoulas-charalampos,C. Kostoulas,M,19,185.0,6073,M,1416535,EUR,1180483200,F,84,84,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,,,,,,10.0,10.0,6.3,2.0,0.00075826,0,,Charalampos Kostoulas,,,,,3.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Alexandros Paschalakis,alexandros-paschalakis,A. Paschalakis,G,1,197.0,839,M,41073,EUR,617587200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Andreas Ndoj,andreas-ndoj,A. Ndoj,D,5,190.0,433,M,1005992,EUR,1044144000,D,74,74,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Giulian Biancone,giulian-biancone,G. Biancone,D,4,187.0,623,M,965331,EUR,954460800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Antonis Papakanellos,papakanellos-antonis,A. Papakanellos,M,19,186.0,647,M,1196014,EUR,1123718400,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,,0,,Antonis Papakanellos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Marko Stamenić,marko-stamenic,M. Stamenić,M,6,188.0,697,M,1002620,EUR,1014076800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184.0,1890,M,592560,EUR,757382400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Dani García,dani-garcia,D. García,M,14,180.0,703,M,298920,EUR,643507200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764170,home,Olympiacos FC,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,77,191.0,4240,M,829296,EUR,817430400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,r.yaremchuk,,,,,
