match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_challengeLost,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_hitWoodwork,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_lastManTackle
11368652,home,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,11,11,False,9.0,6.0,1.0,,2.0,2.0,4.0,8.0,4.0,1.0,,2.0,,,,,84.0,27.0,8.3,11.0,0.00971617,5,,,,2.0,,,,2.0,,,1.0,,5.0,3.0,2.0,,0.6145,1.3985,1.0,,,,2.0,1.0,,,2.0,1.0,,,,,
11368652,home,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,,797290,EUR,829008000,M,24,24,True,4.0,3.0,1.0,,3.0,4.0,,1.0,1.0,,,,,,,,18.0,8.0,6.2,2.0,0.000166,1,,,,,,,,1.0,,,,,,1.0,,,0.2268,0.6592,1.0,,,,,,,,,,,,1.0,,
11368652,home,Villarreal,Francis Coquelin,francis-coquelin,F. Coquelin,M,13,178,472,M,,40672,EUR,674092800,M,19,19,True,9.0,9.0,,,7.0,7.0,2.0,2.0,3.0,,,4.0,,,,,18.0,13.0,6.6,,0.0017977,0,,,,2.0,,1.0,1.0,2.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
11368652,home,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,,1088565,EUR,971827200,M,20,20,True,4.0,3.0,1.0,,2.0,3.0,1.0,1.0,,,,1.0,,,,,11.0,5.0,6.4,2.0,0.00151559,0,,Ramón Terrats,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11368652,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,,153966,EUR,687657600,M,14,14,True,6.0,6.0,,,3.0,3.0,3.0,4.0,1.0,,,,,,,,11.0,9.0,6.6,1.0,0.00901799,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11368652,home,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,,344129,EUR,553996800,F,15,15,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,1.0,,,,,11.0,6.0,6.9,1.0,0.00160762,1,,,,1.0,,,,,,,1.0,1.0,,1.0,,,0.0296,0.0311,,,,,,,,,,,,,,,
11368652,home,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368652,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,aissamandi23,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368652,home,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368652,home,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,,16701,EUR,584582400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368652,home,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,GerardMoreno9,146866,EUR,702604800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368652,away,Rayo Vallecano,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,1,1,False,30.0,22.0,10.0,3.0,21.0,26.0,1.0,4.0,,,1.0,2.0,,4.0,4.0,,90.0,36.0,6.6,8.0,0.0001944,0,-0.2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11368652,away,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183,8158,M,Sonic,965031,EUR,898300800,D,2,2,False,49.0,43.0,2.0,1.0,23.0,26.0,20.0,25.0,6.0,2.0,,5.0,,,,,90.0,70.0,6.2,15.0,0.0277281,1,,,,2.0,,,,,,,,,2.0,,,2.0,0.045,,2.0,1.0,1.0,,3.0,,,1.0,,,,,,,
11368652,away,Rayo Vallecano,Abdul Mumin,abdul-mumin,A. Mumin,D,16,188,1245,M,,846147,EUR,897091200,D,16,16,False,56.0,52.0,10.0,6.0,39.0,42.0,13.0,14.0,3.0,,2.0,8.0,,,,,90.0,65.0,6.6,6.0,0.0104975,0,,,,2.0,1.0,,,1.0,,2.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,
11368652,away,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190,1047,M,,88528,EUR,674697600,D,24,24,False,69.0,59.0,15.0,9.0,38.0,42.0,21.0,27.0,4.0,,2.0,7.0,,,,,90.0,80.0,7.0,10.0,0.0152855,5,,,,2.0,1.0,2.0,2.0,1.0,,2.0,,,,2.0,,,0.1873,0.105,,1.0,,,,,,2.0,1.0,,,,,,1.0
11368652,away,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174,630,M,,1010421,EUR,892166400,D,3,3,False,51.0,38.0,5.0,,21.0,26.0,18.0,29.0,3.0,,4.0,7.0,,,,,90.0,82.0,7.0,20.0,0.0609823,2,,,,6.0,2.0,5.0,4.0,,,,,1.0,3.0,,,1.0,0.1362,,4.0,3.0,,1.0,,,,2.0,,,,,,,
11368652,away,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,,913679,EUR,763776000,M,21,21,False,57.0,53.0,2.0,1.0,26.0,27.0,27.0,30.0,7.0,2.0,3.0,5.0,,,,,80.0,73.0,6.8,8.0,0.118645,1,,,,5.0,,4.0,2.0,2.0,,,,1.0,1.0,,,1.0,0.0362,,,3.0,1.0,,,,,1.0,,,,,,,
11368652,away,Rayo Vallecano,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,619,M,,972410,EUR,842400000,M,15,15,False,41.0,38.0,2.0,2.0,27.0,30.0,11.0,12.0,3.0,,,7.0,,,,,81.0,56.0,7.1,7.0,0.00690732,0,,,,6.0,2.0,2.0,1.0,,,,,2.0,2.0,,,3.0,,,1.0,2.0,2.0,,2.0,1.0,,,,,,,,,
11368652,away,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,,900003,EUR,849312000,M,19,19,False,26.0,22.0,,,6.0,6.0,16.0,23.0,3.0,,,5.0,,,,,90.0,38.0,6.8,9.0,0.0399275,0,,,,3.0,,,,1.0,,,1.0,,,,,1.0,,,3.0,1.0,3.0,,2.0,1.0,,,,,,,,,
11368652,away,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169,518,M,,588566,EUR,815011200,M,17,17,False,38.0,37.0,1.0,1.0,18.0,18.0,20.0,23.0,2.0,,,,,,,,64.0,50.0,6.8,6.0,0.0137381,2,,,,2.0,,1.0,1.0,2.0,,,,,3.0,,,1.0,0.0547,,3.0,,,1.0,,,,2.0,,1.0,,,,,
11368652,away,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169,2151,M,,899982,EUR,788486400,M,7,7,False,32.0,29.0,1.0,,15.0,16.0,14.0,19.0,7.0,2.0,,5.0,,,,,80.0,45.0,6.1,12.0,0.0188453,3,,,,1.0,,,,1.0,True,1.0,,,1.0,1.0,,1.0,0.2115,0.2809,3.0,,,,3.0,,,1.0,1.0,,,,,,
11368652,away,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177,1019,M,,910024,EUR,981763200,F,34,34,False,9.0,7.0,,,4.0,6.0,3.0,3.0,3.0,1.0,,2.0,,,,,64.0,23.0,6.4,7.0,0.00576947,2,,,,1.0,1.0,,,,,,1.0,,2.0,,,,0.0536,,,,1.0,,2.0,,,,2.0,,,,,,
11368652,away,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168,1132,M,,345111,EUR,720144000,M,18,18,True,4.0,3.0,1.0,,1.0,2.0,3.0,5.0,,,,,,,,,26.0,12.0,6.8,4.0,0.080999,0,,,,3.0,,1.0,1.0,,,,,,1.0,,,2.0,,,3.0,,1.0,1.0,,,,,,1.0,,,,,
11368652,away,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190,949,M,,932764,EUR,881366400,M,11,11,True,7.0,5.0,,,2.0,3.0,3.0,4.0,,,,2.0,,,,,26.0,14.0,6.9,2.0,0.00188631,3,,,,3.0,,1.0,,,,,1.0,,,1.0,,1.0,0.2944,0.0358,,,,,,,,1.0,1.0,1.0,,,,,
11368652,away,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177,443,M,,900008,EUR,777340800,M,23,23,True,7.0,7.0,,,1.0,1.0,6.0,6.0,1.0,,,2.0,,,,,9.0,9.0,6.4,1.0,0.00425405,1,,,,,,,,,,,,,1.0,,,,0.0227,,,1.0,,,,,,,1.0,,,,,,
11368652,away,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177,550,M,,21949,EUR,578016000,M,8,8,True,11.0,10.0,,,1.0,1.0,9.0,10.0,1.0,1.0,,,,,,,10.0,13.0,6.8,3.0,0.0188583,0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
11368652,away,Rayo Vallecano,Radamel Falcao,radamel-falcao,R. Falcao,F,9,177,11646,M,Falcao,25682,EUR,508377600,F,9,9,True,6.0,5.0,,,,,5.0,6.0,2.0,2.0,,,,,,,10.0,10.0,6.5,3.0,0.00474592,0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
11368652,away,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185,197,M,,965832,EUR,859507200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368652,away,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175,688,M,,152446,EUR,694224000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368652,away,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,,542634,EUR,694569600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368652,away,Rayo Vallecano,José Pozo,jose-pozo,J. Pozo,M,14,170,128,M,,608370,EUR,826848000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368652,away,Rayo Vallecano,Bebé,bebe,Bebé,M,15,190,368,M,,124950,EUR,647740800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368652,away,Rayo Vallecano,Raúl de Tomás,raul-de-tomas,R. de Tomás,F,9,181,959,M,,138387,EUR,782352000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
