match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_shotOffTarget,player_firstName,player_lastName,player_sofascoreId,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_accurateCross,captain,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed
13981554,home,Torino,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,81,81,False,31.0,16.0,23.0,8.0,0.0,9.0,9.0,7.0,22.0,1.0,10.0,1.0,3.0,3.0,90.0,41.0,7.0,15.0,0.00247974,32.326905927709,4.0,11.655,8.925,0.8466,0,-0.9845,0.12,0.0,-0.22,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981554,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,D,61,61,False,20.0,15.0,6.0,2.0,0.0,11.0,13.0,4.0,7.0,4.0,4.0,,,,78.0,31.0,5.8,6.0,0.00144707,54.409520576524,6.0,22.155,10.92,,1,,0.05,0.07,-0.43,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0211,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981554,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,28.0,24.0,5.0,4.0,0.0,18.0,19.0,6.0,9.0,3.0,1.0,,,,90.0,41.0,6.2,4.0,0.00465836,5.9251640483619,1.0,-1.575,-1.575,,0,,0.06,0.0,-0.42,,3.0,6.0,6.0,,,,1.0,,,5.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981554,home,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,26.0,24.0,2.0,2.0,0.0,18.0,18.0,6.0,8.0,6.0,,,,,90.0,41.0,6.7,4.0,0.00216183,91.484876579228,11.0,37.275,22.365,,0,,0.08,0.03,-0.07,,2.0,4.0,5.0,,,2.0,2.0,,,1.0,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
13981554,home,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,M,16,16,False,18.0,14.0,3.0,2.0,0.0,10.0,13.0,4.0,5.0,,4.0,,,,84.0,35.0,5.9,12.0,0.00163409,180.30973460681,14.0,141.33,40.215,,1,,-0.18,0.28,-0.18,,,7.0,1.0,1.0,,,4.0,0.0302,-0.27,2.0,1.0,1.0,1.0,,2.0,,5.0,1.0,,,,,,,,,,,,,,,,,,
13981554,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,M,10,10,False,39.0,32.0,5.0,4.0,1.0,12.0,14.0,20.0,25.0,1.0,11.0,,,,90.0,58.0,7.9,12.0,0.0386349,172.28471391344,18.0,92.925,30.345,,2,,0.23,0.37,-0.12,,,5.0,6.0,3.0,,,1.0,0.8095,0.3,1.0,,5.0,4.0,1.0,2.0,,1.0,1.0,,,niksivlasic_,1.0,1.0,1.0,0.6797,2.0,,,,,,,,,,
13981554,home,Torino,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,996820,EUR,1015632000,M,32,32,False,42.0,35.0,12.0,6.0,0.0,18.0,19.0,17.0,23.0,,4.0,,,,90.0,50.0,7.0,10.0,0.0259145,108.67340526558,17.0,37.485,12.39,,2,,0.33,0.2,-0.07,,,2.0,2.0,,,,,0.06,0.01,1.0,1.0,2.0,2.0,,,,1.0,,,,KristjanAsllani,,2.0,,0.118,,1.0,,,,,,,,,
13981554,home,Torino,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,907667,EUR,1006473600,M,14,14,False,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,1.0,,,,59.0,20.0,6.3,5.0,0.0649922,24.085885288398,3.0,0.0,6.72,,0,,0.18,-0.05,-0.08,,1.0,5.0,2.0,,,,3.0,,,1.0,,1.0,1.0,,3.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,
13981554,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,23.0,21.0,2.0,2.0,0.0,8.0,8.0,13.0,15.0,,2.0,,,,84.0,34.0,7.1,4.0,0.0181325,92.393123688679,7.0,50.715,35.385,,0,,0.21,0.03,0.43,,,3.0,2.0,1.0,,3.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13981554,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,24.0,15.0,3.0,2.0,0.0,3.0,5.0,12.0,19.0,1.0,2.0,,,,90.0,44.0,7.3,21.0,0.0627975,111.13852419159,11.0,-9.555,19.32,,1,,-0.13,-0.15,0.13,,3.0,9.0,5.0,1.0,,,1.0,0.0317,0.52,5.0,,1.0,,,8.0,1.0,,,,,duvanzapata91,,1.0,1.0,0.0692,1.0,2.0,,True,,,,,,,
