match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,captain,stat_aerialWon,stat_wonTackle,stat_fouls,stat_accurateCross,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside,stat_clearanceOffLine
12450939,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,16.0,16.0,1.0,1.0,0.0,16.0,16.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,90.0,19.0,5.9,5.294e-05,0,-0.0841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450939,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3561,M,,839493,EUR,823996800,D,62,62,False,127.0,121.0,5.0,4.0,1.0,34.0,34.0,1.0,5.0,,3.0,,,,90.0,146.0,7.8,0.563014,1,,87.0,95.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0317,4.0,,,,,,,,,,,,,,,,,,,
12450939,home,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,False,145.0,142.0,1.0,1.0,0.0,50.0,51.0,2.0,6.0,1.0,9.0,,,,90.0,156.0,7.4,0.0479787,0,,92.0,94.0,,8.0,,,1.0,,,,,6.0,,4.0,,,True,2.0,4.0,3.0,,,,,,,,,,,,,,,
12450939,home,Olympique de Marseille,Derek Cornelius,derek-cornelius,D. Cornelius,D,13,188,846,M,,801411,EUR,880416000,D,13,13,False,95.0,92.0,1.0,1.0,0.0,27.0,27.0,,,2.0,2.0,,,,79.0,100.0,7.3,0.050863,0,,65.0,68.0,,2.0,,,,,,,2.0,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,
12450939,home,Olympique de Marseille,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,,977679,EUR,1008288000,M,44,44,False,64.0,56.0,3.0,3.0,0.0,11.0,12.0,,1.0,,5.0,,,,90.0,84.0,7.7,0.137557,0,,47.0,58.0,6.0,7.0,,,6.0,5.0,,,1.0,2.0,1.0,14.0,,2.0,,,,,2.0,,,,,,,,,,,,,,
12450939,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4739,M,,1129527,EUR,1069891200,M,26,26,False,50.0,48.0,1.0,1.0,0.0,10.0,10.0,,2.0,1.0,3.0,,,,45.0,57.0,7.5,0.0402868,1,,38.0,40.0,,2.0,,,,,,,,,2.0,4.0,0.0974,,,1.0,,2.0,,Bilal,Nadir,1.0,1.0,1.0,0.689,,,,,,,,
12450939,home,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,,581314,EUR,786758400,M,21,21,False,88.0,84.0,1.0,1.0,0.0,22.0,22.0,,5.0,,3.0,,,,74.0,98.0,7.8,0.0652852,2,,62.0,66.0,,2.0,2.0,2.0,1.0,1.0,,1.0,,,,6.0,0.074,2.0,,,,1.0,,,,1.0,1.0,1.0,0.2911,1.0,,,,,,,
12450939,home,Olympique de Marseille,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,,1102502,EUR,1021507200,M,3,3,False,42.0,37.0,,,2.0,6.0,6.0,1.0,4.0,1.0,,,,,73.0,58.0,7.8,0.0694458,0,,32.0,40.0,4.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,10.0,,2.0,,1.0,1.0,1.0,1.0,Quentin Merlin,,,,,,,,,,,,,
12450939,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181,65939,M,MGreenwood,942116,EUR,1001894400,F,10,10,False,81.0,74.0,5.0,4.0,1.0,12.0,12.0,,5.0,,3.0,,,,90.0,100.0,8.3,1.11003,3,,62.0,73.0,4.0,2.0,,2.0,5.0,2.0,2.0,1.0,2.0,,1.0,17.0,0.1351,2.0,,,,,,,,2.0,,,0.1203,,,,,,,,
12450939,home,Olympique de Marseille,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,F,25,25,False,120.0,113.0,,,0.0,27.0,27.0,,4.0,1.0,9.0,,,,90.0,134.0,7.5,0.0658048,2,,86.0,94.0,1.0,3.0,,1.0,2.0,,,1.0,,1.0,,11.0,0.0277,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,
